,Uid,dist2_coast_m
49,-155.79418_19.09762,9548.116215856724
50,-155.79560_19.09958,9689.212136806078
51,-155.75358_19.08409,9372.13083491363
52,-155.79207_19.11453,11364.5855964829
53,-155.77730_19.12679,13027.9733868786
54,-155.86303_19.19663,4067.059801848821
55,-155.86215_19.19665,4151.4376436414095
56,-155.74747_19.10313,11533.059918846167
57,-155.75324_19.12140,13135.064665483535
58,-155.78636_19.09109,8973.99765589842
59,-155.63670_19.04375,6594.550490181938
60,-155.74521_19.10380,11708.606523492017
61,-155.78990_19.09984,9889.818382763646
62,-155.79240_19.09840,9702.961317729887
63,-155.90180_19.20631,76.22176954584344
64,-155.86984_19.20140,3207.774604012315
65,-155.87002_19.20071,3215.997959356692
66,-155.77006_19.11674,12103.337171596271
67,-155.78675_19.09963,9904.451941978792
68,-155.80007_19.09774,9328.22820094192
69,-155.74286_19.13197,14629.688048325275
70,-155.77196_19.10771,11086.376837342474
71,-155.76042_19.08995,9627.040510591827
72,-155.76408_19.08738,9214.538295036464
73,-155.79972_19.09634,9196.282325823344
74,-155.89586_19.20974,321.94058513993303
75,-155.77931_19.13516,13821.042063895591
76,-155.75716_19.07743,8544.857967037422
77,-155.89944_19.20756,173.99235669058655
78,-155.74814_19.11824,13013.83649858496
79,-155.89848_19.20920,92.16120640002008
80,-155.62261_19.04501,5361.298085804978
81,-155.73720_19.11311,13017.129864033324
82,-155.77665_19.14746,13911.543436461208
83,-155.80010_19.09669,9217.791010542227
84,-155.88300_19.21130,1635.58489915233
85,-155.63086_19.03071,5501.721614116763
86,-155.89486_19.20283,875.9010375061039
87,-155.89500_19.20321,832.9507939207059
88,-155.76610_19.08870,9271.061382948903
89,-155.76212_19.08778,9336.110956317083
90,-155.77469_19.11530,11835.098420385488
91,-155.89955_19.20359,424.53289863099917
92,-155.85655_19.19473,4776.486770630364
93,-155.85698_19.19467,4737.630708181645
94,-155.85831_19.19462,4611.024012080351
95,-155.89822_19.20748,251.78108506799882
96,-155.76281_19.12923,13639.281076256755
97,-155.89521_19.20437,716.2293166525502
98,-155.89796_19.20290,604.9661238661071
99,-155.59500_19.05975,4345.650987128772
100,-155.58974_19.05960,3793.99827518
101,-155.77928_19.08883,8870.693038464178
102,-155.77935_19.08901,8888.578797784936
103,-155.58281_19.05955,3065.3926310503175
104,-155.75765_19.11064,11856.83509129664
105,-155.76574_19.09562,10003.225681834085
106,-155.74656_19.11723,12979.739848240368
107,-155.74668_19.11755,13006.602008006985
108,-155.76222_19.09904,10486.495299568409
109,-155.90417_19.20309,102.3592227052078
110,-155.90401_19.20303,120.65646886796208
111,-155.89689_19.20278,707.5488179034753
112,-155.89728_19.20273,674.7094483912574
113,-155.89747_19.20854,220.76734469778918
114,-155.89868_19.20337,513.0584672077696
115,-155.86761_19.20027,3470.5136893790395
116,-155.86572_19.19937,3691.4509892545266
117,-155.47465_19.27137,11475.443727626878
118,-155.73765_19.11622,13295.918069224732
119,-155.86951_19.29686,1954.5743701890335
120,-155.77780_19.13186,13572.430096754388
121,-155.62615_19.04545,5703.458961648119
122,-155.75858_19.09129,9842.121303554533
123,-155.89576_19.20583,554.542761852411
124,-155.77975_19.05684,5464.633034869492
125,-155.87163_19.19592,3275.1106669703654
126,-155.63820_19.03628,6438.069568428312
127,-155.85572_19.14104,5756.2307629632705
128,-155.89680_19.20692,391.3823528755653
129,-155.75997_19.10714,11409.13570193151
130,-155.89893_19.20573,352.05337247709105
131,-155.89859_19.20746,231.68602666119003
132,-155.58274_19.05937,3059.929318925973
133,-155.58268_19.05919,3054.6052702152338
134,-155.87097_19.27128,2215.8072857572774
135,-155.87140_19.27209,2154.4974103489863
136,-155.85996_19.19475,4445.487233653814
137,-155.76557_19.09003,9428.222162662832
138,-155.85956_19.19483,4481.11113932099
139,-155.78344_19.11482,11617.394436293325
140,-155.89913_19.20825,126.9982205517824
141,-155.90058_19.20636,200.76904848039646
142,-155.77633_19.14128,14075.25823946429
143,-155.80303_19.09945,9405.087119364836
144,-155.80316_19.09982,9439.559176814499
145,-155.77546_19.13130,13554.269887336706
146,-155.75580_19.09564,10402.141300921166
147,-155.75623_19.09495,10314.250500920996
148,-155.75565_19.08876,9725.12690292146
149,-155.86922_19.27496,2330.6692458511116
150,-155.86512_19.20084,3698.814038733066
151,-155.86468_19.20078,3743.685007531241
152,-155.86376_19.20057,3843.243455835175
153,-155.86260_19.19854,4031.4304502397663
154,-155.86255_19.19777,4066.10928834914
155,-155.78534_19.09445,9358.132416142906
156,-155.72174_19.14376,16774.422110991778
157,-155.78440_19.09559,9497.561619016244
158,-155.75585_19.10454,11301.033103267757
159,-155.77316_19.10978,11276.835553156798
160,-155.77007_19.11330,11735.587947017908
161,-155.90443_19.20400,27.38960663830816
162,-155.77988_19.11605,11810.253143556543
163,-155.86524_19.19993,3718.371819621856
164,-155.62645_19.03907,5398.184518260901
165,-155.78123_19.13213,13547.425759411357
166,-155.78096_19.12601,12881.041079930012
167,-155.76301_19.09707,10252.536431638626
168,-155.76998_19.13221,13769.589757002634
169,-155.77022_19.13212,13754.582857357036
170,-155.89962_19.20315,450.43702717561166
171,-155.73119_19.11879,13875.513634278755
172,-155.79000_19.06109,5634.5339478543165
173,-155.74864_19.08447,9674.19041504568
174,-155.78108_19.08815,8754.693982530034
175,-155.78312_19.08835,8732.864951236634
176,-155.78244_19.08877,8792.410311304013
177,-155.89799_19.20501,476.1451270862778
178,-155.77903_19.09787,9852.093931572084
179,-155.75805_19.08521,9260.426831112414
180,-155.79366_19.10924,10757.291779396237
181,-155.79495_19.10865,10648.062290724096
182,-155.90136_19.20646,123.24979749356964
183,-155.47196_19.19937,5495.897111121523
184,-155.77017_19.10606,10960.097364519166
185,-155.76872_19.13159,13733.26531157325
186,-155.89765_19.20633,389.7142691855712
187,-155.61010_19.04397,4238.5628583513735
188,-155.78383_19.09678,9638.003588715865
189,-155.77880_19.11729,11965.374998800808
190,-155.75775_19.10443,11213.422320674705
191,-155.90103_19.20547,186.4274274983401
192,-155.74568_19.09332,10672.082753211236
193,-155.58261_19.06007,3041.401988786074
194,-155.77905_19.09272,9295.362171924384
195,-155.89879_19.20453,443.0664962681649
196,-155.86855_19.28008,2316.8449095924234
197,-155.76034_19.10066,10724.36926924213
198,-155.77569_19.10701,10916.521878959906
199,-155.77580_19.10733,10948.53793761176
200,-155.89826_19.20399,517.4418841066655
201,-155.89828_19.20415,508.56338086755005
202,-155.76227_19.10261,10855.093644341285
203,-155.74712_19.09924,11168.84983189708
204,-155.89818_19.20696,300.73072032999204
205,-155.76630_19.09527,9947.00121747873
206,-155.76159_19.08324,8901.005684568237
207,-155.88155_19.21130,1788.5051971315036
208,-155.89723_19.20359,634.6997035278068
209,-155.89760_19.20533,479.20825326728203
210,-155.90133_19.20382,276.82505115443
211,-155.74495_19.11278,12606.637725825161
212,-155.75238_19.10809,11806.112860670471
213,-155.75737_19.08904,9672.001070950024
214,-155.78672_19.11183,11245.478442254838
215,-155.73533_19.12075,13852.912172180835
216,-155.53282_19.10450,105.34048087298113
217,-155.75170_19.11706,12747.824731423472
218,-155.75810_19.13075,13945.54394975487
219,-155.58672_19.06111,3471.479002316309
220,-155.58690_19.06177,3491.0451694315166
221,-155.77278_19.09712,9933.342871461982
222,-155.86711_19.29584,2203.9361867589505
223,-155.77237_19.10121,10380.918385561268
224,-155.77618_19.10581,10774.635681012503
225,-155.76393_19.12652,13318.387309289854
226,-155.77254_19.09565,9783.958214166785
227,-155.89696_19.20889,253.554686782525
228,-155.77752_19.12814,13171.882219260635
229,-155.56573_19.06895,1222.4231621533315
230,-155.47578_19.20339,6089.6944062698885
231,-155.47651_19.20358,6151.310785379994
232,-155.90202_19.20329,263.97095767077917
233,-155.90290_19.20333,192.30112753131831
234,-155.90304_19.20353,168.50986126555787
235,-155.75724_19.11577,12404.614455614646
236,-155.75330_19.13589,14643.675991896838
237,-155.75375_19.08469,9420.82953693869
238,-155.63056_19.04418,6037.77273508193
239,-155.76806_19.08589,8907.035608656579
240,-155.90750_19.18222,31.821383587888132
241,-155.75575_19.10268,11115.165332734361
242,-155.77107_19.10850,11194.85619260686
243,-155.77191_19.11083,11421.721797424976
244,-155.74539_19.12482,13797.303570366383
245,-155.75949_19.14969,15659.245001800893
246,-155.74177_19.12988,14463.501818778188
247,-155.75180_19.08121,9191.752929076456
248,-155.78449_19.12032,12206.657686077675
249,-155.74764_19.08777,10040.004490767105
250,-155.74847_19.08626,9851.891935804595
251,-155.89906_19.20742,211.01741634144736
252,-155.77517_19.09489,9628.11440091927
253,-155.90465_19.20373,23.056674059476236
254,-155.90480_19.20364,26.62007371835333
255,-155.90503_19.20339,16.027300859106624
256,-155.73188_19.13113,15039.753437677007
257,-155.73199_19.13145,15065.837931985652
258,-155.88113_19.20737,1882.8517713431693
259,-155.75910_19.08624,9313.37017978716
260,-155.75226_19.10615,11615.096516641215
261,-155.75168_19.10634,11658.792236273423
262,-155.75156_19.10597,11627.993657029441
263,-155.73831_19.12813,14440.571837692805
264,-155.77563_19.06201,6154.265384753999
265,-155.74349_19.10436,11849.123681537649
266,-155.74342_19.10418,11835.055376087032
267,-155.89931_19.20604,300.9564212616236
268,-155.78280_19.12661,12920.155889081392
269,-155.62678_19.05496,6365.486055848229
270,-155.74092_19.10926,12454.907190252889
271,-155.76515_19.08167,8588.512950414382
272,-155.78403_19.10485,10517.088903393278
273,-155.78440_19.10474,10498.529702652178
274,-155.78477_19.10462,10479.643818999934
275,-155.75421_19.11317,12249.769436237795
276,-155.74546_19.12172,13480.32462347137
277,-155.74485_19.09482,10860.342185704309
278,-155.86127_19.19667,4235.623335966751
279,-155.74610_19.09318,10636.63643770314
280,-155.76994_19.10542,10899.1460570203
281,-155.76890_19.09458,9787.033598642896
282,-155.75639_19.08628,9445.179451116821
283,-155.903_19.20544,35.949711108061145
284,-155.90313_19.20533,29.518549249899092
285,-155.90350_19.20498,33.21686420714189
286,-155.90363_19.20487,25.565190939393762
287,-155.90381_19.20457,28.58275086195425
288,-155.76226_19.08907,9460.513459318214
289,-155.79800_19.10028,9668.195920907901
290,-155.79954_19.09961,9541.885320050818
291,-155.75819_19.11781,12582.932144719698
292,-155.89829_19.20432,499.92785039136544
293,-155.89783_19.20851,191.36954827646733
294,-155.89389_19.20453,794.1432094905874
295,-155.90310_19.20290,206.4280647787999
296,-155.58881_19.06075,3691.7595654197235
297,-155.78010_19.13318,13679.357715684982
298,-155.79775_19.10036,9685.19515902868
299,-155.79922_19.09875,9464.325866072757
300,-155.76820_19.09604,9963.336443572922
301,-155.76814_19.09586,9946.21515452892
302,-155.75854_19.14704,15657.857630719971
303,-155.78719_19.11684,11791.35793623541
304,-155.78731_19.11717,11821.50718034529
305,-155.78134_19.10089,10131.055254401097
306,-155.88636_19.20217,1585.8171035403861
307,-155.76778_19.08399,8720.683377820513
308,-155.78223_19.11743,11921.712199686732
309,-155.76343_19.10017,10559.128196589876
310,-155.74920_19.08827,10003.230890442805
311,-155.75471_19.11795,12723.390370992558
312,-155.90254_19.20601,20.678658057761112
313,-155.90225_19.20660,32.76827699436261
314,-155.76870_19.10107,10476.497843098636
315,-155.76661_19.11478,11992.03802120068
316,-155.74372_19.09773,11198.641192544432
317,-155.90204_19.20723,21.230154099957737
318,-155.90167_19.20759,23.21551453808053
319,-155.90116_19.20804,29.49900466897403
320,-155.90064_19.20845,22.29558838014205
321,-155.90034_19.20862,31.217473997675643
322,-155.74852_19.09363,10552.882388865279
323,-155.77078_19.11413,11804.66986271613
324,-155.78781_19.11852,11939.235678906201
325,-155.58466_19.06016,3256.3664804465075
326,-155.63352_19.03164,5799.09830263906
327,-155.63436_19.03086,5816.199100235423
328,-155.76651_19.12318,12888.997386560824
329,-155.73640_19.11284,13031.499698149648
330,-155.60722_19.06551,5602.018444924101
331,-155.76422_19.10046,10560.861806343568
332,-155.76353_19.10493,11052.32066096313
333,-155.79527_19.10630,10393.254360046963
334,-155.79295_19.11077,10942.426060361744
335,-155.79325_19.11039,10891.525543634823
336,-155.78379_19.10008,9998.589150087617
337,-155.77351_19.09689,9887.096801164878
338,-155.66096_19.01338,6588.507571569371
339,-155.78296_19.04337,3953.516713887981
340,-155.78288_19.12760,13027.420640574905
341,-155.76958_19.10096,10436.883083089124
342,-155.75452_19.13926,14958.221976007295
343,-155.77759_19.09370,9436.245214786086
344,-155.77687_19.09434,9523.693562731783
345,-155.89984_19.20761,135.603594529995
346,-155.90035_19.20697,158.0132553177495
347,-155.74769_19.11133,12336.841788174832
348,-155.89977_19.20575,297.3069431181319
349,-155.75648_19.09488,10295.51176961259
350,-155.77800_19.07773,7718.956484517573
351,-155.74700_19.09654,10913.048015464665
352,-155.75835_19.11712,12505.488511964975
353,-155.87326_19.21588,2695.743546230846
354,-155.76568_19.13724,14416.484301081342
355,-155.74990_19.11560,12672.51637775807
356,-155.78516_19.11804,11946.947391079038
357,-155.75203_19.07733,8816.136798309893
358,-155.77346_19.09328,9505.159297373048
359,-155.78917_19.11124,11141.136551921438
360,-155.74652_19.10625,11885.586778061643
361,-155.76817_19.10035,10417.671656402388
362,-155.90089_19.20635,171.6569279914218
363,-155.78056_19.09109,9084.464571761926
364,-155.76444_19.09000,9468.56526780787
365,-155.76474_19.09071,9529.753184319521
366,-155.75352_19.08174,9150.11706825705
367,-155.75278_19.08203,9216.74988884608
368,-155.76655_19.09012,9401.362466497509
369,-155.76584_19.09076,9494.12122148683
370,-155.78454_19.09696,9645.237274153316
371,-155.88934_19.20804,1029.5298420134202
372,-155.74253_19.11358,12799.403424911266
373,-155.73794_19.13113,14757.104399239563
374,-155.65942_19.04497,8843.819586903597
375,-155.78007_19.10819,10950.620080380473
376,-155.78043_19.10645,10754.537057711945
377,-155.77504_19.09453,9592.576184854563
378,-155.78843_19.10926,10942.515940323763
379,-155.81266_19.05637,4585.777325696256
380,-155.74289_19.12050,13470.384439280933
381,-155.76773_19.10686,11118.538189422776
382,-155.74154_19.10460,11971.8920293348
383,-155.74167_19.10496,12000.28511729246
384,-155.74169_19.10578,12077.506644910878
385,-155.78444_19.11603,11735.591346300656
386,-155.76064_19.10710,11380.725516635895
387,-155.75125_19.13011,14112.15140234134
388,-155.77648_19.11851,12143.131780689519
389,-155.77346_19.09443,9627.050841613776
390,-155.77163_19.09576,9823.071067913326
391,-155.76301_19.12024,12679.952551395656
392,-155.76314_19.12060,12714.318331496976
393,-155.74524_19.10614,11935.990921133327
394,-155.74549_19.10605,11916.32877557011
395,-155.88455_19.21401,1490.5788870202869
396,-155.89999_19.20315,422.7455432775741
397,-155.89990_19.20339,410.72282522357546
398,-155.76646_19.12035,12588.20474775468
399,-155.79059_19.11249,11211.654760574658
400,-155.73711_19.10725,12459.328920065176
401,-155.73689_19.10747,12491.320817609792
402,-155.75030_19.09477,10574.446349560578
403,-155.48982_19.23782,9684.791873993876
404,-155.74418_19.09639,11046.154842753589
405,-155.7751_19.09247,9371.238760810129
406,-155.62941_19.05141,6350.869333796702
407,-155.63379_19.04707,6488.946185011351
408,-155.89569_19.20532,601.8164921669886
409,-155.77499_19.12691,13086.5948309108
410,-155.77747_19.11778,12044.24706927485
411,-155.77722_19.12545,12884.292688915692
412,-155.77443_19.10360,10579.838070595624
413,-155.77393_19.10222,10445.448454549467
414,-155.86402_19.16675,4518.939607150045
415,-155.90101_19.20603,163.66633931166652
416,-155.78689_19.10001,9944.31848958349
417,-155.73681_19.12780,14476.155001282019
418,-155.75618_19.09669,10490.861952429752
419,-155.77641_19.08730,8783.534305426218
420,-155.89787_19.20352,577.8040228287152
421,-155.58041_19.05895,2818.7902025525805
422,-155.89524_19.20497,662.0251877363722
423,-155.90316_19.20446,90.17380612290037
424,-155.89648_19.20371,689.8069098620921
425,-155.57969_19.06121,2731.0106408705296
426,-155.75196_19.13211,14294.011857662383
427,-155.75207_19.13242,14323.096854022178
428,-155.75218_19.13274,14352.519200958679
429,-155.76060_19.13422,14234.491372056536
430,-155.63455_19.03973,6208.334624647644
431,-155.77858_19.12395,12695.665274955203
432,-155.77214_19.10057,10319.343319184045
433,-155.77820_19.11049,11237.117721711362
434,-155.78311_19.08994,8906.11227267447
435,-155.78596_19.10139,10108.188192038015
436,-155.75118_19.10813,11861.9003432978
437,-155.75147_19.10561,11595.02928928873
438,-155.63224_19.03268,5713.040957782762
439,-155.74332_19.11901,13301.939441741084
440,-155.76704_19.08616,8973.628737901563
441,-155.79370_19.09450,9254.114761794572
442,-155.79433_19.09618,9396.033840285254
443,-155.79445_19.09650,9423.76837521673
444,-155.77537_19.08512,8581.610379313548
445,-155.75123_19.11398,12452.002483706014
446,-155.77079_19.11532,11932.029260976873
447,-155.58585_19.06000,3382.4973369664335
448,-155.77136_19.11272,11637.94885085715
449,-155.77447_19.11791,12121.367944338479
450,-155.73804_19.10547,12239.318991784514
451,-155.75512_19.08996,9868.194972981057
452,-155.78899_19.11537,11569.917518860977
453,-155.79030_19.11381,11358.375184611321
454,-155.75651_19.11961,12829.827449068003
455,-155.78851_19.09328,9184.522168407058
456,-155.78944_19.09369,9217.5677528399
457,-155.78956_19.09401,9251.35784293319
458,-155.78968_19.09433,9285.383781047824
459,-155.89497_19.20773,495.3251105781889
460,-155.89500_19.20812,475.9160075814859
461,-155.75719_19.11957,12802.097550313154
462,-155.73691_19.11142,12868.76671686336
463,-155.73650_19.11155,12903.369755373154
464,-155.79547_19.11000,10768.72863184892
465,-155.76182_19.11240,11893.613577693402
466,-155.76746_19.08870,9221.217670074204
467,-155.63247_19.04598,6309.239917432704
468,-155.80017_19.09687,9234.316786111325
469,-155.62775_19.03179,5237.46832273653
470,-155.78811_19.10578,10563.330729457675
471,-155.77314_19.10679,10956.459989285837
472,-155.78287_19.09002,8919.99099781565
473,-155.76506_19.12476,13098.514809229102
474,-155.76261_19.12557,13256.136893101082
475,-155.73981_19.10622,12217.206574508104
476,-155.75178_19.07954,9036.82462106541
477,-155.78076_19.11456,11631.86788788734
478,-155.79515_19.07321,6907.807855571817
479,-155.77362_19.08455,8577.846117233623
480,-155.79344_19.05065,4437.116007680244
481,-155.75817_19.13501,14392.921815651682
482,-155.77358_19.08771,8911.885878810894
483,-155.77566_19.09942,10099.601370472647
484,-155.77521_19.10355,10555.605527636812
485,-155.77546_19.10413,10611.29486116468
486,-155.64575_18.98297,3161.2460947765635
487,-155.78407_19.10081,10074.318630511896
488,-155.79822_19.09711,9332.35142957939
489,-155.62473_19.04211,5388.2776896338755
490,-155.47356_19.20104,5743.561753443288
491,-155.75789_19.10146,10903.12044699454
492,-155.77299_19.11047,11355.301414894882
493,-155.75394_19.09051,9979.293331073026
494,-155.61220_19.06763,6086.39140920304
495,-155.58746_19.05968,3553.214149440775
496,-155.58789_19.05991,3598.1713031860304
497,-155.76289_19.10773,11367.942565447973
498,-155.77431_19.08747,8863.619456350372
499,-155.75672_19.09479,10276.432649906978
500,-155.77662_19.05680,5582.525951529437
501,-155.73462_19.11362,13199.642047453
502,-155.73474_19.11393,13223.805299521648
503,-155.79164_19.11044,10959.537105683045
504,-155.77401_19.10130,10344.54848554012
505,-155.76773_19.11786,12286.922516798055
506,-155.76784_19.11818,12317.68754732841
507,-155.76475_19.10831,11367.729315958777
508,-155.90082_19.20763,73.58461249188883
509,-155.90146_19.20707,84.34896630588862
510,-155.77581_19.12161,12494.18844789907
511,-155.77404_19.12166,12536.63131878467
512,-155.72099_19.14397,16831.430037239224
513,-155.77067_19.11842,12268.296214657767
514,-155.77637_19.14476,13993.46794260767
515,-155.76480_19.12070,12674.377086277613
516,-155.77455_19.10392,10611.47642814803
517,-155.76835_19.06094,6376.5525595772815
518,-155.76150_19.12249,12966.133527582208
519,-155.76496_19.11001,11538.882089799306
520,-155.76461_19.10905,11449.635466006286
521,-155.87117_19.29193,1821.466689165565
522,-155.79263_19.10430,10291.002547396269
523,-155.74380_19.09535,10966.947626215351
524,-155.73986_19.10961,12542.147012734722
525,-155.76590_19.09651,10090.016118123709
526,-155.78544_19.10573,10591.54450804167
527,-155.78521_19.11477,11587.95782287805
528,-155.80328_19.10214,9680.424105504038
529,-155.76538_19.11587,12144.864840973929
530,-155.75437_19.11688,12625.58549693889
531,-155.76710_19.11615,12122.886259806484
532,-155.75229_19.08329,9363.070428801711
533,-155.76237_19.09538,10102.051090092848
534,-155.74485_19.09743,11109.833746891145
535,-155.74442_19.09703,11094.200200967642
536,-155.78021_19.11192,11353.777875878643
537,-155.76983_19.10169,10506.189175982732
538,-155.79770_19.09871,9517.469628375773
539,-155.79666_19.09923,9610.941508019245
540,-155.65883_19.04186,8585.316035338506
541,-155.77016_19.10265,10598.124030833422
542,-155.78000_19.12214,12473.466408123073
543,-155.58302_19.06011,3084.221006567049
544,-155.74197_19.11534,12999.74483808498
545,-155.75311_19.08818,9792.66296969098
546,-155.63278_19.04940,6526.957699895163
547,-155.78047_19.10442,10532.674522555195
548,-155.76374_19.10663,11223.205043917213
549,-155.76350_19.09501,10021.091714013377
550,-155.76326_19.09437,9964.229180548675
551,-155.74871_19.09795,10964.34107548882
552,-155.74915_19.09727,10876.068724779905
553,-155.74498_19.12890,14229.958525182099
554,-155.77241_19.11221,11556.086146869055
555,-155.79639_19.09414,9102.002199760303
556,-155.77785_19.12052,12334.502427419508
557,-155.77267_19.08783,8952.991269393344
558,-155.76173_19.09695,10289.236959745214
559,-155.79141_19.10980,10903.218470603892
560,-155.74755_19.09242,10487.510730387616
561,-155.77200_19.12777,13243.867724353127
562,-155.72133_19.14048,16475.700291234753
563,-155.72182_19.14032,16435.27051514056
564,-155.75323_19.09193,10153.370075086092
565,-155.74382_19.09886,11300.85130395211
566,-155.77857_19.13315,13700.641646253658
567,-155.78095_19.08892,8841.417447560485
568,-155.74494_19.10193,11539.90748478573
569,-155.78162_19.10162,10205.313006253018
570,-155.78174_19.10193,10237.58059567518
571,-155.77191_19.12948,13430.185674998647
572,-155.77198_19.12856,13329.205395788642
573,-155.74072_19.11193,12725.146091279197
574,-155.77843_19.11267,11469.409996963428
575,-155.77786_19.11302,11519.316004979795
576,-155.63646_19.03956,6388.135153211514
577,-155.80062_19.09925,9465.338062716568
578,-155.74327_19.10812,12227.091234576872
579,-155.75824_19.10241,10986.476876848848
580,-155.78765_19.05586,5116.630525292924
581,-155.75336_19.12514,13518.342081391425
582,-155.77408_19.09186,9335.73823703553
583,-155.77395_19.09149,9301.027266188112
584,-155.75558_19.11968,12871.262151397288
585,-155.75519_19.11990,12908.068792889087
586,-155.78160_19.12664,12940.69541538687
587,-155.75157_19.14315,15463.171706435103
588,-155.78497_19.12228,12415.871818289099
589,-155.57530_19.06396,2287.26850355593
590,-155.63131_19.04421,6109.2304373843335
591,-155.77455_19.09637,9803.253580537496
592,-155.79345_19.11209,11059.795095076786
593,-155.78096_19.05879,5627.0257461549345
594,-155.78264_19.11525,11676.678004964288
595,-155.78742_19.10654,10654.889806400652
596,-155.75947_19.12139,12916.280820981272
597,-155.78917_19.09299,9144.51568435888
598,-155.76898_19.10267,10636.155895031756
599,-155.74715_19.09123,10394.713613687503
600,-155.75050_19.10817,11894.863420434403
601,-155.75593_19.11151,12011.628448181747
602,-155.75368_19.10569,11507.7814728241
603,-155.75810_19.08348,9086.885220109965
604,-155.79140_19.09319,9142.792545212813
605,-155.48177_19.20290,6426.344407253039
606,-155.76022_19.10025,10686.788658094201
607,-155.78311_19.11014,11109.683576735923
608,-155.78318_19.11032,11128.544062929499
609,-155.76959_19.10436,10796.889624949368
610,-155.77584_19.11073,11314.97524313588
611,-155.75105_19.09798,10853.746628550793
612,-155.78063_19.11419,11594.561358012596
613,-155.77702_19.11654,11918.957588341465
614,-155.77715_19.11692,11957.302553312824
615,-155.81167_19.05397,4391.994204916405
616,-155.76290_19.12632,13327.608602563576
617,-155.77879_19.11397,11604.329254830553
618,-155.77093_19.10244,10552.686348548794
619,-155.77575_19.12488,12850.17579385305
620,-155.78702_19.10038,9983.667903058336
621,-155.76494_19.14289,15042.279991099951
622,-155.86935_19.19793,3398.769230905295
623,-155.76991_19.14204,14718.47798291831
624,-155.74576_19.09960,11272.400766499775
625,-155.75568_19.13159,14113.365272362498
626,-155.75530_19.08664,9532.859957145474
627,-155.77290_19.10462,10730.023912549195
628,-155.75366_19.14449,15536.012224523269
629,-155.76952_19.12171,12650.861097186787
630,-155.76464_19.08542,8991.329997862702
631,-155.88171_19.20601,1862.518632865408
632,-155.74400_19.10123,11519.178188993988
633,-155.74376_19.10130,11539.446390826013
634,-155.75907_19.13745,14623.51700648951
635,-155.78261_19.12039,12240.596159593933
636,-155.80129_19.09919,9436.66921096568
637,-155.76971_19.09378,9676.707308119216
638,-155.75938_19.12266,13051.984947232751
639,-155.74495_19.10943,12274.36647247938
640,-155.79851_19.10433,10069.962875740852
641,-155.60886_19.04232,4020.443629877371
642,-155.79249_19.09291,9102.341208614158
643,-155.74800_19.11788,12983.691169306136
644,-155.74480_19.14792,16196.377708290633
645,-155.75347_19.10334,11279.260341546555
646,-155.77096_19.08755,8979.88837665456
647,-155.74517_19.09910,11254.24360652587
648,-155.74586_19.09834,11145.644124729612
649,-155.72066_19.14052,16514.750091053153
650,-155.73210_19.11750,13704.875814539748
651,-155.73245_19.11846,13778.450869978746
652,-155.73288_19.11778,13690.492943605928
653,-155.75399_19.10157,11078.001746693655
654,-155.58143_19.06194,2915.0720288725597
655,-155.74410_19.09347,10772.187801722084
656,-155.77955_19.04279,4048.920726280953
657,-155.75173_19.09538,10564.390494059086
658,-155.75441_19.08089,9020.9550514337
659,-155.75485_19.08021,8932.721587535912
660,-155.77090_19.11907,12331.410175344505
661,-155.66318_18.99860,5649.882185680622
662,-155.76155_19.10061,10673.72758406173
