,Uid,dist2_Streams_m
249,-155.74764_19.08777,5598.234150048273
250,-155.74847_19.08626,5652.2991669609555
251,-155.89906_19.20742,10681.415805254079
252,-155.77517_19.09489,8597.509305804046
253,-155.90465_19.20373,11396.382023755526
254,-155.90480_19.20364,11415.121864276985
255,-155.90503_19.20339,11450.185120953922
256,-155.73188_19.13113,6059.453052437412
257,-155.73199_19.13145,6093.4383291447275
258,-155.88113_19.20737,9173.608895583608
259,-155.75910_19.08624,6756.392641237498
260,-155.75226_19.10615,6586.222884571218
261,-155.75168_19.10634,6532.360614034991
262,-155.75156_19.10597,6509.17777830351
263,-155.73831_19.12813,6340.786061701389
264,-155.77563_19.06201,8390.545316174888
265,-155.74349_19.10436,5642.869565384543
266,-155.74342_19.10418,5630.772991582644
267,-155.89931_19.20604,10788.324307543238
268,-155.78280_19.12661,10349.179940464548
269,-155.62678_19.05496,2269.293905000874
270,-155.74092_19.10926,5546.454074257421
271,-155.76515_19.08167,7300.551689734394
272,-155.78403_19.10485,9791.312995854583
273,-155.78440_19.10474,9824.117762389975
274,-155.78477_19.10462,9857.272976708504
275,-155.75421_19.11317,7008.801257057476
276,-155.74546_19.12172,6564.530609760672
277,-155.74485_19.09482,5531.054941823416
278,-155.86127_19.19667,8638.891486666607
279,-155.74610_19.09318,5595.958914298921
280,-155.76994_19.10542,8386.057693594506
281,-155.76890_19.09458,7947.766011881596
282,-155.75639_19.08628,6475.133627910127
283,-155.903_19.20544,11147.202920629412
284,-155.90313_19.20533,11165.61888128863
285,-155.90350_19.20498,11219.603226591817
286,-155.90363_19.20487,11237.148184628584
287,-155.90381_19.20457,11271.37223478714
288,-155.76226_19.08907,7135.5243184391675
289,-155.79800_19.10028,11072.128829536021
290,-155.79954_19.09961,11213.125564514405
291,-155.75819_19.11781,7583.828985308996
292,-155.89829_19.20432,10808.807638549732
293,-155.89783_19.20851,10506.601032968276
294,-155.89389_19.20453,10420.606678457254
295,-155.90310_19.20290,11312.950043903962
296,-155.58881_19.06075,251.48015485078963
297,-155.78010_19.13318,10382.812712753512
298,-155.79775_19.10036,11048.426043120366
299,-155.79922_19.09875,11160.401785685093
300,-155.76820_19.09604,7916.511427896942
301,-155.76814_19.09586,7904.804365074938
302,-155.75854_19.14704,9316.104318501153
303,-155.78719_19.11684,10442.38717557686
304,-155.78731_19.11717,10463.663670523676
305,-155.78134_19.10089,9392.335574788227
306,-155.88636_19.20217,9964.918571204273
307,-155.76778_19.08399,7615.814966492033
308,-155.78223_19.11743,9959.113095067321
309,-155.76343_19.10017,7572.013291479409
310,-155.74920_19.08827,5770.163999300006
311,-155.75471_19.11795,7251.68012204019
312,-155.90254_19.20601,11072.203952320779
313,-155.90225_19.20660,11011.295884714636
314,-155.76870_19.10107,8128.234388775101
315,-155.76661_19.11478,8302.098136817138
316,-155.74372_19.09773,5527.491243674205
317,-155.90204_19.20723,10954.233496148387
318,-155.90167_19.20759,10900.197764658498
319,-155.90116_19.20804,10828.335467609511
320,-155.90064_19.20845,10757.839813176422
321,-155.90034_19.20862,10721.367081787888
322,-155.74852_19.09363,5853.876105275105
323,-155.77078_19.11413,8699.607790120643
324,-155.78781_19.11852,10556.26728811224
325,-155.58466_19.06016,104.58377310719808
326,-155.63352_19.03164,882.4116552193007
327,-155.63436_19.03086,769.2791215525692
328,-155.76651_19.12318,8621.416332189647
329,-155.73640_19.11284,5262.99865190606
330,-155.60722_19.06551,48.312683256353424
331,-155.76422_19.10046,7660.358915984608
332,-155.76353_19.10493,7713.949813587219
333,-155.79527_19.10630,10967.731301170406
334,-155.79295_19.11077,10876.391511259117
335,-155.79325_19.11039,10898.831378733625
336,-155.78379_19.10008,9616.660885280648
337,-155.77351_19.09689,8480.270891552087
338,-155.66096_19.01338,901.6777099386069
339,-155.78296_19.04337,9619.84290266182
340,-155.78288_19.12760,10398.353614687321
341,-155.76958_19.10096,8212.261563232874
342,-155.75452_19.13926,8443.27747649634
343,-155.77759_19.09370,8817.835300711726
344,-155.77687_19.09434,8758.779140444482
345,-155.89984_19.20761,10737.494193701044
346,-155.90035_19.20697,10821.61340254925
347,-155.74769_19.11133,6293.765961711746
348,-155.89977_19.20575,10846.043144879335
349,-155.75648_19.09488,6694.469086746573
350,-155.77800_19.07773,8595.829137466884
351,-155.74700_19.09654,5810.158825153167
352,-155.75835_19.11712,7571.040718135288
353,-155.87326_19.21588,7935.4223537817625
354,-155.76568_19.13724,9274.214389655528
355,-155.74990_19.11560,6684.2554305182275
356,-155.78516_19.11804,10274.138105173455
357,-155.75203_19.07733,5869.569646003592
358,-155.77346_19.09328,8382.25708466578
359,-155.78917_19.11124,10496.848819543022
360,-155.74652_19.10625,6005.0311024929615
361,-155.76817_19.10035,8049.687468383184
362,-155.90089_19.20635,10907.264010034036
363,-155.78056_19.09109,9071.665958777756
364,-155.76444_19.09000,7379.822486879532
365,-155.76474_19.09071,7426.802438898631
366,-155.75352_19.08174,6094.818059595666
367,-155.75278_19.08203,6024.741495138792
368,-155.76655_19.09012,7601.027409480644
369,-155.76584_19.09076,7540.681186804007
370,-155.78454_19.09696,9608.93131496134
371,-155.88934_19.20804,9804.388173144744
372,-155.74253_19.11358,5883.858999020859
373,-155.73794_19.13113,6525.177297981626
374,-155.65942_19.04497,797.9261068902734
375,-155.78007_19.10819,9490.834908087774
376,-155.78043_19.10645,9489.815694165542
377,-155.77504_19.09453,8575.034801590113
378,-155.78843_19.10926,10377.234290123783
379,-155.81266_19.05637,12336.33188582781
380,-155.74289_19.12050,6262.471298632024
381,-155.76773_19.10686,8188.9845179232325
382,-155.74154_19.10460,5451.147524734416
383,-155.74167_19.10496,5475.344971419854
384,-155.74169_19.10578,5503.021662365321
385,-155.78444_19.11603,10139.621330653
386,-155.76064_19.10710,7467.399978186308
387,-155.75125_19.13011,7571.2214756102085
388,-155.77648_19.11851,9417.031250936016
389,-155.77346_19.09443,8409.973506111406
390,-155.77163_19.09576,8257.100117861193
391,-155.76301_19.12024,8154.474540659803
392,-155.76314_19.12060,8182.928505846418
393,-155.74524_19.10614,5872.474952661502
394,-155.74549_19.10605,5894.618974706414
395,-155.88455_19.21401,9009.15618629782
396,-155.89999_19.20315,11029.314173583276
397,-155.89990_19.20339,11006.249968502565
398,-155.76646_19.12035,8495.21030956425
399,-155.79059_19.11249,10672.054574848464
400,-155.73711_19.10725,5093.583410816351
401,-155.73689_19.10747,5080.482688272124
402,-155.75030_19.09477,6071.132712021481
403,-155.48982_19.23782,21.34913697164133
404,-155.74418_19.09639,5528.636503883203
405,-155.7751_19.09247,8533.105741007064
406,-155.62941_19.05141,2217.7311011574648
407,-155.63379_19.04707,1554.0373183306983
408,-155.89569_19.20532,10521.53899668086
409,-155.77499_19.12691,9604.497684248532
410,-155.77747_19.11778,9491.30438634272
411,-155.77722_19.12545,9756.890693451325
412,-155.77443_19.10360,8789.53205003927
413,-155.77393_19.10222,8690.47256191861
414,-155.86402_19.16675,11642.341352175215
415,-155.90101_19.20603,10936.73496481348
416,-155.78689_19.10001,9929.69432773922
417,-155.73681_19.12780,6195.457110785779
418,-155.75618_19.09669,6724.561958707064
419,-155.77641_19.08730,8577.506481338609
420,-155.89787_19.20352,10823.84660353819
421,-155.58041_19.05895,415.1467786416891
422,-155.89524_19.20497,10506.306991062658
423,-155.90316_19.20446,11221.803056388619
424,-155.89648_19.20371,10693.31500984236
425,-155.57969_19.06121,443.60966990534126
426,-155.75196_19.13211,7756.685317571072
427,-155.75207_19.13242,7786.537323627501
428,-155.75218_19.13274,7816.343622038185
429,-155.76060_19.13422,8644.08983290654
430,-155.63455_19.03973,1080.5455839976946
431,-155.77858_19.12395,9827.864765261964
432,-155.77214_19.10057,8454.880064266463
433,-155.77820_19.11049,9351.463312353779
434,-155.78311_19.08994,9316.066419124683
435,-155.78596_19.10139,9875.11999299102
436,-155.75118_19.10813,6533.842403006085
437,-155.75147_19.10561,6491.093000990689
438,-155.63224_19.03268,1047.5575897700257
439,-155.74332_19.11901,6222.643226495685
440,-155.76704_19.08616,7582.796989779548
441,-155.79370_19.09450,10499.062643081168
442,-155.79433_19.09618,10598.488926528227
443,-155.79445_19.09650,10617.697147694866
444,-155.77537_19.08512,8424.298969978967
445,-155.75123_19.11398,6746.085977136412
446,-155.77079_19.11532,8739.60106907583
447,-155.58585_19.06000,223.6587540529322
448,-155.77136_19.11272,8715.312162068563
449,-155.77447_19.11791,9195.086430444682
450,-155.73804_19.10547,5124.939746112708
451,-155.75512_19.08996,6418.43409842967
452,-155.78899_19.11537,10583.265697518282
453,-155.79030_19.11381,10675.585213968296
454,-155.75651_19.11961,7499.110021560352
455,-155.78851_19.09328,9937.061199264888
456,-155.78944_19.09369,10041.1145514574
457,-155.78956_19.09401,10060.097367450639
458,-155.78968_19.09433,10078.685357754195
459,-155.89497_19.20773,10305.64743529886
460,-155.89500_19.20812,10284.066322437424
461,-155.75719_19.11957,7562.343119761734
462,-155.73691_19.11142,5245.76323828582
463,-155.73650_19.11155,5212.554880736084
464,-155.79547_19.11000,11112.999570108379
465,-155.76182_19.11240,7742.33781693242
466,-155.76746_19.08870,7667.593388273549
467,-155.63247_19.04598,1589.4368804767362
468,-155.80017_19.09687,11215.827838473971
469,-155.62775_19.03179,1385.1774326390207
470,-155.78811_19.10578,10231.732374142042
471,-155.77314_19.10679,8746.01299323649
472,-155.78287_19.09002,9292.313706847095
473,-155.76506_19.12476,8553.759763342803
474,-155.76261_19.12557,8359.136709972347
475,-155.73981_19.10622,5327.552810312769
476,-155.75178_19.07954,5874.094889831545
477,-155.78076_19.11456,9723.192387943622
478,-155.79515_19.07321,10376.225670972915
479,-155.77362_19.08455,8231.756549177664
480,-155.79344_19.05065,10460.118241502365
481,-155.75817_19.13501,8478.281972749417
482,-155.77358_19.08771,8288.337361719217
483,-155.77566_19.09942,8772.852684327796
484,-155.77521_19.10355,8865.786419078411
485,-155.77546_19.10413,8911.527352013294
486,-155.64575_18.98297,589.5458645780895
487,-155.78407_19.10081,9666.648857161128
488,-155.79822_19.09711,11019.942948329219
489,-155.62473_19.04211,2147.069400853069
490,-155.47356_19.20104,184.46578166100983
491,-155.75789_19.10146,7062.6041202758
492,-155.77299_19.11047,8818.410867991566
493,-155.75394_19.09051,6311.693264660992
494,-155.61220_19.06763,239.30055551414833
495,-155.58746_19.05968,347.8684156108429
496,-155.58789_19.05991,321.5769966182924
497,-155.76289_19.10773,7713.592405403999
498,-155.77431_19.08747,8360.493082343086
499,-155.75672_19.09479,6716.661556772684
500,-155.77662_19.05680,8585.883451256512
501,-155.73462_19.11362,5133.934125514308
502,-155.73474_19.11393,5161.161647548271
503,-155.79164_19.11044,10733.748986588545
504,-155.77401_19.10130,8667.048346449119
505,-155.76773_19.11786,8522.682385041851
506,-155.76784_19.11818,8546.085343636749
507,-155.76475_19.10831,7919.219738680114
508,-155.90082_19.20763,10823.483883681689
509,-155.90146_19.20707,10912.860594454565
510,-155.77581_19.12161,9464.491854546279
511,-155.77404_19.12166,9291.766457123575
512,-155.72099_19.14397,5707.362038162691
513,-155.77067_19.11842,8835.502223363528
514,-155.77637_19.14476,10670.811340548078
515,-155.76480_19.12070,8348.601936061998
516,-155.77455_19.10392,8812.812591975086
517,-155.76835_19.06094,7649.435760806961
518,-155.76150_19.12249,8108.33516232505
519,-155.76496_19.11001,7986.704411911981
520,-155.76461_19.10905,7924.631477102215
521,-155.87117_19.29193,6889.919029362904
522,-155.79263_19.10430,10638.719026893295
523,-155.74380_19.09535,5449.03330808975
524,-155.73986_19.10961,5455.63308032221
525,-155.76590_19.09651,7696.877416804494
526,-155.78544_19.10573,9962.816377186296
527,-155.78521_19.11477,10181.017324883838
528,-155.80328_19.10214,11660.765751017036
529,-155.76538_19.11587,8217.10772938367
530,-155.75437_19.11688,7172.911362158346
531,-155.76710_19.11615,8398.721428584395
532,-155.75229_19.08329,6002.5426827701895
533,-155.76237_19.09538,7305.526717066652
534,-155.74485_19.09743,5637.502669961399
535,-155.74442_19.09703,5579.023049964654
536,-155.78021_19.11192,9594.274228085993
537,-155.76983_19.10169,8262.416206659314
538,-155.79770_19.09871,11002.924586298164
539,-155.79666_19.09923,10908.48101278029
540,-155.65883_19.04186,455.1629979608574
541,-155.77016_19.10265,8330.700797721318
542,-155.78000_19.12214,9898.190060877698
543,-155.58302_19.06011,114.73901951318321
544,-155.74197_19.11534,5911.587345299915
545,-155.75311_19.08818,6171.008511022404
546,-155.63278_19.04940,1808.0842770199567
547,-155.78047_19.10442,9420.57667850538
548,-155.76374_19.10663,7773.489350437502
549,-155.76350_19.09501,7408.685062853046
550,-155.76326_19.09437,7366.68915160961
551,-155.74871_19.09795,6035.600756516421
552,-155.74915_19.09727,6050.284322804521
553,-155.74498_19.12890,6952.186007746959
554,-155.77241_19.11221,8806.46832834562
555,-155.79639_19.09414,10769.947982883656
556,-155.77785_19.12052,9624.98734884811
557,-155.77267_19.08783,8195.686272899995
558,-155.76173_19.09695,7290.181457969485
559,-155.79141_19.10980,10696.362037610379
560,-155.74755_19.09242,5716.043354595075
561,-155.77200_19.12777,9356.66489972451
562,-155.72133_19.14048,5578.243543214892
563,-155.72182_19.14032,5619.05541954606
564,-155.75323_19.09193,6277.232301111391
565,-155.74382_19.09886,5554.961431845632
566,-155.77857_19.13315,10236.410259836617
567,-155.78095_19.08892,9074.623042656596
568,-155.74494_19.10193,5730.03224946029
569,-155.78162_19.10162,9443.388452824463
570,-155.78174_19.10193,9465.109798790338
571,-155.77191_19.12948,9428.406911017768
572,-155.77198_19.12856,9391.23418656888
573,-155.74072_19.11193,5636.010176200287
574,-155.77843_19.11267,9431.984026599948
575,-155.77786_19.11302,9384.595759630185
576,-155.63646_19.03956,882.523098021429
577,-155.80062_19.09925,11315.443578901328
578,-155.74327_19.10812,5738.416858220623
579,-155.75824_19.10241,7115.294178496324
580,-155.78765_19.05586,9746.435050529564
581,-155.75336_19.12514,7474.686552177752
582,-155.77408_19.09186,8415.23000792419
583,-155.77395_19.09149,8393.855700172224
584,-155.75558_19.11968,7412.753267304972
585,-155.75519_19.11990,7385.375041221976
586,-155.78160_19.12664,10233.242457167627
587,-155.75157_19.14315,8480.207925215273
588,-155.78497_19.12228,10396.785177473781
589,-155.57530_19.06396,967.69495502968
590,-155.63131_19.04421,1591.0284229174995
591,-155.77455_19.09637,8571.688505237973
592,-155.79345_19.11209,10957.252251501424
593,-155.78096_19.05879,8997.306072229916
594,-155.78264_19.11525,9933.649804434595
595,-155.78742_19.10654,10188.868805722252
596,-155.75947_19.12139,7864.132642688809
597,-155.78917_19.09299,9999.932259673775
598,-155.76898_19.10267,8214.47158482935
599,-155.74715_19.09123,5639.197623222773
600,-155.75050_19.10817,6466.731376619837
601,-155.75593_19.11151,7121.448765756056
602,-155.75368_19.10569,6718.554932752563
603,-155.75810_19.08348,6605.400624119753
604,-155.79140_19.09319,10234.750389827264
605,-155.48177_19.20290,384.6320416006822
606,-155.76022_19.10025,7256.340783319379
607,-155.78311_19.11014,9848.02307185496
608,-155.78318_19.11032,9859.263472876093
609,-155.76959_19.10436,8329.093093049934
610,-155.77584_19.11073,9116.375214287133
611,-155.75105_19.09798,6265.472752359406
612,-155.78063_19.11419,9699.398348915096
613,-155.77702_19.11654,9405.487666680378
614,-155.77715_19.11692,9431.264304196826
615,-155.81167_19.05397,12273.230323941016
616,-155.76290_19.12632,8423.681448193509
617,-155.77879_19.11397,9506.16379508533
618,-155.77093_19.10244,8399.573317809236
619,-155.77575_19.12488,9589.999322782298
620,-155.78702_19.10038,9953.858167231623
621,-155.76494_19.14289,9560.727178602689
622,-155.86935_19.19793,9041.741467626596
623,-155.76991_19.14204,9937.366457863478
624,-155.74576_19.09960,5769.713568607583
625,-155.75568_19.13159,8051.135955571844
626,-155.75530_19.08664,6368.454466919884
627,-155.77290_19.10462,8676.500677955522
628,-155.75366_19.14449,8743.169130438073
629,-155.76952_19.12171,8850.966728341135
630,-155.76464_19.08542,7322.817398911365
631,-155.88171_19.20601,9316.843096555953
632,-155.74400_19.10123,5618.435776999866
633,-155.74376_19.10130,5594.680066907304
634,-155.75907_19.13745,8708.577231753678
635,-155.78261_19.12039,10095.362706686836
636,-155.80129_19.09919,11383.093534186604
637,-155.76971_19.09378,8009.589396300636
638,-155.75938_19.12266,7913.42941676338
639,-155.74495_19.10943,5952.4782221204
640,-155.79851_19.10433,11234.44566337322
641,-155.60886_19.04232,1855.2114313621232
642,-155.79249_19.09291,10342.48366922849
643,-155.74800_19.11788,6604.995309325376
644,-155.74480_19.14792,8175.680818448942
645,-155.75347_19.10334,6641.407494983442
646,-155.77096_19.08755,8012.500762121073
647,-155.74517_19.09910,5699.54788693348
648,-155.74586_19.09834,5759.728279857128
649,-155.72066_19.14052,5515.089762877247
650,-155.73210_19.11750,5120.78174525872
651,-155.73245_19.11846,5209.906961013911
652,-155.73288_19.11778,5206.743736301723
653,-155.75399_19.10157,6658.758753140426
654,-155.58143_19.06194,285.53088500636755
655,-155.74410_19.09347,5406.63203374136
656,-155.77955_19.04279,9303.257487166109
657,-155.75173_19.09538,6235.336131377416
658,-155.75441_19.08089,6171.007073381606
659,-155.75485_19.08021,6204.891660728961
660,-155.77090_19.11907,8882.236079043278
661,-155.66318_18.99860,634.881281794841
662,-155.76155_19.10061,7401.677151492682
663,-155.76135_19.10841,7574.436555852056
