,X,Y,Island,TMK,Uid
101,-155.77928209999996,19.08883321,Hawaii,392081056,-155.77928_19.08883
102,-155.779355,19.08901599,Hawaii,392081057,-155.77935_19.08901
103,-155.5828113,19.05955826,Hawaii,395009022,-155.58281_19.05955
104,-155.7576564,19.11064232,Hawaii,392072035,-155.75765_19.11064
105,-155.7657443,19.09562841,Hawaii,392079010,-155.76574_19.09562
106,-155.74656859999996,19.11723595,Hawaii,392124049,-155.74656_19.11723
107,-155.7466828,19.11755164,Hawaii,392124050,-155.74668_19.11755
108,-155.7622264,19.09904988,Hawaii,392109062,-155.76222_19.09904
109,-155.90417969999996,19.20309133,Hawaii,388005006,-155.90417_19.20309
110,-155.9040148,19.20303494,Hawaii,388005007,-155.90401_19.20303
111,-155.8968939,19.20278405,Hawaii,388008020,-155.89689_19.20278
112,-155.8972855,19.20273962,Hawaii,388008022,-155.89728_19.20273
113,-155.8974752,19.20854284,Hawaii,388009106,-155.89747_19.20854
114,-155.8986818,19.20337715,Hawaii,388008053,-155.89868_19.20337
115,-155.8676172,19.20027356,Hawaii,389009037,-155.86761_19.20027
116,-155.8657249,19.19937943,Hawaii,389009038,-155.86572_19.19937
117,-155.4746553,19.27137843,Hawaii,396008004,-155.47465_19.27137
118,-155.7376562,19.11622382,Hawaii,392120010,-155.73765_19.11622
119,-155.86951199999996,19.29686617,Hawaii,387013037,-155.86951_19.29686
120,-155.77780189999996,19.13186401,Hawaii,392161027,-155.77780_19.13186
121,-155.6261564,19.04545618,Hawaii,394009123,-155.62615_19.04545
122,-155.7585837,19.0912909,Hawaii,392100071,-155.75858_19.09129
123,-155.8957609,19.2058325,Hawaii,388010036,-155.89576_19.20583
124,-155.7797595,19.05684783,Hawaii,392191043,-155.77975_19.05684
125,-155.8716389,19.19592465,Hawaii,389013052,-155.87163_19.19592
126,-155.6382007,19.03628375,Hawaii,394019038,-155.63820_19.03628
127,-155.8557291,19.14104107,Hawaii,389011006,-155.85572_19.14104
128,-155.8968022,19.20692519,Hawaii,388010007,-155.89680_19.20692
129,-155.7599706,19.10714759,Hawaii,392075031,-155.75997_19.10714
130,-155.89893319999996,19.20573845,Hawaii,388009040,-155.89893_19.20573
131,-155.8985902,19.2074605,Hawaii,388009054,-155.89859_19.20746
132,-155.5827466,19.05937558,Hawaii,395009023,-155.58274_19.05937
133,-155.5826819,19.0591929,Hawaii,395009024,-155.58268_19.05919
134,-155.8709742,19.2712835,Hawaii,387014056,-155.87097_19.27128
135,-155.871407,19.27209717,Hawaii,387014057,-155.87140_19.27209
136,-155.8599695,19.19475025,Hawaii,389007033,-155.85996_19.19475
137,-155.7655744,19.09003165,Hawaii,392101067,-155.76557_19.09003
138,-155.8595615,19.19483269,Hawaii,389007032,-155.85956_19.19483
139,-155.783443,19.11482219,Hawaii,392029058,-155.78344_19.11482
140,-155.8991371,19.20825089,Hawaii,388009025,-155.89913_19.20825
141,-155.9005879,19.20636187,Hawaii,388006085,-155.90058_19.20636
142,-155.7763367,19.14128687,Hawaii,392170002,-155.77633_19.14128
143,-155.8030334,19.09945558,Hawaii,392017051,-155.80303_19.09945
144,-155.8031621,19.09982264,Hawaii,392017053,-155.80316_19.09982
145,-155.7754632,19.13130577,Hawaii,392162051,-155.77546_19.13130
146,-155.7558033,19.0956422,Hawaii,392103040,-155.75580_19.09564
147,-155.7562393,19.09495939,Hawaii,392103041,-155.75623_19.09495
148,-155.75565169999996,19.08876714,Hawaii,392095016,-155.75565_19.08876
149,-155.8692215,19.27496802,Hawaii,387014066,-155.86922_19.27496
150,-155.8651201,19.20084086,Hawaii,389009007,-155.86512_19.20084
151,-155.8646899,19.20078856,Hawaii,389009008,-155.86468_19.20078
152,-155.8637673,19.20057751,Hawaii,389009010,-155.86376_19.20057
153,-155.8626016,19.19854992,Hawaii,389009025,-155.86260_19.19854
154,-155.8625543,19.19777685,Hawaii,389009045,-155.86255_19.19777
155,-155.7853492,19.09445747,Hawaii,392005018,-155.78534_19.09445
156,-155.7217421,19.14376991,Hawaii,392146002,-155.72174_19.14376
157,-155.7844086,19.09559036,Hawaii,392005027,-155.78440_19.09559
158,-155.75585709999996,19.10454927,Hawaii,392110028,-155.75585_19.10454
159,-155.7731603,19.10978749,Hawaii,392021069,-155.77316_19.10978
160,-155.7700752,19.11330985,Hawaii,392022003,-155.77007_19.11330
161,-155.9044392,19.20400301,Hawaii,388005105,-155.90443_19.20400
162,-155.779886,19.11605324,Hawaii,392029026,-155.77988_19.11605
163,-155.8652429,19.19993331,Hawaii,389009032,-155.86524_19.19993
164,-155.6264579,19.03907659,Hawaii,394011024,-155.62645_19.03907
165,-155.7812389,19.13213497,Hawaii,392165026,-155.78123_19.13213
166,-155.78096059999996,19.12601466,Hawaii,392160017,-155.78096_19.12601
167,-155.7630138,19.09707329,Hawaii,392109050,-155.76301_19.09707
168,-155.7699801,19.13221517,Hawaii,392162006,-155.76998_19.13221
169,-155.7702237,19.13212862,Hawaii,392162007,-155.77022_19.13212
170,-155.899627,19.20315791,Hawaii,388007070,-155.89962_19.20315
171,-155.7311961,19.11879008,Hawaii,392121002,-155.73119_19.11879
172,-155.79000919999996,19.06109794,Hawaii,392187090,-155.79000_19.06109
173,-155.7486412,19.08447453,Hawaii,392088016,-155.74864_19.08447
174,-155.7810859,19.08815306,Hawaii,392082008,-155.78108_19.08815
175,-155.7831245,19.088354,Hawaii,392082012,-155.78312_19.08835
176,-155.7824406,19.08877338,Hawaii,392082015,-155.78244_19.08877
177,-155.8979958,19.2050153,Hawaii,388008071,-155.89799_19.20501
178,-155.7790321,19.09787436,Hawaii,392004022,-155.77903_19.09787
179,-155.7580518,19.08521701,Hawaii,392091023,-155.75805_19.08521
180,-155.7936678,19.10924283,Hawaii,392027007,-155.79366_19.10924
181,-155.7949596,19.10865679,Hawaii,392027012,-155.79495_19.10865
182,-155.9013614,19.20646859,Hawaii,388006051,-155.90136_19.20646
183,-155.4719699,19.19937982,Hawaii,396023043,-155.47196_19.19937
184,-155.7701745,19.10606449,Hawaii,392073050,-155.77017_19.10606
185,-155.768722,19.13159965,Hawaii,392057065,-155.76872_19.13159
186,-155.8976565,19.20633662,Hawaii,388009087,-155.89765_19.20633
187,-155.6101018,19.04397397,Hawaii,394013066,-155.61010_19.04397
188,-155.7838356,19.09678612,Hawaii,392009037,-155.78383_19.09678
189,-155.7788067,19.1172951,Hawaii,392031019,-155.77880_19.11729
190,-155.7577595,19.10443936,Hawaii,392110021,-155.75775_19.10443
191,-155.9010355,19.20547325,Hawaii,388006078,-155.90103_19.20547
192,-155.7456895,19.09332064,Hawaii,392097010,-155.74568_19.09332
193,-155.5826122,19.0600774,Hawaii,395009003,-155.58261_19.06007
194,-155.7790517,19.09272342,Hawaii,392003029,-155.77905_19.09272
195,-155.8987937,19.2045312,Hawaii,388008046,-155.89879_19.20453
196,-155.8685523,19.28008204,Hawaii,387013003,-155.86855_19.28008
197,-155.7603469,19.10066327,Hawaii,392110047,-155.76034_19.10066
198,-155.7756926,19.10701697,Hawaii,392020001,-155.77569_19.10701
199,-155.7758073,19.10733876,Hawaii,392020002,-155.77580_19.10733
200,-155.8982698,19.20399158,Hawaii,388008060,-155.89826_19.20399
201,-155.8982847,19.20415688,Hawaii,388008061,-155.89828_19.20415
202,-155.7622724,19.10261923,Hawaii,392076031,-155.76227_19.10261
203,-155.7471264,19.09924678,Hawaii,392104017,-155.74712_19.09924
204,-155.89818779999996,19.20696528,Hawaii,388009074,-155.89818_19.20696
205,-155.7663044,19.09527788,Hawaii,392079012,-155.76630_19.09527
206,-155.7615993,19.08324796,Hawaii,392091054,-155.76159_19.08324
207,-155.8815521,19.21130316,Hawaii,388018018,-155.88155_19.21130
208,-155.8972328,19.20359874,Hawaii,388008083,-155.89723_19.20359
209,-155.8976003,19.20533597,Hawaii,388008093,-155.89760_19.20533
210,-155.9013368,19.20382509,Hawaii,388005056,-155.90133_19.20382
211,-155.7449508,19.11278333,Hawaii,392115058,-155.74495_19.11278
212,-155.7523826,19.10809375,Hawaii,392117004,-155.75238_19.10809
213,-155.7573747,19.08904716,Hawaii,392095067,-155.75737_19.08904
214,-155.7867222,19.11183661,Hawaii,392028007,-155.78672_19.11183
215,-155.7353372,19.12075141,Hawaii,392123010,-155.73533_19.12075
216,-155.53282479999996,19.10450702,Hawaii,395016036,-155.53282_19.10450
217,-155.7517033,19.11706241,Hawaii,392125068,-155.75170_19.11706
218,-155.7581043,19.13075411,Hawaii,392060055,-155.75810_19.13075
219,-155.5867259,19.06111257,Hawaii,395021026,-155.58672_19.06111
220,-155.5869084,19.06177496,Hawaii,395021027,-155.58690_19.06177
221,-155.7727869,19.09712698,Hawaii,392077041,-155.77278_19.09712
222,-155.8671161,19.2958411,Hawaii,387013074,-155.86711_19.29584
223,-155.7723732,19.10121902,Hawaii,392074049,-155.77237_19.10121
224,-155.7761889,19.10581013,Hawaii,392011063,-155.77618_19.10581
225,-155.76393669999996,19.12652749,Hawaii,392059046,-155.76393_19.12652
226,-155.7725426,19.09565271,Hawaii,392078027,-155.77254_19.09565
227,-155.8969625,19.20889308,Hawaii,388010018,-155.89696_19.20889
228,-155.7775292,19.12814924,Hawaii,392159059,-155.77752_19.12814
229,-155.5657352,19.06895543,Hawaii,395012032,-155.56573_19.06895
230,-155.4757852,19.20339274,Hawaii,396017037,-155.47578_19.20339
231,-155.4765142,19.20358873,Hawaii,396017038,-155.47651_19.20358
232,-155.9020253,19.20329805,Hawaii,388005029,-155.90202_19.20329
233,-155.9029073,19.20333433,Hawaii,388005034,-155.90290_19.20333
234,-155.9030415,19.20353064,Hawaii,388005036,-155.90304_19.20353
235,-155.757241,19.11577515,Hawaii,392071023,-155.75724_19.11577
236,-155.7533017,19.13589424,Hawaii,392055020,-155.75330_19.13589
237,-155.7537552,19.08469307,Hawaii,392090046,-155.75375_19.08469
238,-155.63056549999996,19.04418273,Hawaii,394008085,-155.63056_19.04418
239,-155.76806579999996,19.08589327,Hawaii,392093027,-155.76806_19.08589
240,-155.9075006,19.18222079,Hawaii,389004001,-155.90750_19.18222
241,-155.75575559999996,19.10268239,Hawaii,392110007,-155.75575_19.10268
242,-155.7710738,19.10850618,Hawaii,392021011,-155.77107_19.10850
243,-155.7719149,19.11083805,Hawaii,392021020,-155.77191_19.11083
244,-155.7453926,19.12482133,Hawaii,392134012,-155.74539_19.12482
245,-155.7594938,19.14969871,Hawaii,392041064,-155.75949_19.14969
246,-155.74177979999996,19.12988611,Hawaii,392136046,-155.74177_19.12988
247,-155.7518067,19.08121183,Hawaii,392087007,-155.75180_19.08121
248,-155.7844952,19.12032719,Hawaii,392034004,-155.78449_19.12032
249,-155.7476455,19.08777494,Hawaii,392089006,-155.74764_19.08777
250,-155.74847349999996,19.08626426,Hawaii,392090003,-155.74847_19.08626
251,-155.8990694,19.20742298,Hawaii,388009030,-155.89906_19.20742
252,-155.77517839999996,19.09489915,Hawaii,392078060,-155.77517_19.09489
253,-155.9046561,19.20373997,Hawaii,388005107,-155.90465_19.20373
254,-155.9048034,19.20364468,Hawaii,388005108,-155.90480_19.20364
255,-155.9050319,19.20339925,Hawaii,388005110,-155.90503_19.20339
256,-155.7318816,19.13113714,Hawaii,392132019,-155.73188_19.13113
257,-155.7319984,19.13145936,Hawaii,392132020,-155.73199_19.13145
258,-155.8811363,19.20737044,Hawaii,388016041,-155.88113_19.20737
259,-155.7591017,19.0862427,Hawaii,392095048,-155.75910_19.08624
260,-155.75226799999996,19.10615599,Hawaii,392111064,-155.75226_19.10615
261,-155.7516898,19.10634032,Hawaii,392111066,-155.75168_19.10634
262,-155.7515601,19.10597805,Hawaii,392111067,-155.75156_19.10597
263,-155.7383105,19.12813489,Hawaii,392133015,-155.73831_19.12813
264,-155.7756345,19.06201175,Hawaii,392190031,-155.77563_19.06201
265,-155.7434955,19.10436627,Hawaii,392107033,-155.74349_19.10436
266,-155.743426,19.10418534,Hawaii,392107034,-155.74342_19.10418
267,-155.8993191,19.20604394,Hawaii,388009004,-155.89931_19.20604
268,-155.7828026,19.12661834,Hawaii,392160058,-155.78280_19.12661
269,-155.6267874,19.05496126,Hawaii,394003048,-155.62678_19.05496
270,-155.740923,19.10926603,Hawaii,392112032,-155.74092_19.10926
271,-155.7651506,19.08167621,Hawaii,392092012,-155.76515_19.08167
272,-155.7840346,19.10485817,Hawaii,392019007,-155.78403_19.10485
273,-155.78440219999996,19.10474092,Hawaii,392019008,-155.78440_19.10474
274,-155.7847739,19.1046201,Hawaii,392019010,-155.78477_19.10462
275,-155.7542151,19.11317549,Hawaii,392118066,-155.75421_19.11317
276,-155.7454638,19.12172259,Hawaii,392127040,-155.74546_19.12172
277,-155.744851,19.09482518,Hawaii,392098025,-155.74485_19.09482
278,-155.86127959999996,19.19667403,Hawaii,389007012,-155.86127_19.19667
279,-155.746105,19.09318216,Hawaii,392097009,-155.74610_19.09318
280,-155.7699411,19.10542677,Hawaii,392073048,-155.76994_19.10542
281,-155.7689093,19.0945889,Hawaii,392079044,-155.76890_19.09458
282,-155.7563925,19.08628665,Hawaii,392091029,-155.75639_19.08628
283,-155.903,19.20544125,Hawaii,388005093,-155.903_19.20544
284,-155.9031367,19.20533596,Hawaii,388005094,-155.90313_19.20533
285,-155.9035083,19.20498539,Hawaii,388005097,-155.90350_19.20498
286,-155.9036318,19.20487542,Hawaii,388005098,-155.90363_19.20487
287,-155.9038145,19.20457737,Hawaii,388005100,-155.90381_19.20457
288,-155.762263,19.08907098,Hawaii,392101005,-155.76226_19.08907
289,-155.7980041,19.10028705,Hawaii,392017006,-155.79800_19.10028
290,-155.79954079999996,19.09961473,Hawaii,392017012,-155.79954_19.09961
291,-155.75819949999996,19.11781064,Hawaii,392068015,-155.75819_19.11781
292,-155.8982986,19.2043225,Hawaii,388008062,-155.89829_19.20432
293,-155.8978373,19.20851578,Hawaii,388009101,-155.89783_19.20851
294,-155.8938967,19.20453405,Hawaii,388012023,-155.89389_19.20453
295,-155.90310299999996,19.20290432,Hawaii,388005012,-155.90310_19.20290
296,-155.5888147,19.06075093,Hawaii,395021016,-155.58881_19.06075
297,-155.7801064,19.13318498,Hawaii,392164050,-155.78010_19.13318
298,-155.7977545,19.10036074,Hawaii,392017005,-155.79775_19.10036
299,-155.79922629999996,19.09875702,Hawaii,392014058,-155.79922_19.09875
300,-155.7682078,19.09604678,Hawaii,392079070,-155.76820_19.09604
301,-155.7681441,19.0958642,Hawaii,392079071,-155.76814_19.09586
302,-155.7585483,19.14704436,Hawaii,392041038,-155.75854_19.14704
303,-155.7871957,19.11684797,Hawaii,392033018,-155.78719_19.11684
304,-155.7873108,19.11717,Hawaii,392033019,-155.78731_19.11717
305,-155.7813471,19.10089047,Hawaii,392009029,-155.78134_19.10089
306,-155.8863607,19.20217242,Hawaii,388014005,-155.88636_19.20217
307,-155.7677821,19.0839906,Hawaii,392093035,-155.76778_19.08399
308,-155.7822363,19.11743311,Hawaii,392032010,-155.78223_19.11743
309,-155.7634377,19.10017699,Hawaii,392076010,-155.76343_19.10017
310,-155.749204,19.08827648,Hawaii,392090030,-155.74920_19.08827
311,-155.754712,19.11795337,Hawaii,392126048,-155.75471_19.11795
312,-155.9025454,19.20601799,Hawaii,388006002,-155.90254_19.20601
313,-155.90225609999996,19.20660381,Hawaii,388006006,-155.90225_19.20660
314,-155.76870349999996,19.10107449,Hawaii,392076058,-155.76870_19.10107
315,-155.76661569999996,19.11478827,Hawaii,392069040,-155.76661_19.11478
316,-155.74372059999996,19.09773875,Hawaii,392098009,-155.74372_19.09773
317,-155.9020425,19.20723927,Hawaii,388006010,-155.90204_19.20723
318,-155.9016745,19.20759815,Hawaii,388006013,-155.90167_19.20759
319,-155.90116509999996,19.20804613,Hawaii,388006017,-155.90116_19.20804
320,-155.9006439,19.2084539,Hawaii,388006020,-155.90064_19.20845
321,-155.90034689999996,19.20862427,Hawaii,388006022,-155.90034_19.20862
322,-155.748528,19.09363147,Hawaii,392099007,-155.74852_19.09363
323,-155.7707804,19.11413247,Hawaii,392022034,-155.77078_19.11413
324,-155.7878172,19.11852015,Hawaii,392034033,-155.78781_19.11852
325,-155.5846602,19.06016856,Hawaii,395021023,-155.58466_19.06016
326,-155.633522,19.03164,Hawaii,394020035,-155.63352_19.03164
327,-155.634368,19.03086145,Hawaii,394020037,-155.63436_19.03086
328,-155.766514,19.12318761,Hawaii,392064034,-155.76651_19.12318
329,-155.7364049,19.11284009,Hawaii,392114028,-155.73640_19.11284
330,-155.6072262,19.06551204,Hawaii,395001031,-155.60722_19.06551
331,-155.7642228,19.10046046,Hawaii,392076014,-155.76422_19.10046
332,-155.7635371,19.10493448,Hawaii,392075071,-155.76353_19.10493
333,-155.7952741,19.10630728,Hawaii,392025070,-155.79527_19.10630
334,-155.7929584,19.11077507,Hawaii,392027034,-155.79295_19.11077
335,-155.7932554,19.1103915,Hawaii,392027036,-155.79325_19.11039
336,-155.7837969,19.10008156,Hawaii,392009022,-155.78379_19.10008
337,-155.7735153,19.09689015,Hawaii,392077044,-155.77351_19.09689
338,-155.66095999999996,19.01338505,Hawaii,393003067,-155.66096_19.01338
339,-155.7829645,19.0433798,Hawaii,392192003,-155.78296_19.04337
340,-155.78288559999996,19.12760621,Hawaii,392160056,-155.78288_19.12760
341,-155.7695852,19.10096331,Hawaii,392077029,-155.76958_19.10096
342,-155.7545258,19.1392671,Hawaii,392052056,-155.75452_19.13926
343,-155.777598,19.09370196,Hawaii,392078050,-155.77759_19.09370
344,-155.7768796,19.09434609,Hawaii,392078054,-155.77687_19.09434
345,-155.8998429,19.20761679,Hawaii,388006063,-155.89984_19.20761
346,-155.9003542,19.20697239,Hawaii,388006067,-155.90035_19.20697
347,-155.7476913,19.1113304,Hawaii,392116023,-155.74769_19.11133
348,-155.8997794,19.20575974,Hawaii,388006096,-155.89977_19.20575
349,-155.7564834,19.09488053,Hawaii,392103042,-155.75648_19.09488
350,-155.7780049,19.07773438,Hawaii,392185059,-155.77800_19.07773
351,-155.7470004,19.09654704,Hawaii,392098039,-155.74700_19.09654
352,-155.75835989999996,19.1171228,Hawaii,392068013,-155.75835_19.11712
353,-155.8732621,19.21588181,Hawaii,388017016,-155.87326_19.21588
354,-155.7656819,19.13724687,Hawaii,392049047,-155.76568_19.13724
355,-155.74990349999996,19.11560495,Hawaii,392125011,-155.74990_19.11560
356,-155.7851694,19.11804259,Hawaii,392032056,-155.78516_19.11804
357,-155.7520328,19.07733972,Hawaii,392085001,-155.75203_19.07733
358,-155.7734604,19.09328426,Hawaii,392078013,-155.77346_19.09328
359,-155.7891737,19.11124546,Hawaii,392028040,-155.78917_19.11124
360,-155.7465238,19.10625062,Hawaii,392112050,-155.74652_19.10625
361,-155.7681708,19.10035206,Hawaii,392076055,-155.76817_19.10035
362,-155.9008978,19.20635058,Hawaii,388006072,-155.90089_19.20635
363,-155.7805688,19.09109521,Hawaii,392003009,-155.78056_19.09109
364,-155.7644411,19.09000289,Hawaii,392101013,-155.76444_19.09000
365,-155.7647494,19.09071201,Hawaii,392101015,-155.76474_19.09071
366,-155.753521,19.08174891,Hawaii,392087016,-155.75352_19.08174
367,-155.7527864,19.08203635,Hawaii,392087017,-155.75278_19.08203
368,-155.7665564,19.09012413,Hawaii,392101063,-155.76655_19.09012
369,-155.7658419,19.09076495,Hawaii,392101065,-155.76584_19.09076
370,-155.7845416,19.09696223,Hawaii,392009040,-155.78454_19.09696
371,-155.889344,19.20804684,Hawaii,388013022,-155.88934_19.20804
372,-155.7425349,19.11358395,Hawaii,392115065,-155.74253_19.11358
373,-155.7379495,19.13113744,Hawaii,392136005,-155.73794_19.13113
374,-155.6594289,19.04497874,Hawaii,394012029,-155.65942_19.04497
375,-155.7800723,19.10819593,Hawaii,392020067,-155.78007_19.10819
376,-155.7804319,19.1064577,Hawaii,392020069,-155.78043_19.10645
377,-155.7750473,19.09453275,Hawaii,392078061,-155.77504_19.09453
378,-155.7884366,19.10926087,Hawaii,392024067,-155.78843_19.10926
379,-155.8126621,19.05637434,Hawaii,392202063,-155.81266_19.05637
380,-155.7428916,19.12050077,Hawaii,392124024,-155.74289_19.12050
381,-155.7677304,19.10686389,Hawaii,392073040,-155.76773_19.10686
382,-155.7415421,19.10460451,Hawaii,392106033,-155.74154_19.10460
383,-155.7416738,19.10496914,Hawaii,392106036,-155.74167_19.10496
384,-155.7416991,19.10578139,Hawaii,392106041,-155.74169_19.10578
385,-155.7844481,19.11603072,Hawaii,392032039,-155.78444_19.11603
