,Uid,WT_elev_m,Elevation_m,Dep_to_Water_m
49,-155.06303_19.68847,8.87945270538,29.8231945038,20.94374179842
50,-156.01219_19.67362,0.74797552824,29.9752864838,29.22731095556
51,-156.02032_19.68895,0.682593345642,40.1457061768,39.463112831158
52,-156.01955_19.68924,0.682593345642,46.783538818400004,46.100945472758006
53,-156.01920_19.68938,0.682593345642,51.0657234192,50.383130073558
54,-156.01869_19.68836,0.682593345642,50.8034324646,50.120839118958
55,-156.01923_19.68820,0.682593345642,46.984355926499994,46.301762580858
56,-156.01862_19.68739,0.682593345642,48.0512390137,47.368645668058
57,-156.01878_19.68623,0.661810100079,42.6430244446,41.981214344521
58,-156.01915_19.68615,0.661810100079,41.3269996643,40.665189564220995
59,-156.01951_19.68608,0.661810100079,37.1553955078,36.493585407721
60,-156.01930_19.68514,0.661810100079,37.4423484802,36.780538380121
61,-156.01894_19.68521,0.661810100079,38.6515769958,37.989766895721
62,-156.01858_19.68528,0.661810100079,40.6458473206,39.984037220520996
63,-156.01822_19.68535,0.661810100079,42.5861053467,41.924295246621
64,-156.01786_19.68543,0.7307200431820001,45.347927093500005,44.617207050318
65,-156.01741_19.68435,0.7307200431820001,45.6083221436,44.877602100417995
66,-156.01885_19.68405,0.661810100079,37.4350509644,36.773240864321
67,-156.01373_19.67472,0.6940719485279999,28.3476848602,27.653612911672003
68,-155.96947_19.67748,12.7013263702,411.155303955,398.45397758480004
69,-155.98110_19.67044,0.9682485461239999,247.70892334,246.74067479387602
70,-155.96813_19.67776,12.7013263702,430.064208984,417.3628826138
71,-155.96685_19.67639,12.7013263702,449.652679443,436.95135307280003
72,-155.96496_19.68023,27.3020515442,502.983215332,475.68116378779996
73,-155.97889_19.68554,3.26006913185,328.486541748,325.22647261615
74,-155.97902_19.68592,3.26006913185,328.359710693,325.09964156115
75,-155.97016_19.67848,16.425073623699998,413.83105468800005,397.4059810643001
76,-155.96876_19.67749,12.7013263702,421.62567138699995,408.9243450168
77,-155.97887_19.67000,1.04192960262,270.334228516,269.29229891338
78,-155.98622_19.67417,0.9602223634720001,229.74533081099997,228.78510844752796
79,-155.96875_19.67870,16.425073623699998,430.445220947,414.0201473233
80,-155.96795_19.67996,16.425073623699998,449.63168335,433.20660972630003
81,-155.96632_19.68007,16.425073623699998,477.02636718800005,460.6012935643001
82,-155.96706_19.67834,16.425073623699998,452.025665283,435.60059165930005
83,-155.97794_19.68594,3.26006913185,342.78918457,339.52911543815
84,-155.97802_19.68635,3.26006913185,346.73864746099997,343.47857832914997
85,-155.96762_19.67775,12.7013263702,437.998687744,425.2973613738
86,-155.96736_19.67878,16.425073623699998,449.85980224599996,433.4347286223
87,-155.96804_19.67855,16.425073623699998,435.971466064,419.54639244030005
88,-155.97467_19.67122,2.71567559242,324.650512695,321.93483710258
89,-155.96940_19.67994,16.425073623699998,432.36907959,415.94400596630004
90,-155.96719_19.68084,16.425073623699998,464.29748535199997,447.8724117283
91,-155.98432_19.67171,0.9682485461239999,229.88763427700002,228.91938573087603
92,-155.96715_19.67270,9.4534702301,438.575042725,429.1215724949
93,-155.96770_19.67510,12.7013263702,442.453521729,429.7521953588
94,-155.98125_19.67683,0.9869288206100001,277.672515869,276.68558704839
95,-155.96712_19.67537,12.7013263702,455.744262695,443.0429363248
96,-155.97799_19.67699,1.27688837051,311.812591553,310.53570318249
97,-155.96529_19.67812,27.3020515442,478.787597656,451.4855461118
98,-155.97635_19.68897,5.49549293518,393.223205566,387.72771263082
99,-155.97766_19.68761,5.49549293518,366.134368896,360.63887596082003
100,-155.96775_19.67406,12.7013263702,441.176727295,428.4754009248
101,-155.97986_19.67521,1.27688837051,288.186828613,286.90994024249
102,-155.98061_19.67373,0.9869288206100001,279.283782959,278.29685413839
103,-155.98460_19.67467,0.9869288206100001,242.172821045,241.18589222439002
104,-155.96981_19.67895,16.425073623699998,420.933532715,404.50845909130004
105,-155.98807_19.67766,0.9602223634720001,218.276321411,217.31609904752798
106,-155.98397_19.66922,0.9682485461239999,220.12171936,219.153470813876
107,-155.96776_19.67593,12.7013263702,436.91192627,424.2105998998
108,-155.97605_19.68763,5.49549293518,378.831268311,373.33577537582
109,-155.97795_19.68914,5.49549293518,371.77243042,366.27693748482
110,-155.98165_19.68858,1.4932410717,314.11355590799997,312.62031483629994
111,-155.97700_19.68833,5.49549293518,377.63070678699995,372.13521385181997
112,-155.97186_19.67940,6.98451042175,397.473175049,390.48866462725005
113,-155.97501_19.68679,10.2202596664,394.330932617,384.11067295059996
114,-155.97820_19.68980,5.49549293518,370.531311035,365.03581809982
115,-155.97841_19.67094,1.04192960262,277.45788574200003,276.41595613938006
116,-155.97748_19.68933,5.49549293518,379.14184570300006,373.6463527678201
117,-155.97618_19.68806,5.49549293518,384.09643554699994,378.60094261181996
118,-155.17593_19.68418,22.6502742767,549.4188232419999,526.7685489652999
119,-155.16304_19.67737,21.303609848,491.452636719,470.149026871
120,-155.18220_19.68232,24.0432338715,606.54498291,582.5017490385001
121,-155.18083_19.68330,23.332189559899998,587.2229003910002,563.8907108311001
122,-155.18215_19.68368,23.9764633179,601.9244384769999,577.9479751590999
123,-155.16078_19.67751,20.4281387329,475.910980225,455.4828414921
124,-155.18329_19.68568,23.9764633179,611.585510254,587.6090469361001
125,-155.18314_19.68807,23.9069766998,609.4852905270001,585.5783138272001
126,-155.18297_19.68813,23.9069766998,607.805114746,583.8981380462
127,-155.18305_19.68463,23.9764633179,609.4852905270001,585.5088272091001
128,-155.18297_19.68437,23.9764633179,609.4852905270001,585.5088272091001
129,-155.18383_19.68390,23.9764633179,618.306213379,594.3297500611001
130,-155.18367_19.68785,23.9069766998,614.9458618159999,591.0388851161999
131,-155.18359_19.68805,23.9069766998,615.365905762,591.4589290622
132,-155.18350_19.68179,24.0432338715,623.3467407230002,599.3035068515002
133,-155.18087_19.68243,24.0432338715,585.9627685550001,561.9195346835002
134,-155.18254_19.68303,23.9764633179,606.54498291,582.5685195921001
135,-155.18211_19.68467,23.9764633179,603.184631348,579.2081680301001
136,-155.18336_19.68372,23.9764633179,614.9458618159999,590.9693984981
137,-155.18387_19.68290,23.9764633179,622.506652832,598.5301895141
138,-155.18250_19.68402,23.9764633179,605.70489502,581.7284317021
139,-155.18249_19.68419,23.9764633179,606.1249389649998,582.1484756470999
140,-155.18243_19.68633,23.9764633179,609.4852905270001,585.5088272091001
141,-155.18241_19.68715,23.9764633179,605.284851074,581.3083877561
142,-155.18226_19.68836,23.9069766998,600.6643066410002,576.7573299412002
143,-155.18118_19.68761,23.9069766998,591.423339844,567.5163631442
144,-155.18118_19.68745,23.9069766998,592.68347168,568.7764949802
145,-155.18119_19.68695,23.9764633179,595.203735352,571.2272720341
146,-155.18325_19.68717,23.9764633179,611.585510254,587.6090469361001
147,-155.18279_19.68819,23.9069766998,606.1249389649998,582.2179622651998
148,-155.16679_19.68197,21.9858074188,506.574249268,484.5884418492
149,-155.15781_19.67767,20.4281387329,455.748809814,435.32067108110004
150,-155.18386_19.68315,23.9764633179,621.246520996,597.2700576781
151,-155.16153_19.67968,20.2965641022,475.070892334,454.7743282318
152,-155.18385_19.68357,23.9764633179,619.14630127,595.1698379521
153,-155.18323_19.68510,23.9764633179,609.4852905270001,585.5088272091001
154,-155.18335_19.68405,23.9764633179,613.68572998,589.7092666621
155,-155.18334_19.68421,23.9764633179,612.84564209,588.8691787721
156,-155.18341_19.68449,23.9764633179,611.585510254,587.6090469361001
157,-155.18380_19.68443,23.9764633179,617.466125488,593.4896621701
158,-155.18083_19.68595,23.332189559899998,591.8433837889999,568.5111942290998
159,-155.18073_19.68644,23.332189559899998,589.3231201169999,565.9909305570999
160,-155.15949_19.67989,20.2965641022,467.090026855,446.7934627528
161,-155.18338_19.68305,23.9764633179,617.466125488,593.4896621701
162,-155.18338_19.68322,23.9764633179,616.205993652,592.2295303341
163,-155.18337_19.68339,23.9764633179,615.365905762,591.3894424441
164,-155.18286_19.68523,23.9764633179,608.2251586910002,584.2486953731002
165,-155.18253_19.68319,23.9764633179,605.70489502,581.7284317021
166,-155.18121_19.68628,23.9764633179,596.463867188,572.4874038701
167,-155.18121_19.68612,23.9764633179,596.463867188,572.4874038701
168,-155.18299_19.68387,23.9764633179,610.325378418,586.3489151001
169,-155.18299_19.68371,23.9764633179,609.9053344729999,585.9288711551
170,-155.18300_19.68354,23.9764633179,609.4852905270001,585.5088272091001
171,-155.18301_19.68338,23.9764633179,609.4852905270001,585.5088272091001
172,-155.18301_19.68321,23.9764633179,611.1654663089998,587.1890029910999
173,-155.18302_19.68304,23.9764633179,613.2656860350002,589.2892227171002
174,-155.18302_19.68288,23.9764633179,613.68572998,589.7092666621
175,-155.18303_19.68271,23.9764633179,614.9458618159999,590.9693984981
176,-155.18330_19.68535,23.9764633179,610.7454223630001,586.7689590451001
177,-155.18239_19.68765,23.9069766998,602.764587402,578.8576107022
178,-155.18285_19.68768,23.9069766998,605.70489502,581.7979183202
179,-155.18288_19.68716,23.9764633179,609.4852905270001,585.5088272091001
180,-155.18290_19.68650,23.9764633179,611.585510254,587.6090469361001
181,-155.18291_19.68634,23.9764633179,611.585510254,587.6090469361001
182,-155.18291_19.68617,23.9764633179,611.585510254,587.6090469361001
183,-155.18293_19.68551,23.9764633179,609.9053344729999,585.9288711551
184,-155.18150_19.68567,23.9764633179,598.9841308590001,575.0076675411001
185,-155.18157_19.68629,23.9764633179,600.2442626950002,576.2677993771002
186,-155.18156_19.68687,23.9764633179,598.9841308590001,575.0076675411001
187,-155.18071_19.68694,23.332189559899998,590.5832519529998,567.2510623930998
188,-155.18070_19.68760,23.2538948059,588.4830322270001,565.2291374211001
189,-155.17791_19.68359,23.332189559899998,564.120422363,540.7882328031
190,-155.18120_19.68645,23.9764633179,596.0438232419999,572.0673599241
191,-155.18378_19.68570,23.9764633179,614.9458618159999,590.9693984981
192,-155.18377_19.68603,23.9764633179,614.5258178710002,590.5493545531002
193,-155.18374_19.68685,23.9764633179,615.365905762,591.3894424441
194,-155.18374_19.68702,23.9764633179,615.7859497070001,591.8094863891001
195,-155.18373_19.68718,23.9764633179,615.365905762,591.3894424441
196,-155.18372_19.68735,23.9069766998,615.365905762,591.4589290622
197,-155.18372_19.68752,23.9069766998,614.9458618159999,591.0388851161999
198,-155.16958_19.68318,21.8866977692,521.6958618159999,499.80916404679994
199,-155.18328_19.68601,23.9764633179,612.84564209,588.8691787721
200,-155.18328_19.68618,23.9764633179,612.4255981449999,588.4491348270999
201,-155.18327_19.68651,23.9764633179,612.84564209,588.8691787721
202,-155.18072_19.68677,23.332189559899998,589.3231201169999,565.9909305570999
203,-155.18314_19.68747,23.9069766998,609.4852905270001,585.5783138272001
204,-155.18204_19.68731,23.9069766998,601.5043945310001,577.5974178312001
205,-155.18204_19.68714,23.9764633179,602.764587402,578.7881240841
206,-155.18206_19.68665,23.9764633179,604.4447631840001,580.4682998661001
207,-155.18207_19.68632,23.9764633179,604.8648071289998,580.8883438110998
208,-155.18201_19.68553,23.9764633179,603.184631348,579.2081680301001
209,-155.18237_19.68539,23.9764633179,604.8648071289998,580.8883438110998
210,-155.18255_19.68537,23.9764633179,606.54498291,582.5685195921001
211,-155.18245_19.68566,23.9764633179,606.9650268550001,582.9885635371002
212,-155.18245_19.68583,23.9764633179,608.2251586910002,584.2486953731002
213,-155.18074_19.68892,23.2538948059,584.7026367190001,561.4487419131001
214,-155.18161_19.68482,23.9764633179,597.7239990230001,573.7475357051002
215,-155.15770_19.67516,20.4281387329,463.30963134800004,442.88149261510006
216,-155.18125_19.68481,23.9764633179,594.3636474609999,570.3871841431
217,-155.18340_19.68256,23.9764633179,619.98638916,596.0099258421001
218,-155.15647_19.67795,19.3412876129,446.5078125,427.1665248871
219,-155.15647_19.67271,19.6371383667,463.729675293,444.0925369263
220,-155.14138_19.67280,16.1873073578,371.319763184,355.1324558262
221,-155.14155_19.67321,16.003795623800002,371.319763184,355.3159675602
222,-155.14116_19.67293,16.1873073578,370.05963134800004,353.8723239902
223,-155.14130_19.67327,16.003795623800002,370.479675293,354.4758796692
224,-155.08131_19.67390,10.0773248672,117.19255065899999,107.11522579179999
225,-155.10397_19.67363,10.9383440018,181.459442139,170.5210981372
226,-155.08260_19.67594,10.2596664429,106.69142913799999,96.43176269509999
227,-155.08282_19.67593,10.2596664429,107.531517029,97.2718505861
228,-155.08305_19.67587,10.2596664429,109.631744385,99.3720779421
229,-155.10539_19.67121,11.1672019958,190.70042419400002,179.5332221982
230,-155.08913_19.66650,10.6563596725,153.73646545399998,143.08010578149998
231,-155.11102_19.67609,11.228642463699998,201.62159729,190.3929548263
232,-155.11100_19.67573,11.228642463699998,202.041641235,190.8129987713
233,-155.11097_19.67538,11.228642463699998,201.62159729,190.3929548263
234,-155.10069_19.66980,11.0225543976,181.459442139,170.4368877414
235,-155.10065_19.66939,11.0225543976,183.13961792,172.1170635224
236,-155.10064_19.66919,11.0225543976,183.13961792,172.1170635224
237,-155.11062_19.67567,11.228642463699998,199.101318359,187.8726758953
238,-155.11146_19.67496,11.228642463699998,202.88172912599998,191.65308666229998
239,-155.11148_19.67526,11.228642463699998,204.561904907,193.33326244330001
240,-155.11151_19.67555,11.228642463699998,204.561904907,193.33326244330001
241,-155.11153_19.67585,11.228642463699998,203.721817017,192.4931745533
242,-155.08679_19.66838,10.552901268,144.075424194,133.522522926
243,-155.08360_19.66962,10.3842353821,131.894119263,121.50988388089999
244,-155.08355_19.66904,10.3842353821,131.474075317,121.0898399349
245,-155.09724_19.66979,10.8731498718,171.79840087899998,160.9252510072
246,-155.08559_19.67552,10.2596664429,123.493225098,113.2335586551
247,-155.10844_19.67524,11.0904445648,189.020248413,177.92980384819998
248,-155.10136_19.66695,11.102579116800001,183.97970581099997,172.87712669419997
249,-155.10138_19.66715,11.102579116800001,183.97970581099997,172.87712669419997
250,-155.10140_19.66735,11.102579116800001,183.97970581099997,172.87712669419997
251,-155.10132_19.66765,11.102579116800001,183.559661865,172.4570827482
252,-155.10152_19.66763,11.102579116800001,183.97970581099997,172.87712669419997
253,-155.10173_19.66762,11.102579116800001,184.39974975599998,173.29717063919998
254,-155.10238_19.66766,11.102579116800001,186.079925537,174.9773464202
255,-155.09851_19.67527,10.780374527000001,165.077682495,154.297307968
256,-155.10004_19.66874,10.8731498718,180.19929504400002,169.32614517220003
257,-155.10003_19.66854,10.8731498718,180.61933898900003,169.74618911720003
258,-155.10000_19.66814,10.959749221800001,180.61933898900003,169.65958976720003
259,-155.09095_19.67492,10.4392795563,141.975204468,131.5359249117
260,-155.08646_19.66840,10.552901268,142.815292358,132.26239109
261,-155.11094_19.67502,11.228642463699998,200.361465454,189.1328229903
262,-155.11058_19.67503,11.228642463699998,195.320922852,184.0922803883
263,-155.11060_19.67534,11.228642463699998,196.161010742,184.9323682783
264,-155.09296_19.67510,10.6119308472,147.01574707,136.4038162228
265,-155.09809_19.67446,10.780374527000001,164.65763855,153.877264023
266,-155.08812_19.67374,10.4392795563,133.99435424799998,123.55507469169999
267,-155.10298_19.67528,10.9383440018,173.47857665999996,162.54023265819995
268,-155.10294_19.67589,10.9383440018,171.79840087899998,160.86005687719998
269,-155.09119_19.66759,10.809801101700002,153.73646545399998,142.92666435229998
270,-155.11012_19.67603,11.228642463699998,194.060791016,182.8321485523
271,-155.11010_19.67571,11.228642463699998,194.060791016,182.8321485523
272,-155.11007_19.67538,11.228642463699998,194.060791016,182.8321485523
273,-155.11004_19.67507,11.228642463699998,194.060791016,182.8321485523
274,-155.10969_19.67541,11.0904445648,193.220687866,182.13024330119998
275,-155.10971_19.67574,11.0904445648,192.800643921,181.71019935619998
276,-155.10974_19.67605,11.0904445648,192.800643921,181.71019935619998
277,-155.10918_19.67577,11.0904445648,191.540512085,180.45006752019998
278,-155.10916_19.67544,11.0904445648,191.540512085,180.45006752019998
279,-155.09883_19.67256,10.8731498718,168.438034058,157.5648841862
280,-155.09906_19.67254,10.8731498718,170.11822509799998,159.2450752262
281,-155.08651_19.66972,10.552901268,142.815292358,132.26239109
282,-155.08643_19.66882,10.552901268,142.395248413,131.842347145
283,-155.10757_19.66466,11.2416095734,199.101318359,187.8597087856
284,-155.08591_19.67071,10.3842353821,140.71507263200002,130.33083724990001
285,-155.08259_19.67431,10.2596664429,113.832191467,103.5725250241
286,-155.08261_19.67452,10.2596664429,112.99210357700001,102.73243713410001
287,-155.08263_19.67472,10.2596664429,111.73196411100001,101.47229766810001
288,-155.08333_19.66861,10.3842353821,129.793899536,119.4096641539
289,-155.08298_19.66863,10.3842353821,128.113723755,117.7294883729
290,-155.08683_19.67295,10.552901268,130.633987427,120.081086159
291,-155.08674_19.67253,10.552901268,133.574310303,123.021409035
292,-155.10511_19.67287,11.0225543976,189.440292358,178.4177379604
293,-155.10364_19.67173,11.0225543976,186.499969482,175.4774150844
294,-155.10453_19.67134,11.0225543976,189.440292358,178.4177379604
295,-155.08501_19.67462,10.2596664429,123.91326904299999,113.65360260009999
296,-155.09162_19.66756,10.809801101700002,153.316421509,142.5066204073
297,-155.10043_19.66771,10.959749221800001,181.039382935,170.0796337132
298,-155.08307_19.66956,10.3842353821,129.793899536,119.4096641539
299,-155.10361_19.67139,11.0225543976,187.34005737299998,176.31750297539998
300,-155.10060_19.66876,11.0225543976,182.719573975,171.6970195774
301,-155.10024_19.67103,10.8731498718,175.578811646,164.7056617742
302,-155.10022_19.67081,10.8731498718,175.578811646,164.7056617742
303,-155.10020_19.67059,10.8731498718,175.998855591,165.1257057192
304,-155.08217_19.67002,10.3842353821,126.01349639899999,115.62926101689999
305,-155.10580_19.66878,11.1672019958,191.540512085,180.3733100892
306,-155.08717_19.67292,10.552901268,133.154266357,122.60136508900001
307,-155.10300_19.66438,11.102579116800001,191.12046814,180.0178890232
308,-155.10481_19.66957,11.0225543976,189.440292358,178.4177379604
309,-155.10241_19.66801,11.102579116800001,185.659881592,174.5573024752
310,-155.10010_19.66927,10.8731498718,180.19929504400002,169.32614517220003
311,-155.10008_19.66906,10.8731498718,180.61933898900003,169.74618911720003
312,-155.10257_19.66560,11.102579116800001,188.180160522,177.0775814052
313,-155.10179_19.66713,11.102579116800001,184.81979370099998,173.71721458419998
314,-155.09634_19.66850,10.8731498718,170.95831298799996,160.08516311619996
315,-155.09674_19.66898,10.8731498718,171.79840087899998,160.9252510072
316,-155.10448_19.67079,11.0225543976,189.440292358,178.4177379604
317,-155.08148_19.67266,10.2125177383,119.292778015,109.08026027669999
318,-155.09581_19.66798,10.959749221800001,168.858078003,157.8983287812
319,-155.10090_19.66719,11.102579116800001,182.719573975,171.6169948582
320,-155.08737_19.67384,10.4392795563,127.69367981,117.2544002537
321,-155.08775_19.67341,10.4392795563,132.734222412,122.29494285570001
322,-155.08876_19.67441,10.4392795563,136.094573975,125.65529441870001
323,-155.10079_19.67120,11.0225543976,177.258987427,166.2364330294
324,-155.10077_19.66670,11.102579116800001,182.719573975,171.6169948582
325,-155.10056_19.66671,11.102579116800001,182.299530029,171.1969509122
326,-155.10034_19.66673,10.959749221800001,181.459442139,170.4996929172
327,-155.08298_19.67498,10.2596664429,115.09232330299999,104.83265686009999
328,-155.08320_19.67507,10.2596664429,118.03263855,107.7729721071
329,-155.08323_19.67546,10.2596664429,115.93241882299999,105.6727523801
330,-155.10450_19.67107,11.0225543976,189.440292358,178.4177379604
331,-155.09356_19.67571,10.6119308472,149.115966797,138.5040359498
332,-155.09358_19.67598,10.6119308472,148.695922852,138.0839920048
333,-155.10089_19.66698,11.102579116800001,182.719573975,171.6169948582
334,-155.10104_19.66767,11.102579116800001,182.719573975,171.6169948582
335,-155.10091_19.66739,11.102579116800001,182.719573975,171.6169948582
336,-155.10744_19.66805,11.2416095734,194.060791016,182.81918144259998
337,-155.10357_19.67009,11.0225543976,189.020248413,177.9976940154
338,-155.10046_19.66701,11.102579116800001,181.879486084,170.7769069672
339,-155.10048_19.66722,11.102579116800001,181.459442139,170.3568630222
340,-155.10050_19.66742,11.102579116800001,181.459442139,170.3568630222
341,-155.09995_19.66755,10.959749221800001,180.61933898900003,169.65958976720003
342,-155.09994_19.66736,10.959749221800001,180.61933898900003,169.65958976720003
343,-155.09992_19.66716,10.959749221800001,180.61933898900003,169.65958976720003
344,-155.09990_19.66696,10.959749221800001,180.61933898900003,169.65958976720003
345,-155.09988_19.66676,10.959749221800001,181.039382935,170.0796337132
346,-155.09984_19.66656,10.959749221800001,181.459442139,170.4996929172
347,-155.09979_19.66629,10.959749221800001,181.879486084,170.9197368622
348,-155.09996_19.66616,10.959749221800001,182.299530029,171.33978080720001
349,-155.10022_19.66619,10.959749221800001,182.719573975,171.7598247532
350,-155.10055_19.66629,11.102579116800001,182.719573975,171.6169948582
351,-155.10099_19.66626,11.102579116800001,183.97970581099997,172.87712669419997
352,-155.10134_19.66618,11.102579116800001,184.81979370099998,173.71721458419998
353,-155.10135_19.66592,11.102579116800001,185.23983764599998,174.13725852919998
354,-155.08481_19.67314,10.2596664429,126.433540344,116.1738739011
355,-155.10057_19.66471,11.102579116800001,184.81979370099998,173.71721458419998
356,-155.10913_19.67513,11.0904445648,192.38059997599998,181.29015541119998
357,-155.10481_19.67670,10.9383440018,171.79840087899998,160.86005687719998
358,-155.10036_19.67178,10.8731498718,175.998855591,165.1257057192
359,-155.09437_19.67285,10.714963913,154.99659729,144.28163337700002
360,-155.09439_19.67312,10.6119308472,154.99659729,144.3846664428
361,-155.10063_19.66770,11.102579116800001,181.459442139,170.3568630222
362,-155.10083_19.66769,11.102579116800001,182.299530029,171.1969509122
363,-155.10849_19.67605,11.0904445648,189.86033630400001,178.7698917392
364,-155.10071_19.67001,11.0225543976,180.61933898900003,169.59678459140002
365,-155.10177_19.66692,11.102579116800001,184.81979370099998,173.71721458419998
366,-155.10184_19.66663,11.102579116800001,185.23983764599998,174.13725852919998
367,-155.10163_19.66664,11.102579116800001,184.81979370099998,173.71721458419998
368,-155.10142_19.66665,11.102579116800001,184.81979370099998,173.71721458419998
369,-155.10120_19.66667,11.102579116800001,183.97970581099997,172.87712669419997
370,-155.09998_19.66795,10.959749221800001,180.61933898900003,169.65958976720003
371,-155.09997_19.66775,10.959749221800001,180.19929504400002,169.23954582220003
372,-155.09000_19.66644,10.6563596725,154.99659729,144.3402376175
373,-155.10243_19.66822,11.102579116800001,185.659881592,174.5573024752
374,-155.08870_19.66793,10.6563596725,148.695922852,138.0395631795
375,-155.10168_19.67049,11.0225543976,182.719573975,171.6970195774
376,-155.08940_19.66705,10.6563596725,153.316421509,142.6600618365
377,-155.08983_19.66702,10.6563596725,154.156509399,143.50014972649998
378,-155.08149_19.67575,10.0773248672,103.331069946,93.2537450788
379,-155.08770_19.67501,10.4392795563,127.273628235,116.8343486787
380,-155.08756_19.67473,10.4392795563,127.273628235,116.8343486787
381,-155.10800_19.67554,11.0904445648,187.76011657700002,176.6696720122
382,-155.10781_19.67572,11.0904445648,187.34005737299998,176.24961280819997
383,-155.08658_19.67061,10.552901268,141.555160522,131.002259254
384,-155.10055_19.66815,11.102579116800001,181.459442139,170.3568630222
385,-155.10057_19.66836,11.102579116800001,181.459442139,170.3568630222
386,-155.08841_19.67046,10.552901268,144.075424194,133.522522926
387,-155.08464_19.67592,10.2596664429,115.51237487799999,105.25270843509999
388,-155.09706_19.67582,10.780374527000001,158.356964111,147.576589584
389,-155.08253_19.67505,10.2596664429,109.631744385,99.3720779421
390,-155.08275_19.67504,10.2596664429,110.891876221,100.6322097781
391,-155.08264_19.67380,10.2596664429,117.19255065899999,106.93288421609999
392,-155.08243_19.67378,10.2596664429,117.612594604,107.3529281611
393,-155.08517_19.67253,10.3842353821,127.69367981,117.3094444279
394,-155.10819_19.67535,11.0904445648,188.180160522,177.08971595719999
395,-155.09969_19.67546,10.780374527000001,163.397506714,152.617132187
396,-155.08802_19.67061,10.552901268,142.815292358,132.26239109
397,-155.10101_19.66874,11.0225543976,183.13961792,172.1170635224
398,-155.10097_19.66833,11.102579116800001,182.719573975,171.6169948582
399,-155.10095_19.66812,11.102579116800001,182.299530029,171.1969509122
400,-155.10160_19.66603,11.102579116800001,186.079925537,174.9773464202
401,-155.10183_19.66610,11.102579116800001,186.079925537,174.9773464202
402,-155.10741_19.66999,11.1672019958,193.220687866,182.0534858702
403,-155.10235_19.66725,11.102579116800001,186.079925537,174.9773464202
