,Uid,WT_elev_m
1784,-156.01401_19.71946,0.8502209782600001
1785,-156.01395_19.71925,0.8502209782600001
1786,-156.01331_19.71814,0.8502209782600001
1787,-156.01340_19.71794,0.8502209782600001
1788,-156.02800_19.73173,0.7184510827060001
1789,-156.00329_19.71784,0.95556896925
1790,-156.01439_19.71897,0.8502209782600001
1791,-156.01442_19.71919,0.8502209782600001
1792,-156.01497_19.71900,0.8502209782600001
1793,-156.01501_19.71922,0.8502209782600001
1794,-156.01540_19.71907,0.8502209782600001
1795,-156.01802_19.72233,0.809399545193
1796,-156.01821_19.72242,0.809399545193
1797,-156.01604_19.72113,0.8557916879649999
1798,-156.01585_19.72105,0.8557916879649999
1799,-155.99278_19.72067,4.078077793119999
1800,-156.01565_19.72098,0.8557916879649999
1801,-156.01508_19.72077,0.8557916879649999
1802,-156.01489_19.72070,0.8557916879649999
1803,-156.01451_19.72054,0.8557916879649999
1804,-156.01470_19.72062,0.8557916879649999
1805,-156.05423_19.72871,0.507224738598
1806,-156.01461_19.71840,0.8502209782600001
1807,-156.01042_19.71888,0.891431450844
1808,-156.01606_19.71937,0.8502209782600001
1809,-156.01495_19.71844,0.8502209782600001
1810,-156.01530_19.71854,0.8502209782600001
1811,-156.01550_19.71864,0.8502209782600001
1812,-156.01569_19.71871,0.8502209782600001
1813,-156.01588_19.71878,0.8502209782600001
1814,-156.01607_19.71885,0.8502209782600001
1815,-156.01626_19.71893,0.8502209782600001
1816,-156.01645_19.71900,0.8502209782600001
1817,-156.01664_19.71907,0.8502209782600001
1818,-156.01683_19.71914,0.8502209782600001
1819,-156.01409_19.71832,0.8502209782600001
1820,-156.01426_19.71800,0.8502209782600001
1821,-156.01452_19.71860,0.8502209782600001
1822,-156.01466_19.71819,0.8502209782600001
1823,-156.01335_19.71929,0.8502209782600001
1824,-156.01314_19.71984,0.891431450844
1825,-156.01324_19.71959,0.891431450844
1826,-156.01335_19.72021,0.8502209782600001
1827,-156.01357_19.71966,0.8502209782600001
1828,-156.01345_19.71994,0.8502209782600001
1829,-156.01734_19.72135,0.8557916879649999
1830,-156.01357_19.71876,0.8502209782600001
1831,-156.01369_19.71848,0.8502209782600001
1832,-156.01377_19.71827,0.8502209782600001
1833,-155.99260_19.7211,4.078077793119999
1834,-156.01811_19.72134,0.809399545193
1835,-156.01766_19.72186,0.8557916879649999
1836,-156.01749_19.72166,0.8557916879649999
1837,-156.01755_19.72133,0.8557916879649999
1838,-156.01077_19.71759,0.891431450844
1839,-156.01350_19.71774,0.8502209782600001
1840,-156.01305_19.71777,0.891431450844
1841,-156.01299_19.71797,0.891431450844
1842,-156.01295_19.71822,0.891431450844
1843,-156.01252_19.71781,0.891431450844
1844,-156.01103_19.71762,0.891431450844
1845,-156.01130_19.71765,0.891431450844
1846,-156.01623_19.72119,0.8557916879649999
1847,-156.00324_19.71671,0.95556896925
1848,-156.01660_19.71967,0.8502209782600001
1849,-156.01649_19.71948,0.8502209782600001
1850,-156.01623_19.72049,0.8557916879649999
1851,-156.01621_19.72027,0.8502209782600001
1852,-156.01618_19.72005,0.8502209782600001
1853,-156.01614_19.71983,0.8502209782600001
1854,-156.01611_19.71961,0.8502209782600001
1855,-156.01433_19.72046,0.8557916879649999
1856,-156.01043_19.71866,0.891431450844
1857,-156.01514_19.72010,0.8502209782600001
1858,-156.01560_19.72009,0.8502209782600001
1859,-156.01563_19.72030,0.8502209782600001
1860,-156.01568_19.72050,0.8557916879649999
1861,-156.05757_19.72828,0.48007568717
1862,-156.01662_19.72007,0.8502209782600001
1863,-156.01660_19.71987,0.8502209782600001
1864,-156.01458_19.72004,0.8502209782600001
1865,-156.01452_19.71983,0.8502209782600001
1866,-156.05447_19.73736,0.50689214468
1867,-156.00903_19.71809,0.891431450844
1868,-156.00903_19.71779,0.891431450844
1869,-156.00905_19.71755,0.891431450844
1870,-156.00907_19.71732,0.891431450844
1871,-156.00987_19.71756,0.891431450844
1872,-156.01008_19.71756,0.891431450844
1873,-156.01379_19.72041,0.8557916879649999
1874,-155.99250_19.72160,4.078077793119999
1875,-156.01301_19.72136,0.895641207695
1876,-156.00360_19.71785,0.95556896925
1877,-156.00366_19.71731,0.95556896925
1878,-156.01083_19.71847,0.891431450844
1879,-156.01085_19.71824,0.891431450844
1880,-156.01086_19.71802,0.891431450844
1881,-156.01133_19.71896,0.891431450844
1882,-156.01170_19.71898,0.891431450844
1883,-156.01134_19.71873,0.891431450844
1884,-156.01172_19.71876,0.891431450844
1885,-156.01136_19.71851,0.891431450844
1886,-156.01174_19.71854,0.891431450844
1887,-156.01138_19.71829,0.891431450844
1888,-156.01049_19.71800,0.891431450844
1889,-156.00956_19.71852,0.891431450844
1890,-156.01672_19.72066,0.8557916879649999
1891,-156.01669_19.72047,0.8557916879649999
1892,-156.01389_19.72023,0.8502209782600001
1893,-156.01395_19.72002,0.8502209782600001
1894,-156.01415_19.72036,0.8502209782600001
1895,-155.99398_19.72238,4.078077793119999
1896,-156.01447_19.72190,0.8557916879649999
1897,-156.01263_19.71846,0.891431450844
1898,-156.01045_19.71844,0.891431450844
1899,-156.01046_19.71821,0.891431450844
1900,-156.01158_19.71767,0.891431450844
1901,-155.99252_19.72040,4.078077793119999
1902,-156.00927_19.71907,0.891431450844
1903,-155.99406_19.72062,4.078077793119999
1904,-155.99342_19.72059,4.078077793119999
1905,-155.99371_19.72082,4.078077793119999
1906,-156.01445_19.71940,0.8502209782600001
1907,-155.98962_19.72145,9.35156345367
1908,-155.98503_19.72212,9.35156345367
1909,-155.98304_19.72438,15.529151916500002
1910,-155.98559_19.72461,9.35156345367
1911,-155.98301_19.73240,10.1846342087
1912,-155.98351_19.73242,10.1846342087
1913,-155.98345_19.73213,10.1846342087
1914,-155.98350_19.73184,10.1846342087
1915,-155.98392_19.73185,10.1846342087
1916,-155.98395_19.73215,10.1846342087
1917,-155.98387_19.73243,10.1846342087
1918,-155.98702_19.72675,8.63965988159
1919,-155.98782_19.72731,8.63965988159
1920,-155.98881_19.72769,8.63965988159
1921,-155.98932_19.72670,8.63965988159
1922,-155.98359_19.72398,15.529151916500002
1923,-155.98238_19.72406,15.529151916500002
1924,-155.98111_19.72949,13.5522918701
1925,-155.97877_19.73827,8.6768245697
1926,-155.97892_19.73804,8.6768245697
1927,-155.97939_19.73731,8.6768245697
1928,-155.98004_19.73750,8.6768245697
1929,-155.98287_19.73829,6.71820926666
1930,-155.98313_19.73844,6.71820926666
1931,-155.98416_19.71731,16.0820465088
1932,-155.98242_19.73961,4.33115530014
1933,-155.97954_19.73468,8.6768245697
1934,-155.98552_19.72030,8.897769927980002
1935,-155.98135_19.72233,15.529151916500002
1936,-155.97809_19.72679,16.758642196700002
1937,-155.98018_19.73899,6.71820926666
1938,-155.98345_19.73493,6.71820926666
1939,-155.98342_19.73565,6.71820926666
1940,-155.98459_19.73569,6.71820926666
1941,-155.98545_19.73513,4.2931675910900005
1942,-155.98476_19.73372,10.1846342087
1943,-155.98165_19.72872,13.5522918701
1944,-155.98207_19.72869,13.5522918701
1945,-155.98248_19.72871,13.5522918701
1946,-155.98330_19.72870,13.5522918701
1947,-155.98365_19.72970,13.5522918701
1948,-155.98844_19.71957,8.897769927980002
1949,-155.98869_19.71959,8.897769927980002
1950,-155.98893_19.71962,8.897769927980002
1951,-155.98918_19.71965,8.897769927980002
1952,-155.98942_19.71968,8.897769927980002
1953,-155.98968_19.71971,3.4781708717299997
1954,-155.98995_19.71975,3.4781708717299997
1955,-155.99027_19.71982,3.4781708717299997
1956,-155.99067_19.71989,3.4781708717299997
1957,-155.99083_19.72030,3.4781708717299997
1958,-155.99025_19.72018,3.4781708717299997
1959,-155.98990_19.72015,3.4781708717299997
1960,-155.98959_19.72011,8.897769927980002
1961,-155.98928_19.72008,8.897769927980002
1962,-155.98898_19.72005,8.897769927980002
1963,-155.98867_19.72001,8.897769927980002
1964,-155.98836_19.71998,8.897769927980002
1965,-155.98184_19.72295,15.529151916500002
1966,-155.98278_19.71729,16.0820465088
1967,-155.98194_19.71720,16.0820465088
1968,-155.98197_19.71656,16.0820465088
1969,-155.98480_19.72786,13.5522918701
1970,-155.98499_19.72786,8.63965988159
1971,-155.98537_19.72785,8.63965988159
1972,-155.98543_19.72750,8.63965988159
1973,-155.99122_19.72411,4.078077793119999
1974,-155.97634_19.72707,16.758642196700002
1975,-155.97577_19.72712,16.758642196700002
1976,-155.98077_19.72647,13.5522918701
1977,-155.98651_19.73207,6.529568672180001
1978,-155.98671_19.73249,6.529568672180001
1979,-155.98690_19.73218,6.529568672180001
1980,-155.98712_19.73257,6.529568672180001
1981,-155.98730_19.73234,6.529568672180001
1982,-155.98759_19.73255,6.529568672180001
1983,-155.98792_19.73262,6.529568672180001
1984,-155.99116_19.72314,4.078077793119999
1985,-155.98857_19.72538,8.63965988159
1986,-155.98919_19.72538,8.63965988159
1987,-155.98920_19.72589,8.63965988159
1988,-155.97604_19.71781,21.3815555573
1989,-155.98724_19.71973,8.897769927980002
1990,-155.97826_19.73593,8.6768245697
1991,-155.98863_19.71904,8.897769927980002
1992,-155.98484_19.72023,16.0820465088
1993,-155.98488_19.71989,16.0820465088
1994,-155.98522_19.71992,8.897769927980002
1995,-155.98557_19.71998,8.897769927980002
1996,-155.98774_19.72061,9.35156345367
1997,-155.98989_19.73767,2.3094580173500003
1998,-155.98113_19.72531,13.5522918701
1999,-155.99042_19.73363,3.3172519207
2000,-155.98745_19.72062,9.35156345367
2001,-155.98716_19.72057,9.35156345367
2002,-155.98682_19.72050,9.35156345367
2003,-155.98644_19.72043,9.35156345367
2004,-155.98332_19.72834,13.5522918701
2005,-155.98803_19.73486,4.2931675910900005
2006,-155.98400_19.73790,6.71820926666
2007,-155.98596_19.73848,4.2931675910900005
2008,-155.98620_19.73752,4.2931675910900005
2009,-155.98583_19.73684,4.2931675910900005
2010,-155.98102_19.71755,16.0820465088
2011,-155.99002_19.73559,2.3094580173500003
2012,-155.98735_19.72973,8.63965988159
2013,-155.98864_19.73549,4.2931675910900005
2014,-155.98286_19.73927,6.71820926666
2015,-155.98807_19.71780,8.897769927980002
2016,-155.98085_19.73776,6.71820926666
2017,-155.97748_19.71682,21.3815555573
2018,-155.97863_19.71941,21.3815555573
2019,-155.97945_19.72186,19.64103508
2020,-155.98310_19.72867,13.5522918701
2021,-155.98323_19.72901,13.5522918701
2022,-155.98638_19.73245,6.529568672180001
2023,-155.98105_19.72873,13.5522918701
2024,-155.98145_19.72870,13.5522918701
2025,-155.98158_19.72903,13.5522918701
2026,-155.98159_19.72924,13.5522918701
2027,-155.98162_19.72949,13.5522918701
2028,-155.98161_19.72973,13.5522918701
2029,-155.98162_19.72997,10.1846342087
2030,-155.98195_19.72997,10.1846342087
2031,-155.98195_19.72972,13.5522918701
2032,-155.98193_19.72945,13.5522918701
2033,-155.98198_19.72923,13.5522918701
2034,-155.98197_19.72902,13.5522918701
2035,-155.98188_19.72872,13.5522918701
2036,-155.97740_19.73959,5.6082239151
2037,-155.98168_19.72732,13.5522918701
2038,-155.98273_19.72533,13.5522918701
2039,-155.98215_19.73952,4.33115530014
2040,-155.98084_19.73199,10.1846342087
2041,-155.98178_19.73235,10.1846342087
2042,-155.98172_19.73208,10.1846342087
2043,-155.98177_19.73179,10.1846342087
2044,-155.98220_19.73180,10.1846342087
2045,-155.98223_19.73209,10.1846342087
2046,-155.97798_19.71880,21.3815555573
2047,-155.97760_19.73824,8.6768245697
2048,-155.97732_19.73803,8.6768245697
2049,-155.98426_19.73243,10.1846342087
2050,-155.98426_19.73213,10.1846342087
2051,-155.98827_19.72181,9.35156345367
2052,-155.98876_19.72233,9.35156345367
2053,-155.99027_19.72249,4.078077793119999
2054,-155.99057_19.72251,4.078077793119999
2055,-155.99086_19.72253,4.078077793119999
2056,-155.98808_19.73184,6.529568672180001
2057,-155.98775_19.73186,6.529568672180001
2058,-155.98771_19.73209,6.529568672180001
2059,-155.98415_19.72685,13.5522918701
2060,-155.98199_19.72638,13.5522918701
2061,-155.97758_19.72381,19.64103508
2062,-155.98461_19.72670,13.5522918701
2063,-155.98479_19.72673,13.5522918701
2064,-155.98556_19.72674,8.63965988159
2065,-155.98314_19.72473,15.529151916500002
2066,-155.97521_19.72718,18.1561489105
2067,-155.98735_19.71948,8.897769927980002
2068,-155.98763_19.71949,8.897769927980002
2069,-155.98801_19.71945,8.897769927980002
2070,-155.98436_19.73189,10.1846342087
2071,-155.98470_19.73214,10.1846342087
2072,-155.98454_19.73243,10.1846342087
2073,-155.98498_19.73231,6.529568672180001
2074,-155.98489_19.73252,10.1846342087
2075,-155.98524_19.73246,6.529568672180001
2076,-155.98548_19.73252,6.529568672180001
2077,-155.98503_19.73179,6.529568672180001
2078,-155.98541_19.73176,6.529568672180001
2079,-155.98530_19.73197,6.529568672180001
2080,-155.98560_19.73210,6.529568672180001
2081,-155.98575_19.73185,6.529568672180001
2082,-155.98621_19.73176,6.529568672180001
2083,-155.98596_19.73252,6.529568672180001
2084,-155.98613_19.73223,6.529568672180001
2085,-155.98057_19.72232,15.529151916500002
2086,-155.98819_19.72587,8.63965988159
2087,-155.98729_19.71874,8.897769927980002
2088,-155.97993_19.72352,19.64103508
2089,-155.98047_19.72355,15.529151916500002
2090,-155.98934_19.72724,8.63965988159
2091,-155.98035_19.71908,16.0820465088
2092,-155.98108_19.72234,15.529151916500002
2093,-155.98028_19.72995,10.1846342087
2094,-155.98028_19.72972,13.5522918701
2095,-155.98026_19.72947,13.5522918701
2096,-155.98030_19.72925,13.5522918701
2097,-155.98029_19.72904,13.5522918701
2098,-155.98644_19.71824,8.897769927980002
2099,-155.98323_19.71779,16.0820465088
2100,-155.98427_19.71791,16.0820465088
2101,-155.98447_19.71903,16.0820465088
2102,-155.98449_19.71882,16.0820465088
2103,-155.98323_19.71826,16.0820465088
2104,-155.98051_19.73820,6.71820926666
2105,-155.98683_19.71670,8.897769927980002
2106,-155.98239_19.72292,15.529151916500002
2107,-155.98259_19.73210,10.1846342087
2108,-155.98263_19.73181,10.1846342087
2109,-155.98307_19.73183,10.1846342087
2110,-155.98309_19.73212,10.1846342087
2111,-155.99058_19.73733,2.3094580173500003
2112,-155.97780_19.71840,21.3815555573
2113,-155.98381_19.72010,16.0820465088
2114,-155.97626_19.72280,19.64103508
2115,-155.98542_19.72831,8.63965988159
2116,-155.98420_19.72536,13.5522918701
2117,-155.98420_19.73143,10.1846342087
2118,-155.98388_19.73141,10.1846342087
2119,-155.98390_19.73113,10.1846342087
2120,-155.98390_19.73086,10.1846342087
2121,-155.98390_19.73058,10.1846342087
2122,-155.98390_19.73030,10.1846342087
2123,-155.98356_19.73030,10.1846342087
2124,-155.98355_19.73056,10.1846342087
2125,-155.97539_19.71778,23.522968292199998
2126,-155.98619_19.71975,8.897769927980002
2127,-155.98543_19.71851,8.897769927980002
2128,-155.98504_19.71849,8.897769927980002
2129,-155.98499_19.71893,8.897769927980002
2130,-155.98494_19.71936,8.897769927980002
2131,-155.98492_19.71959,8.897769927980002
2132,-155.98524_19.71951,8.897769927980002
2133,-155.98317_19.73107,10.1846342087
2134,-155.98643_19.72502,9.35156345367
2135,-155.98625_19.72501,9.35156345367
2136,-155.98962_19.72465,9.35156345367
2137,-155.98215_19.73236,10.1846342087
2138,-155.98264_19.73238,10.1846342087
2139,-155.99110_19.71913,3.4781708717299997
2140,-155.99099_19.71803,3.4781708717299997
2141,-155.98517_19.72027,8.897769927980002
2142,-155.98879_19.73856,4.2931675910900005
2143,-155.98911_19.73673,4.2931675910900005
2144,-155.99005_19.73894,2.3094580173500003
2145,-155.98971_19.73971,1.7575349807699998
2146,-155.98095_19.72757,13.5522918701
2147,-155.98740_19.71921,8.897769927980002
2148,-155.98999_19.72310,4.078077793119999
2149,-155.98972_19.72309,4.078077793119999
2150,-155.98598_19.72038,8.897769927980002
2151,-155.98584_19.72016,8.897769927980002
2152,-155.98602_19.71998,8.897769927980002
2153,-155.98652_19.72003,8.897769927980002
2154,-155.98654_19.71954,8.897769927980002
2155,-155.98680_19.71948,8.897769927980002
2156,-155.98703_19.71951,8.897769927980002
2157,-155.98690_19.72008,8.897769927980002
2158,-155.98719_19.72011,8.897769927980002
2159,-155.98750_19.72016,8.897769927980002
2160,-155.98784_19.72018,8.897769927980002
2161,-155.98644_19.73310,6.529568672180001
2162,-155.98639_19.73386,6.529568672180001
2163,-155.98663_19.73455,6.529568672180001
2164,-155.98757_19.73351,6.529568672180001
2165,-155.98855_19.73348,6.529568672180001
2166,-155.98177_19.71831,16.0820465088
2167,-155.98446_19.71956,16.0820465088
2168,-155.98449_19.71929,16.0820465088
2169,-155.98417_19.71953,16.0820465088
2170,-155.98421_19.71926,16.0820465088
2171,-155.98387_19.71949,16.0820465088
2172,-155.98392_19.71923,16.0820465088
2173,-155.98357_19.71946,16.0820465088
2174,-155.98361_19.71920,16.0820465088
2175,-155.98328_19.71943,16.0820465088
2176,-155.98330_19.71917,16.0820465088
2177,-155.98299_19.71940,16.0820465088
2178,-155.98300_19.71913,16.0820465088
2179,-155.98144_19.71923,16.0820465088
2180,-155.9827_19.71937,16.0820465088
2181,-155.98273_19.71910,16.0820465088
2182,-155.98835_19.71813,8.897769927980002
2183,-155.98842_19.71772,8.897769927980002
2184,-155.98776_19.71882,8.897769927980002
2185,-155.98772_19.71911,8.897769927980002
2186,-155.98163_19.72675,13.5522918701
2187,-155.98637_19.71882,8.897769927980002
2188,-155.98598_19.71857,8.897769927980002
2189,-155.98213_19.73901,6.71820926666
2190,-155.98256_19.73866,6.71820926666
2191,-155.98168_19.73850,6.71820926666
2192,-155.98084_19.73826,6.71820926666
2193,-155.98182_19.73458,6.71820926666
2194,-155.98192_19.73609,6.71820926666
2195,-155.97328_19.72310,21.1752586365
2196,-155.98656_19.71981,8.897769927980002
2197,-155.97747_19.73746,8.6768245697
2198,-155.97957_19.73793,8.6768245697
2199,-155.97922_19.73844,8.6768245697
2200,-155.98735_19.71833,8.897769927980002
2201,-155.99007_19.71828,3.4781708717299997
2202,-155.97871_19.71730,21.3815555573
2203,-155.98328_19.72041,15.529151916500002
2204,-155.98710_19.71781,8.897769927980002
2205,-155.98417_19.72885,13.5522918701
2206,-155.98411_19.72974,13.5522918701
2207,-155.98367_19.72544,13.5522918701
2208,-155.98185_19.72082,15.529151916500002
2209,-155.98346_19.72633,13.5522918701
2210,-155.98256_19.72540,13.5522918701
2211,-155.98255_19.72483,15.529151916500002
2212,-155.98232_19.72494,15.529151916500002
2213,-155.98114_19.72903,13.5522918701
2214,-155.97574_19.72820,16.758642196700002
2215,-155.97964_19.72761,16.758642196700002
2216,-155.98004_19.72629,16.758642196700002
2217,-155.97936_19.72561,16.758642196700002
2218,-155.98428_19.72014,16.0820465088
2219,-155.99010_19.71745,3.4781708717299997
2220,-155.99032_19.71743,3.4781708717299997
2221,-155.99054_19.71743,3.4781708717299997
2222,-155.98293_19.72340,15.529151916500002
2223,-155.98320_19.72338,15.529151916500002
2224,-155.98357_19.72336,15.529151916500002
2225,-155.98331_19.73138,10.1846342087
2226,-155.98304_19.73138,10.1846342087
2227,-155.98638_19.73604,4.2931675910900005
2228,-155.98751_19.73706,4.2931675910900005
2229,-155.98741_19.73773,4.2931675910900005
2230,-155.98731_19.73841,4.2931675910900005
2231,-155.98867_19.73950,2.9007563591000003
2232,-155.97944_19.72312,19.64103508
2233,-155.97867_19.72313,19.64103508
2234,-155.97834_19.73757,8.6768245697
2235,-155.98044_19.71803,16.0820465088
2236,-155.97982_19.71797,21.3815555573
2237,-155.97985_19.71901,21.3815555573
2238,-155.97941_19.71895,21.3815555573
2239,-155.97898_19.71890,21.3815555573
2240,-155.97853_19.71887,21.3815555573
2241,-155.97862_19.71845,21.3815555573
2242,-155.98281_19.73078,10.1846342087
2243,-155.98281_19.73103,10.1846342087
2244,-155.98276_19.73133,10.1846342087
2245,-155.98042_19.72741,13.5522918701
2246,-155.98781_19.72537,8.63965988159
2247,-155.98319_19.73055,10.1846342087
2248,-155.98320_19.73029,10.1846342087
2249,-155.98300_19.72612,13.5522918701
2250,-155.98666_19.72881,8.63965988159
2251,-155.98642_19.72973,8.63965988159
2252,-155.98687_19.72973,8.63965988159
2253,-155.98786_19.72974,8.63965988159
2254,-155.97679_19.71778,21.3815555573
2255,-155.97627_19.72206,19.64103508
2256,-155.98487_19.73682,6.71820926666
2257,-155.98064_19.73367,10.1846342087
2258,-155.98072_19.73489,6.71820926666
2259,-155.98236_19.73297,10.1846342087
2260,-155.98294_19.72530,13.5522918701
2261,-155.98008_19.73792,8.6768245697
2262,-155.98031_19.73774,6.71820926666
2263,-155.98056_19.73766,6.71820926666
2264,-155.97895_19.73879,8.6768245697
2265,-155.97836_19.73852,8.6768245697
2266,-155.98547_19.71954,8.897769927980002
2267,-155.98570_19.71954,8.897769927980002
2268,-155.98846_19.72302,9.35156345367
2269,-155.98705_19.72295,9.35156345367
2270,-155.98621_19.72288,9.35156345367
2271,-155.98592_19.72286,9.35156345367
2272,-155.97829_19.71726,21.3815555573
2273,-155.98948_19.71833,8.897769927980002
2274,-155.98958_19.71853,8.897769927980002
2275,-155.98985_19.71868,3.4781708717299997
2276,-155.98792_19.72227,9.35156345367
2277,-155.98007_19.73199,12.7760810852
2278,-155.98142_19.72035,16.0820465088
2279,-155.97839_19.74101,5.6082239151
2280,-155.98699_19.71979,8.897769927980002
2281,-155.97894_19.71779,21.3815555573
2282,-155.97853_19.71797,21.3815555573
2283,-155.97796_19.71809,21.3815555573
2284,-155.98413_19.72504,15.529151916500002
2285,-155.98409_19.72484,15.529151916500002
2286,-155.98862_19.72824,8.63965988159
2287,-155.98419_19.72709,13.5522918701
2288,-155.97763_19.73897,8.6768245697
2289,-155.98531_19.72163,9.35156345367
2290,-155.98622_19.72093,9.35156345367
2291,-155.98586_19.72111,9.35156345367
2292,-155.98554_19.72080,9.35156345367
2293,-155.98051_19.72532,13.5522918701
2294,-155.98021_19.72874,13.5522918701
2295,-155.98062_19.72871,13.5522918701
2296,-155.98075_19.72903,13.5522918701
2297,-155.98075_19.72924,13.5522918701
2298,-155.98498_19.72332,9.35156345367
2299,-155.98795_19.71967,8.897769927980002
2300,-155.99116_19.72357,4.078077793119999
2301,-155.98161_19.72603,13.5522918701
2302,-155.98426_19.72089,15.529151916500002
2303,-155.98407_19.72047,15.529151916500002
2304,-155.98938_19.73473,4.2931675910900005
2305,-155.98897_19.73767,4.2931675910900005
2306,-155.98944_19.73356,6.529568672180001
2307,-155.98102_19.72421,15.529151916500002
2308,-155.97993_19.72419,19.64103508
2309,-155.99044_19.71677,3.4781708717299997
2310,-155.98041_19.72871,13.5522918701
2311,-155.98082_19.72874,13.5522918701
2312,-155.98124_19.72870,13.5522918701
2313,-155.98704_19.72586,8.63965988159
2314,-155.98113_19.72973,13.5522918701
2315,-155.98832_19.72023,8.897769927980002
2316,-155.98862_19.72029,8.897769927980002
2317,-155.98885_19.72036,8.897769927980002
2318,-155.98905_19.72040,9.35156345367
2319,-155.98926_19.72042,9.35156345367
2320,-155.98946_19.72045,9.35156345367
2321,-155.98988_19.72050,4.078077793119999
2322,-155.99009_19.72051,4.078077793119999
2323,-155.99031_19.72051,4.078077793119999
2324,-155.99096_19.72010,3.4781708717299997
2325,-155.99176_19.72091,4.078077793119999
2326,-155.99127_19.72018,3.4781708717299997
2327,-155.99133_19.72053,4.078077793119999
2328,-155.98022_19.72002,16.0820465088
2329,-155.98092_19.71949,16.0820465088
2330,-155.97883_19.71997,21.3815555573
2331,-155.98027_19.71945,16.0820465088
2332,-155.98504_19.72063,9.35156345367
2333,-155.98482_19.72150,15.529151916500002
2334,-155.98451_19.72126,15.529151916500002
2335,-155.98380_19.72736,13.5522918701
2336,-155.98241_19.72925,13.5522918701
2337,-155.98245_19.72949,13.5522918701
2338,-155.98243_19.72974,13.5522918701
2339,-155.98243_19.72997,10.1846342087
2340,-155.98273_19.72980,13.5522918701
2341,-155.98273_19.72949,13.5522918701
2342,-155.98279_19.72922,13.5522918701
2343,-155.98279_19.72901,13.5522918701
2344,-155.98270_19.72871,13.5522918701
2345,-155.97047_19.72728,19.0481243134
2346,-155.98628_19.72586,8.63965988159
2347,-155.98609_19.72585,8.63965988159
2348,-155.98228_19.72869,13.5522918701
2349,-155.98241_19.72903,13.5522918701
2350,-155.98303_19.72577,13.5522918701
2351,-155.98252_19.72632,13.5522918701
2352,-155.98254_19.72728,13.5522918701
2353,-155.98597_19.72459,9.35156345367
2354,-155.98701_19.72468,9.35156345367
2355,-155.98337_19.72006,16.0820465088
2356,-155.98322_19.72923,13.5522918701
2357,-155.98325_19.72944,13.5522918701
2358,-155.98326_19.72967,13.5522918701
2359,-155.98307_19.72993,10.1846342087
2360,-155.98325_19.72999,10.1846342087
2361,-155.98364_19.72889,13.5522918701
2362,-155.98286_19.72481,15.529151916500002
2363,-155.98220_19.72531,13.5522918701
2364,-155.97796_19.72742,16.758642196700002
2365,-155.97736_19.72679,16.758642196700002
2366,-155.97724_19.72731,16.758642196700002
2367,-155.97677_19.72709,16.758642196700002
2368,-155.98162_19.72657,13.5522918701
2369,-155.98113_19.72621,13.5522918701
2370,-155.97637_19.72769,16.758642196700002
2371,-155.97514_19.72809,18.1561489105
2372,-155.97906_19.73650,8.6768245697
2373,-155.98035_19.73703,6.71820926666
2374,-155.97985_19.73567,8.6768245697
2375,-155.98113_19.72996,10.1846342087
2376,-155.98101_19.72151,15.529151916500002
2377,-155.98728_19.73184,6.529568672180001
2378,-155.98050_19.72637,13.5522918701
2379,-155.98371_19.72176,15.529151916500002
2380,-155.98361_19.72147,15.529151916500002
2381,-155.98289_19.72038,16.0820465088
2382,-155.98242_19.72835,13.5522918701
2383,-155.98204_19.72820,13.5522918701
2384,-155.98262_19.71864,16.0820465088
2385,-155.98295_19.72004,16.0820465088
2386,-155.98079_19.72502,15.529151916500002
2387,-155.98145_19.71957,16.0820465088
2388,-155.98194_19.71961,16.0820465088
2389,-155.98146_19.72001,16.0820465088
2390,-155.98295_19.71971,16.0820465088
2391,-155.98247_19.71963,16.0820465088
2392,-155.98282_19.73028,10.1846342087
2393,-155.98281_19.73053,10.1846342087
2394,-155.96856_19.72721,19.0481243134
2395,-155.98041_19.71874,16.0820465088
2396,-155.98091_19.71881,16.0820465088
2397,-155.97923_19.72777,16.758642196700002
2398,-155.98089_19.72000,16.0820465088
2399,-155.98055_19.72001,16.0820465088
2400,-155.98455_19.73147,10.1846342087
2401,-155.98459_19.73122,10.1846342087
2402,-155.98458_19.73093,10.1846342087
2403,-155.98457_19.73062,10.1846342087
2404,-155.98457_19.73032,10.1846342087
2405,-155.98424_19.73059,10.1846342087
2406,-155.98425_19.73088,10.1846342087
2407,-155.98425_19.73115,10.1846342087
2408,-155.98889_19.72879,8.63965988159
2409,-155.97923_19.72795,16.758642196700002
2410,-155.98087_19.71914,16.0820465088
2411,-155.98225_19.72042,15.529151916500002
2412,-155.98260_19.72045,15.529151916500002
2413,-155.98230_19.72104,15.529151916500002
2414,-155.98142_19.72069,15.529151916500002
2415,-155.98375_19.74095,4.33115530014
2416,-155.98140_19.72186,15.529151916500002
2417,-155.98147_19.72123,15.529151916500002
2418,-155.98143_19.72158,15.529151916500002
2419,-155.98189_19.72178,15.529151916500002
2420,-155.98182_19.72140,15.529151916500002
2421,-155.98233_19.72150,15.529151916500002
2422,-155.98259_19.72184,15.529151916500002
2423,-155.98222_19.72179,15.529151916500002
2424,-155.98286_19.72137,15.529151916500002
2425,-155.98184_19.73388,10.1846342087
2426,-155.97923_19.72813,16.758642196700002
2427,-155.97744_19.72800,16.758642196700002
2428,-155.97699_19.72801,16.758642196700002
2429,-155.97639_19.72815,16.758642196700002
2430,-155.98597_19.72666,8.63965988159
2431,-155.98597_19.72685,8.63965988159
