,Uid,Flikr_ID,Flikr_X,Flikr_Y
1337,-155.94800_19.59785,flk_634_BI,-155.967258224,19.5794582398
1338,-155.97017_19.58559,flk_642_BI,0.0,0.0
1339,-155.97041_19.58578,flk_642_BI,0.0,0.0
1340,-155.95317_19.59340,flk_639_BI,0.0,0.0
1341,-155.94117_19.58918,flk_634_BI,-155.967258224,19.5794582398
1342,-155.94439_19.58201,flk_634_BI,-155.967258224,19.5794582398
1343,-155.95998_19.60356,flk_651_BI,-155.971681111,19.5975871275
1344,-155.95964_19.60267,flk_651_BI,-155.971681111,19.5975871275
1345,-155.95869_19.60333,flk_651_BI,-155.971681111,19.5975871275
1346,-155.97784_19.61033,flk_658_BI,0.0,0.0
1347,-155.95870_19.60494,flk_651_BI,-155.971681111,19.5975871275
1348,-155.97449_19.61216,flk_661_BI,-155.980950756,19.6112837316
1349,-155.97273_19.61251,flk_661_BI,-155.980950756,19.6112837316
1350,-155.96783_19.60708,flk_653_BI,-155.976357941,19.6021793551
1351,-155.96583_19.60958,flk_653_BI,-155.976357941,19.6021793551
1352,-155.95688_19.60547,flk_651_BI,-155.971681111,19.5975871275
1353,-155.96983_19.59927,flk_651_BI,-155.971681111,19.5975871275
1354,-155.97399_19.61133,flk_661_BI,-155.980950756,19.6112837316
1355,-155.94671_19.61301,flk_642_BI,-155.971850035,19.5885627143
1356,-155.94785_19.61301,flk_642_BI,-155.971850035,19.5885627143
1357,-155.97788_19.61310,flk_665_BI,-155.980866453,19.6157959663
1358,-155.97738_19.61230,flk_665_BI,-155.980866453,19.6157959663
1359,-155.96710_19.61082,flk_653_BI,-155.976357941,19.6021793551
1360,-155.95776_19.61094,flk_658_BI,-155.976273552,19.6066915751
1361,-155.97545_19.61180,flk_665_BI,-155.980866453,19.6157959663
1362,-155.97362_19.61379,flk_661_BI,-155.980950756,19.6112837316
1363,-155.97329_19.61238,flk_661_BI,-155.980950756,19.6112837316
1364,-155.94859_19.60565,flk_639_BI,-155.967173688,19.583970433
1365,-155.94743_19.60421,flk_634_BI,-155.967258224,19.5794582398
1366,-155.95423_19.60518,flk_647_BI,-155.971765585,19.5930749222
1367,-155.97147_19.61199,flk_661_BI,-155.980950756,19.6112837316
1368,-155.97123_19.61253,flk_661_BI,-155.980950756,19.6112837316
1369,-155.97098_19.61179,flk_661_BI,-155.980950756,19.6112837316
1370,-155.97108_19.61156,flk_661_BI,-155.980950756,19.6112837316
1371,-155.97106_19.61131,flk_661_BI,-155.980950756,19.6112837316
1372,-155.97099_19.61109,flk_661_BI,-155.980950756,19.6112837316
1373,-155.96003_19.60648,flk_651_BI,-155.971681111,19.5975871275
1374,-155.96749_19.61035,flk_653_BI,-155.976357941,19.6021793551
1375,-155.96735_19.61055,flk_653_BI,-155.976357941,19.6021793551
1376,-155.96747_19.61075,flk_653_BI,-155.976357941,19.6021793551
1377,-155.97730_19.61120,flk_658_BI,0.0,0.0
1378,-155.97121_19.61018,flk_658_BI,-155.976273552,19.6066915751
1379,-155.97008_19.60777,flk_658_BI,-155.976273552,19.6066915751
1380,-155.97034_19.60968,flk_658_BI,-155.976273552,19.6066915751
1381,-155.97871_19.61058,flk_657_BI,0.0,0.0
1382,-155.97621_19.61052,flk_658_BI,0.0,0.0
1383,-155.97486_19.61087,flk_658_BI,0.0,0.0
1384,-155.97190_19.61372,flk_661_BI,-155.980950756,19.6112837316
1385,-155.96301_19.61340,flk_658_BI,-155.976273552,19.6066915751
1386,-155.96870_19.60712,flk_653_BI,-155.976357941,19.6021793551
1387,-155.96897_19.60751,flk_653_BI,-155.976357941,19.6021793551
1388,-155.97041_19.61161,flk_661_BI,-155.980950756,19.6112837316
1389,-155.97034_19.61184,flk_661_BI,-155.980950756,19.6112837316
1390,-155.96281_19.60597,flk_653_BI,-155.976357941,19.6021793551
1391,-155.94945_19.60204,flk_639_BI,-155.967173688,19.583970433
1392,-155.95805_19.60919,flk_651_BI,-155.971681111,19.5975871275
1393,-155.95831_19.61071,flk_651_BI,-155.971681111,19.5975871275
1394,-155.96420_19.60314,flk_653_BI,-155.976357941,19.6021793551
1395,-155.96898_19.60858,flk_653_BI,-155.976357941,19.6021793551
1396,-155.96934_19.60885,flk_658_BI,-155.976273552,19.6066915751
1397,-155.96354_19.60573,flk_653_BI,-155.976357941,19.6021793551
1398,-155.95832_19.61112,flk_658_BI,-155.976273552,19.6066915751
1399,-155.97521_19.61334,flk_665_BI,-155.980866453,19.6157959663
1400,-155.97498_19.61300,flk_665_BI,-155.980866453,19.6157959663
1401,-155.96054_19.60575,flk_651_BI,-155.971681111,19.5975871275
1402,-155.97203_19.61310,flk_661_BI,-155.980950756,19.6112837316
1403,-155.97169_19.61387,flk_661_BI,-155.980950756,19.6112837316
1404,-155.96974_19.60667,flk_658_BI,-155.976273552,19.6066915751
1405,-155.95970_19.60891,flk_651_BI,-155.971681111,19.5975871275
1406,-155.97207_19.61362,flk_661_BI,-155.980950756,19.6112837316
1407,-155.96056_19.60736,flk_651_BI,-155.971681111,19.5975871275
1408,-155.96273_19.60295,flk_653_BI,-155.976357941,19.6021793551
1409,-155.95824_19.60670,flk_651_BI,-155.971681111,19.5975871275
1410,-155.96262_19.60327,flk_653_BI,-155.976357941,19.6021793551
1411,-155.96287_19.60323,flk_653_BI,-155.976357941,19.6021793551
1412,-155.98200_19.61194,flk_665_BI,0.0,0.0
1413,-155.96981_19.60881,flk_658_BI,-155.976273552,19.6066915751
1414,-155.97868_19.61082,flk_657_BI,0.0,0.0
1415,-155.97548_19.61294,flk_665_BI,-155.980866453,19.6157959663
1416,-155.97576_19.61406,flk_665_BI,-155.980866453,19.6157959663
1417,-155.97594_19.61255,flk_665_BI,-155.980866453,19.6157959663
1418,-155.97673_19.61276,flk_665_BI,-155.980866453,19.6157959663
1419,-155.97668_19.61299,flk_665_BI,-155.980866453,19.6157959663
1420,-155.98134_19.61283,flk_665_BI,0.0,0.0
1421,-155.96298_19.60358,flk_653_BI,-155.976357941,19.6021793551
1422,-155.97878_19.61181,flk_665_BI,-155.980866453,19.6157959663
1423,-155.95633_19.60497,flk_651_BI,-155.971681111,19.5975871275
1424,-155.96186_19.61338,flk_658_BI,-155.976273552,19.6066915751
1425,-155.97710_19.61310,flk_665_BI,-155.980866453,19.6157959663
1426,-155.97036_19.60619,flk_658_BI,-155.976273552,19.6066915751
1427,-155.97870_19.61203,flk_665_BI,-155.980866453,19.6157959663
1428,-155.95810_19.60078,flk_647_BI,-155.971765585,19.5930749222
1429,-155.95767_19.60760,flk_651_BI,-155.971681111,19.5975871275
1430,-155.97495_19.60857,flk_658_BI,0.0,0.0
1431,-155.96998_19.61385,flk_661_BI,-155.980950756,19.6112837316
1432,-155.96799_19.60063,flk_651_BI,-155.971681111,19.5975871275
1433,-155.96373_19.59963,flk_647_BI,-155.971765585,19.5930749222
1434,-155.95034_19.59836,flk_639_BI,-155.967173688,19.583970433
1435,-155.95875_19.60699,flk_651_BI,-155.971681111,19.5975871275
1436,-155.97107_19.60977,flk_658_BI,-155.976273552,19.6066915751
1437,-155.96570_19.61192,flk_658_BI,-155.976273552,19.6066915751
1438,-155.96442_19.60924,flk_653_BI,-155.976357941,19.6021793551
1439,-155.96539_19.61105,flk_658_BI,-155.976273552,19.6066915751
1440,-155.97426_19.60621,flk_658_BI,-155.976273552,19.6066915751
1441,-155.97228_19.61265,flk_661_BI,-155.980950756,19.6112837316
1442,-155.94740_19.59819,flk_634_BI,-155.967258224,19.5794582398
1443,-155.95349_19.60326,flk_651_BI,0.0,0.0
1444,-155.94737_19.61307,flk_642_BI,-155.971850035,19.5885627143
1445,-155.94777_19.60597,flk_634_BI,-155.967258224,19.5794582398
1446,-155.98218_19.61306,flk_665_BI,0.0,0.0
1447,-155.97022_19.60042,flk_651_BI,-155.971681111,19.5975871275
1448,-155.97076_19.61319,flk_661_BI,-155.980950756,19.6112837316
1449,-155.96137_19.60785,flk_653_BI,-155.976357941,19.6021793551
1450,-155.96740_19.61243,flk_658_BI,-155.976273552,19.6066915751
1451,-155.96675_19.60553,flk_653_BI,-155.976357941,19.6021793551
1452,-155.96851_19.60833,flk_653_BI,-155.976357941,19.6021793551
1453,-155.96972_19.61330,flk_661_BI,-155.980950756,19.6112837316
1454,-155.95316_19.60472,flk_651_BI,0.0,0.0
1455,-155.97329_19.59840,flk_651_BI,0.0,0.0
1456,-155.96571_19.60090,flk_651_BI,-155.971681111,19.5975871275
1457,-155.96523_19.60632,flk_653_BI,-155.976357941,19.6021793551
1458,-155.95885_19.61023,flk_651_BI,-155.971681111,19.5975871275
1459,-155.95882_19.60987,flk_651_BI,-155.971681111,19.5975871275
1460,-155.94831_19.61310,flk_647_BI,-155.971765585,19.5930749222
1461,-155.96903_19.60817,flk_653_BI,-155.976357941,19.6021793551
1462,-155.97237_19.59999,flk_651_BI,0.0,0.0
1463,-155.97109_19.60012,flk_651_BI,-155.971681111,19.5975871275
1464,-155.97141_19.59886,flk_651_BI,0.0,0.0
1465,-155.96328_19.60142,flk_647_BI,-155.971765585,19.5930749222
1466,-155.96305_19.59857,flk_647_BI,-155.971765585,19.5930749222
1467,-155.95419_19.60464,flk_647_BI,-155.971765585,19.5930749222
1468,-155.95387_19.60403,flk_647_BI,-155.971765585,19.5930749222
1469,-155.96964_19.59876,flk_651_BI,-155.971681111,19.5975871275
1470,-155.96179_19.60366,flk_653_BI,-155.976357941,19.6021793551
1471,-155.96189_19.60385,flk_653_BI,-155.976357941,19.6021793551
1472,-155.96207_19.60423,flk_653_BI,-155.976357941,19.6021793551
1473,-155.96231_19.60470,flk_653_BI,-155.976357941,19.6021793551
1474,-155.96272_19.60554,flk_653_BI,-155.976357941,19.6021793551
1475,-155.96172_19.60438,flk_653_BI,-155.976357941,19.6021793551
1476,-155.96217_19.61410,flk_658_BI,-155.976273552,19.6066915751
1477,-155.96156_19.60323,flk_653_BI,-155.976357941,19.6021793551
1478,-155.96170_19.60347,flk_653_BI,-155.976357941,19.6021793551
1479,-155.95887_19.61054,flk_651_BI,-155.971681111,19.5975871275
1480,-155.95540_19.60299,flk_651_BI,0.0,0.0
1481,-155.94543_19.59828,flk_639_BI,-155.967173688,19.583970433
1482,-155.94429_19.61396,flk_642_BI,-155.971850035,19.5885627143
1483,-155.94370_19.59858,flk_634_BI,-155.967258224,19.5794582398
1484,-155.94327_19.61346,flk_639_BI,-155.967173688,19.583970433
1485,-155.24751_19.43907,flk_214_BI,-155.495830277,19.1377533592
1486,-155.24806_19.43881,flk_214_BI,-155.495830277,19.1377533592
1487,-155.26721_19.47517,flk_213_BI,-155.500575878,19.1378438463
1488,-155.26810_19.47660,flk_213_BI,-155.500575878,19.1378438463
1489,-155.24953_19.44211,flk_214_BI,-155.495830277,19.1377533592
1490,-155.24865_19.43978,flk_214_BI,-155.495830277,19.1377533592
1491,-155.25186_19.44496,flk_214_BI,-155.495830277,19.1377533592
1492,-155.25023_19.44233,flk_214_BI,-155.495830277,19.1377533592
1493,-155.23478_19.42807,flk_214_BI,-155.495830277,19.1377533592
1494,-155.22427_19.42864,flk_214_BI,-155.495830277,19.1377533592
1495,-155.22414_19.43243,flk_214_BI,-155.495830277,19.1377533592
1496,-155.22348_19.42480,flk_214_BI,-155.495830277,19.1377533592
1497,-155.23442_19.42760,flk_214_BI,-155.495830277,19.1377533592
1498,-155.21937_19.42176,flk_214_BI,-155.495830277,19.1377533592
1499,-155.24715_19.43830,flk_214_BI,-155.495830277,19.1377533592
1500,-155.21695_19.42488,flk_214_BI,-155.495830277,19.1377533592
1501,-155.21726_19.42691,flk_214_BI,-155.495830277,19.1377533592
1502,-155.21774_19.42658,flk_214_BI,-155.495830277,19.1377533592
1503,-155.21569_19.42720,flk_662_BI,-154.929266674,19.5905701236
1504,-155.21661_19.42511,flk_214_BI,-155.495830277,19.1377533592
1505,-155.21496_19.42624,flk_667_BI,-154.933908902,19.5951847294
1506,-155.19207_19.44137,flk_654_BI,-154.919983007,19.5813406891
1507,-155.21796_19.42123,flk_214_BI,-155.495830277,19.1377533592
1508,-155.21836_19.42105,flk_214_BI,-155.495830277,19.1377533592
1509,-155.24696_19.43702,flk_214_BI,-155.495830277,19.1377533592
1510,-155.19162_19.44106,flk_654_BI,-154.919983007,19.5813406891
1511,-155.24609_19.43865,flk_214_BI,-155.495830277,19.1377533592
1512,-155.22535_19.42867,flk_214_BI,-155.495830277,19.1377533592
1513,-155.24140_19.43115,flk_214_BI,-155.495830277,19.1377533592
1514,-155.21659_19.42884,flk_214_BI,-155.495830277,19.1377533592
1515,-155.18353_19.43830,flk_648_BI,-154.910700392,19.5721109581
1516,-155.24678_19.43889,flk_214_BI,-155.495830277,19.1377533592
1517,-155.22692_19.43003,flk_214_BI,-155.495830277,19.1377533592
1518,-155.22595_19.43040,flk_214_BI,-155.495830277,19.1377533592
1519,-155.22572_19.43056,flk_214_BI,-155.495830277,19.1377533592
1520,-155.19238_19.43089,flk_654_BI,-154.919983007,19.5813406891
1521,-155.21621_19.42393,flk_667_BI,-154.933908902,19.5951847294
1522,-155.21635_19.42900,flk_214_BI,-155.495830277,19.1377533592
1523,-155.19505_19.43918,flk_654_BI,-154.919983007,19.5813406891
1524,-155.21914_19.42192,flk_214_BI,-155.495830277,19.1377533592
1525,-155.21867_19.42225,flk_214_BI,-155.495830277,19.1377533592
1526,-155.21786_19.42280,flk_214_BI,-155.495830277,19.1377533592
1527,-155.22317_19.42579,flk_214_BI,-155.495830277,19.1377533592
1528,-155.22341_19.42563,flk_214_BI,-155.495830277,19.1377533592
1529,-155.22364_19.42547,flk_214_BI,-155.495830277,19.1377533592
1530,-155.22518_19.42510,flk_214_BI,-155.495830277,19.1377533592
1531,-155.21610_19.42333,flk_667_BI,-154.933908902,19.5951847294
1532,-155.21904_19.42132,flk_214_BI,-155.495830277,19.1377533592
1533,-155.22545_19.42928,flk_214_BI,-155.495830277,19.1377533592
1534,-155.24248_19.43221,flk_214_BI,-155.495830277,19.1377533592
1535,-155.22101_19.43086,flk_214_BI,-155.495830277,19.1377533592
1536,-155.21716_19.42912,flk_214_BI,-155.495830277,19.1377533592
1537,-155.22538_19.43012,flk_214_BI,-155.495830277,19.1377533592
1538,-155.22059_19.42384,flk_214_BI,-155.495830277,19.1377533592
1539,-155.19007_19.44075,flk_654_BI,-154.919983007,19.5813406891
1540,-155.21365_19.42501,flk_667_BI,-154.933908902,19.5951847294
1541,-155.21412_19.42468,flk_667_BI,-154.933908902,19.5951847294
1542,-155.21760_19.42735,flk_214_BI,-155.495830277,19.1377533592
1543,-155.19383_19.43984,flk_654_BI,-154.919983007,19.5813406891
1544,-155.22464_19.42771,flk_214_BI,-155.495830277,19.1377533592
1545,-155.22079_19.42663,flk_214_BI,-155.495830277,19.1377533592
1546,-155.22032_19.42695,flk_214_BI,-155.495830277,19.1377533592
1547,-155.22008_19.42712,flk_214_BI,-155.495830277,19.1377533592
1548,-155.22304_19.42657,flk_214_BI,-155.495830277,19.1377533592
1549,-155.22280_19.42673,flk_214_BI,-155.495830277,19.1377533592
1550,-155.22228_19.43000,flk_214_BI,-155.495830277,19.1377533592
1551,-155.22056_19.42096,flk_214_BI,-155.495830277,19.1377533592
1552,-155.21415_19.42612,flk_667_BI,-154.933908902,19.5951847294
1553,-155.21642_19.42816,flk_214_BI,-155.495830277,19.1377533592
1554,-155.19746_19.44093,flk_654_BI,-154.919983007,19.5813406891
1555,-155.19734_19.44071,flk_654_BI,-154.919983007,19.5813406891
1556,-155.19251_19.43942,flk_654_BI,-154.919983007,19.5813406891
1557,-155.21762_19.42296,flk_214_BI,-155.495830277,19.1377533592
1558,-155.21618_19.42248,flk_667_BI,-154.933908902,19.5951847294
1559,-155.24268_19.43808,flk_214_BI,-155.495830277,19.1377533592
1560,-155.22142_19.42699,flk_214_BI,-155.495830277,19.1377533592
1561,-155.22199_19.42660,flk_214_BI,-155.495830277,19.1377533592
1562,-155.22366_19.42691,flk_214_BI,-155.495830277,19.1377533592
1563,-155.22390_19.42675,flk_214_BI,-155.495830277,19.1377533592
1564,-155.22557_19.42561,flk_214_BI,-155.495830277,19.1377533592
1565,-155.22470_19.42687,flk_214_BI,-155.495830277,19.1377533592
1566,-155.22447_19.42703,flk_214_BI,-155.495830277,19.1377533592
1567,-155.21895_19.42352,flk_214_BI,-155.495830277,19.1377533592
1568,-155.21812_19.42408,flk_214_BI,-155.495830277,19.1377533592
1569,-155.21789_19.42424,flk_214_BI,-155.495830277,19.1377533592
1570,-155.21778_19.42364,flk_214_BI,-155.495830277,19.1377533592
1571,-155.22629_19.42802,flk_214_BI,-155.495830277,19.1377533592
1572,-155.19456_19.43885,flk_654_BI,-154.919983007,19.5813406891
1573,-155.22312_19.42874,flk_214_BI,-155.495830277,19.1377533592
1574,-155.21957_19.43039,flk_214_BI,-155.495830277,19.1377533592
1575,-155.22545_19.42784,flk_214_BI,-155.495830277,19.1377533592
1576,-155.22522_19.42944,flk_214_BI,-155.495830277,19.1377533592
1577,-155.22325_19.43080,flk_214_BI,-155.495830277,19.1377533592
1578,-155.21911_19.42633,flk_214_BI,-155.495830277,19.1377533592
1579,-155.22092_19.42587,flk_214_BI,-155.495830277,19.1377533592
1580,-155.24412_19.43624,flk_214_BI,-155.495830277,19.1377533592
1581,-155.21911_19.43071,flk_214_BI,-155.495830277,19.1377533592
1582,-155.21816_19.43136,flk_214_BI,-155.495830277,19.1377533592
1583,-155.22092_19.42046,flk_214_BI,-155.495830277,19.1377533592
1584,-155.19211_19.43964,flk_654_BI,-154.919983007,19.5813406891
1585,-155.21880_19.42732,flk_214_BI,-155.495830277,19.1377533592
1586,-155.21904_19.42716,flk_214_BI,-155.495830277,19.1377533592
1587,-155.21998_19.42651,flk_214_BI,-155.495830277,19.1377533592
1588,-155.21416_19.42238,flk_667_BI,-154.933908902,19.5951847294
1589,-155.21277_19.42338,flk_667_BI,-154.933908902,19.5951847294
1590,-155.19660_19.43936,flk_654_BI,-154.919983007,19.5813406891
1591,-155.24452_19.43735,flk_214_BI,-155.495830277,19.1377533592
1592,-155.24486_19.43761,flk_214_BI,-155.495830277,19.1377533592
1593,-155.21481_19.42275,flk_667_BI,-154.933908902,19.5951847294
1594,-155.24392_19.43297,flk_214_BI,-155.495830277,19.1377533592
1595,-155.22050_19.42908,flk_214_BI,-155.495830277,19.1377533592
1596,-155.21514_19.42319,flk_667_BI,-154.933908902,19.5951847294
1597,-155.23599_19.43194,flk_214_BI,-155.495830277,19.1377533592
1598,-155.23546_19.44006,flk_214_BI,-155.495830277,19.1377533592
1599,-155.19424_19.43962,flk_654_BI,-154.919983007,19.5813406891
1600,-155.19441_19.43952,flk_654_BI,-154.919983007,19.5813406891
1601,-155.22239_19.42778,flk_214_BI,-155.495830277,19.1377533592
1602,-155.22081_19.42224,flk_214_BI,-155.495830277,19.1377533592
1603,-155.24680_19.43762,flk_214_BI,-155.495830277,19.1377533592
1604,-155.24621_19.43696,flk_214_BI,-155.495830277,19.1377533592
1605,-155.22630_19.42657,flk_214_BI,-155.495830277,19.1377533592
1606,-155.17620_19.43837,flk_648_BI,-154.910700392,19.5721109581
1607,-155.19617_19.43858,flk_654_BI,-154.919983007,19.5813406891
1608,-155.22674_19.42917,flk_214_BI,-155.495830277,19.1377533592
1609,-155.24215_19.43168,flk_214_BI,-155.495830277,19.1377533592
1610,-155.21922_19.42411,flk_214_BI,-155.495830277,19.1377533592
1611,-155.22037_19.42332,flk_214_BI,-155.495830277,19.1377533592
1612,-155.23705_19.44100,flk_214_BI,-155.495830277,19.1377533592
1613,-155.21937_19.42760,flk_214_BI,-155.495830277,19.1377533592
1614,-155.21977_19.42812,flk_214_BI,-155.495830277,19.1377533592
1615,-155.24278_19.43858,flk_214_BI,-155.495830277,19.1377533592
1616,-155.23922_19.43382,flk_214_BI,-155.495830277,19.1377533592
1617,-155.21924_19.42556,flk_214_BI,-155.495830277,19.1377533592
1618,-155.23547_19.44116,flk_214_BI,-155.495830277,19.1377533592
1619,-155.19812_19.44108,flk_654_BI,-154.919983007,19.5813406891
1620,-155.23776_19.43061,flk_214_BI,-155.495830277,19.1377533592
1621,-155.23548_19.42865,flk_214_BI,-155.495830277,19.1377533592
1622,-155.21964_19.42236,flk_214_BI,-155.495830277,19.1377533592
1623,-155.22154_19.42320,flk_214_BI,-155.495830277,19.1377533592
1624,-155.17708_19.43593,flk_648_BI,-154.910700392,19.5721109581
1625,-155.19398_19.43916,flk_654_BI,-154.919983007,19.5813406891
1626,-155.22196_19.42516,flk_214_BI,-155.495830277,19.1377533592
1627,-155.23497_19.44038,flk_214_BI,-155.495830277,19.1377533592
1628,-155.23510_19.44057,flk_214_BI,-155.495830277,19.1377533592
1629,-155.21706_19.42852,flk_214_BI,-155.495830277,19.1377533592
1630,-155.21755_19.42964,flk_214_BI,-155.495830277,19.1377533592
1631,-155.21803_19.42932,flk_214_BI,-155.495830277,19.1377533592
1632,-155.23911_19.43815,flk_214_BI,-155.495830277,19.1377533592
1633,-155.24250_19.43137,flk_214_BI,-155.495830277,19.1377533592
1634,-155.21514_19.42252,flk_667_BI,-154.933908902,19.5951847294
1635,-155.23443_19.43527,flk_214_BI,-155.495830277,19.1377533592
1636,-155.23492_19.43499,flk_214_BI,-155.495830277,19.1377533592
1637,-155.23460_19.43445,flk_214_BI,-155.495830277,19.1377533592
1638,-155.23444_19.43419,flk_214_BI,-155.495830277,19.1377533592
1639,-155.23549_19.43824,flk_214_BI,-155.495830277,19.1377533592
1640,-155.22980_19.43420,flk_214_BI,-155.495830277,19.1377533592
1641,-155.21826_19.42332,flk_214_BI,-155.495830277,19.1377533592
1642,-155.22143_19.42259,flk_214_BI,-155.495830277,19.1377533592
1643,-155.22191_19.42227,flk_214_BI,-155.495830277,19.1377533592
1644,-155.22279_19.42459,flk_214_BI,-155.495830277,19.1377533592
1645,-155.22215_19.42424,flk_214_BI,-155.495830277,19.1377533592
1646,-155.23806_19.43341,flk_214_BI,-155.495830277,19.1377533592
1647,-155.23994_19.43086,flk_214_BI,-155.495830277,19.1377533592
1648,-155.21558_19.42660,flk_662_BI,-154.929266674,19.5905701236
1649,-155.24707_19.43720,flk_214_BI,-155.495830277,19.1377533592
1650,-155.24055_19.43079,flk_214_BI,-155.495830277,19.1377533592
1651,-155.24254_19.44028,flk_214_BI,-155.495830277,19.1377533592
1652,-155.23748_19.43222,flk_214_BI,-155.495830277,19.1377533592
1653,-155.23733_19.43278,flk_214_BI,-155.495830277,19.1377533592
1654,-155.21987_19.42289,flk_214_BI,-155.495830277,19.1377533592
1655,-155.21806_19.42636,flk_214_BI,-155.495830277,19.1377533592
1656,-155.22084_19.42512,flk_214_BI,-155.495830277,19.1377533592
1657,-155.24079_19.42414,flk_214_BI,-155.495830277,19.1377533592
1658,-155.24153_19.42363,flk_214_BI,-155.495830277,19.1377533592
1659,-155.24458_19.43922,flk_214_BI,-155.495830277,19.1377533592
1660,-155.24579_19.43725,flk_214_BI,-155.495830277,19.1377533592
1661,-155.24299_19.43585,flk_214_BI,-155.495830277,19.1377533592
1662,-155.24235_19.43484,flk_214_BI,-155.495830277,19.1377533592
1663,-155.24142_19.43336,flk_214_BI,-155.495830277,19.1377533592
1664,-155.23375_19.43272,flk_214_BI,-155.495830277,19.1377533592
1665,-155.23330_19.43197,flk_214_BI,-155.495830277,19.1377533592
1666,-155.22496_19.43255,flk_214_BI,-155.495830277,19.1377533592
1667,-155.22815_19.43189,flk_214_BI,-155.495830277,19.1377533592
1668,-155.21840_19.42681,flk_214_BI,-155.495830277,19.1377533592
1669,-155.22011_19.42204,flk_214_BI,-155.495830277,19.1377533592
1670,-155.22443_19.43590,flk_667_BI,-154.933908902,19.5951847294
1671,-155.22533_19.43535,flk_214_BI,-155.495830277,19.1377533592
1672,-155.21837_19.42976,flk_214_BI,-155.495830277,19.1377533592
1673,-155.23876_19.43301,flk_214_BI,-155.495830277,19.1377533592
1674,-155.23852_19.43315,flk_214_BI,-155.495830277,19.1377533592
1675,-155.21841_19.43051,flk_214_BI,-155.495830277,19.1377533592
1676,-155.19597_19.44028,flk_654_BI,-154.919983007,19.5813406891
1677,-155.24542_19.43976,flk_214_BI,-155.495830277,19.1377533592
1678,-155.22012_19.42417,flk_214_BI,-155.495830277,19.1377533592
1679,-155.21980_19.42439,flk_214_BI,-155.495830277,19.1377533592
1680,-155.21956_19.42455,flk_214_BI,-155.495830277,19.1377533592
1681,-155.19570_19.43879,flk_654_BI,-154.919983007,19.5813406891
1682,-155.19588_19.43909,flk_654_BI,-154.919983007,19.5813406891
1683,-155.22376_19.42752,flk_214_BI,-155.495830277,19.1377533592
1684,-155.24137_19.43912,flk_214_BI,-155.495830277,19.1377533592
1685,-155.24186_19.43850,flk_214_BI,-155.495830277,19.1377533592
1686,-155.22202_19.42872,flk_214_BI,-155.495830277,19.1377533592
1687,-155.23203_19.43573,flk_214_BI,-155.495830277,19.1377533592
1688,-155.24441_19.43594,flk_214_BI,-155.495830277,19.1377533592
1689,-155.23232_19.42970,flk_214_BI,-155.495830277,19.1377533592
1690,-155.23412_19.43085,flk_214_BI,-155.495830277,19.1377533592
1691,-155.19051_19.43818,flk_654_BI,-154.919983007,19.5813406891
1692,-155.22270_19.43195,flk_214_BI,-155.495830277,19.1377533592
1693,-155.22341_19.43147,flk_214_BI,-155.495830277,19.1377533592
1694,-155.22365_19.43131,flk_214_BI,-155.495830277,19.1377533592
1695,-155.22412_19.43099,flk_214_BI,-155.495830277,19.1377533592
1696,-155.23293_19.43904,flk_214_BI,-155.495830277,19.1377533592
1697,-155.23342_19.43981,flk_214_BI,-155.495830277,19.1377533592
1698,-155.23534_19.44095,flk_214_BI,-155.495830277,19.1377533592
1699,-155.24176_19.42347,flk_214_BI,-155.495830277,19.1377533592
1700,-155.23952_19.42610,flk_214_BI,-155.495830277,19.1377533592
1701,-155.23716_19.42966,flk_214_BI,-155.495830277,19.1377533592
1702,-155.23391_19.43449,flk_214_BI,-155.495830277,19.1377533592
1703,-155.22611_19.43540,flk_214_BI,-155.495830277,19.1377533592
1704,-155.23150_19.43122,flk_214_BI,-155.495830277,19.1377533592
1705,-155.23506_19.43154,flk_214_BI,-155.495830277,19.1377533592
1706,-155.23092_19.43245,flk_214_BI,-155.495830277,19.1377533592
1707,-155.23663_19.43087,flk_214_BI,-155.495830277,19.1377533592
1708,-155.23648_19.43532,flk_214_BI,-155.495830277,19.1377533592
1709,-155.24002_19.43170,flk_214_BI,-155.495830277,19.1377533592
1710,-155.22058_19.42240,flk_214_BI,-155.495830277,19.1377533592
1711,-155.24380_19.43773,flk_214_BI,-155.495830277,19.1377533592
1712,-155.23800_19.43880,flk_214_BI,-155.495830277,19.1377533592
1713,-155.19496_19.43863,flk_654_BI,-154.919983007,19.5813406891
1714,-155.19451_19.43833,flk_654_BI,-154.919983007,19.5813406891
1715,-155.23824_19.43508,flk_214_BI,-155.495830277,19.1377533592
1716,-155.22793_19.43205,flk_214_BI,-155.495830277,19.1377533592
1717,-155.23139_19.43457,flk_214_BI,-155.495830277,19.1377533592
1718,-155.16701_19.43695,flk_643_BI,-154.90605948,19.5674959815
1719,-155.18491_19.44472,flk_648_BI,-154.910700392,19.5721109581
1720,-155.19810_19.44455,flk_654_BI,-154.919983007,19.5813406891
1721,-155.19832_19.44495,flk_654_BI,-154.919983007,19.5813406891
1722,-155.19966_19.44661,flk_654_BI,-154.919983007,19.5813406891
1723,-155.19919_19.44634,flk_654_BI,-154.919983007,19.5813406891
1724,-155.18417_19.44823,flk_648_BI,-154.910700392,19.5721109581
1725,-155.19725_19.44549,flk_654_BI,-154.919983007,19.5813406891
1726,-155.19702_19.44559,flk_654_BI,-154.919983007,19.5813406891
1727,-155.19683_19.44569,flk_654_BI,-154.919983007,19.5813406891
