,Uid,Track_ID
6220,-155.08201_19.67424,125
6221,-155.09944_19.67366,125
6222,-155.10059_19.66856,123
6223,-155.10481_19.66588,123
6224,-155.08181_19.67603,125
6225,-155.10156_19.66895,123
6226,-155.10159_19.66927,123
6227,-155.10177_19.67134,123
6228,-155.08284_19.67175,123
6229,-155.09900_19.67551,125
6230,-155.09923_19.67549,125
6231,-155.10497_19.67143,123
6232,-155.10151_19.66828,123
6233,-155.10152_19.66849,123
6234,-155.09448_19.67446,125
6235,-155.10395_19.67340,125
6236,-155.08410_19.67075,123
6237,-155.08435_19.67310,123
6238,-155.08850_19.67365,125
6239,-155.08851_19.67331,125
6240,-155.09538_19.66437,123
6241,-155.08163_19.67430,125
6242,-155.08136_19.67467,125
6243,-155.08169_19.67470,125
6244,-155.08172_19.67504,125
6245,-155.08144_19.67510,125
6246,-155.08146_19.67539,125
6247,-155.08173_19.67542,125
6248,-155.08175_19.67569,125
6249,-155.08181_19.67064,123
6250,-155.10879_19.67558,144
6251,-155.10358_19.67105,123
6252,-155.08520_19.67364,125
6253,-155.10542_19.67160,123
6254,-155.10501_19.66608,123
6255,-155.10062_19.66897,123
6256,-155.08214_19.67579,125
6257,-155.08212_19.67557,125
6258,-155.08210_19.67534,125
6259,-155.08207_19.67490,125
6260,-155.08205_19.67468,125
6261,-155.08945_19.66772,123
6262,-155.08923_19.66774,123
6263,-155.10389_19.66525,123
6264,-155.10187_19.66582,123
6265,-155.10347_19.66636,123
6266,-155.10348_19.66652,123
6267,-155.10419_19.66581,123
6268,-155.14374_19.68575,144
6269,-155.14464_19.68412,144
6270,-155.14515_19.68387,144
6271,-155.13834_19.68079,144
6272,-155.13834_19.68035,144
6273,-155.14017_19.67615,144
6274,-155.14347_19.68589,144
6275,-155.13966_19.67745,144
6276,-155.14024_19.68057,144
6277,-155.13918_19.68076,144
6278,-155.13055_19.68726,124
6279,-155.13515_19.68469,144
6280,-155.13700_19.68509,144
6281,-155.13715_19.68510,144
6282,-155.13729_19.68511,144
6283,-155.13744_19.68512,144
6284,-155.14504_19.68528,144
6285,-155.13501_19.68465,144
6286,-155.13803_19.68489,144
6287,-155.13476_19.68513,144
6288,-155.13448_19.68310,144
6289,-155.13440_19.68428,144
6290,-155.13945_19.68566,144
6291,-155.13974_19.68572,144
6292,-155.13774_19.68487,144
6293,-155.14448_19.68372,144
6294,-155.14497_19.68355,144
6295,-155.14336_19.68409,144
6296,-155.14318_19.68415,144
6297,-155.14355_19.68403,144
6298,-155.14373_19.68397,144
6299,-155.14391_19.68391,144
6300,-155.14410_19.68385,144
6301,-155.14428_19.68378,144
6302,-155.13919_19.68031,144
6303,-155.13533_19.68764,124
6304,-155.14438_19.68425,144
6305,-155.13447_19.68393,144
6306,-155.13716_19.68483,144
6307,-155.13688_19.68484,144
6308,-155.13935_19.67671,144
6309,-155.13935_19.67631,144
6310,-155.14156_19.68607,144
6311,-155.14299_19.68425,144
6312,-155.14161_19.68499,144
6313,-155.13974_19.68611,144
6314,-155.13944_19.68592,144
6315,-155.13864_19.68505,144
6316,-155.14174_19.68461,144
6317,-155.12221_19.68874,144
6318,-155.13680_19.68411,144
6319,-155.13679_19.68391,144
6320,-155.13877_19.68077,144
6321,-155.13523_19.68653,124
6322,-155.13771_19.68393,144
6323,-155.13619_19.67920,144
6324,-155.13934_19.67939,144
6325,-155.13934_19.67897,144
6326,-155.12952_19.68922,124
6327,-155.13959_19.68425,144
6328,-155.13678_19.68449,144
6329,-155.13679_19.68430,144
6330,-155.14244_19.68417,144
6331,-155.14519_19.68565,144
6332,-155.13758_19.68513,144
6333,-155.13633_19.68481,144
6334,-155.13630_19.68506,144
6335,-155.13671_19.68511,144
6336,-155.13745_19.68485,144
6337,-155.14309_19.68489,144
6338,-155.14165_19.68353,144
6339,-155.14055_19.68588,144
6340,-155.13947_19.68615,144
6341,-155.12972_19.68508,144
6342,-155.14040_19.68417,144
6343,-155.14016_19.68418,144
6344,-155.12839_19.68797,144
6345,-155.13295_19.68691,144
6346,-155.13355_19.68655,144
6347,-155.13759_19.68444,144
6348,-155.13783_19.68449,144
6349,-155.13731_19.68450,144
6350,-155.13731_19.68427,144
6351,-155.13687_19.68353,144
6352,-155.13715_19.68365,144
6353,-155.13744_19.68381,144
6354,-155.14121_19.68567,144
6355,-155.14115_19.68636,144
6356,-155.14040_19.68631,144
6357,-155.14134_19.68457,144
6358,-155.14299_19.68573,144
6359,-155.13428_19.68591,144
6360,-155.14158_19.68526,144
6361,-155.13952_19.68010,144
6362,-155.13258_19.68946,124
6363,-155.13959_19.68408,144
6364,-155.13431_19.68562,144
6365,-155.12719_19.68650,144
6366,-155.14157_19.67841,144
6367,-155.13966_19.67688,144
6368,-155.14472_19.68364,144
6369,-155.14490_19.68399,144
6370,-155.14010_19.68010,144
6371,-155.13730_19.68554,144
6372,-155.08183_19.67679,125
6373,-155.09878_19.68783,144
6374,-155.09882_19.68835,144
6375,-155.09884_19.68861,144
6376,-155.09886_19.68887,144
6377,-155.09888_19.68913,144
6378,-155.09029_19.67821,125
6379,-155.10327_19.67916,125
6380,-155.11105_19.67644,144
6381,-155.08683_19.68800,140
6382,-155.08332_19.67764,125
6383,-155.08300_19.67762,125
6384,-155.08275_19.67764,125
6385,-155.08280_19.67796,125
6386,-155.08304_19.67793,125
6387,-155.08334_19.67789,125
6388,-155.08345_19.67815,125
6389,-155.08339_19.67844,125
6390,-155.08312_19.67846,125
6391,-155.08240_19.67858,125
6392,-155.08238_19.67840,125
6393,-155.08236_19.67820,125
6394,-155.10682_19.68156,125
6395,-155.11155_19.67614,144
6396,-155.11297_19.68740,144
6397,-155.08330_19.67635,125
6398,-155.08310_19.67647,125
6399,-155.08286_19.67644,125
6400,-155.08389_19.67690,125
6401,-155.09404_19.68145,125
6402,-155.09149_19.67861,125
6403,-155.09204_19.67853,125
6404,-155.10176_19.67936,125
6405,-155.09501_19.68139,125
6406,-155.09504_19.68180,125
6407,-155.09241_19.67964,125
6408,-155.09230_19.67838,125
6409,-155.10306_19.68144,125
6410,-155.09392_19.67971,125
6411,-155.09393_19.67990,125
6412,-155.09541_19.68146,125
6413,-155.08233_19.67801,125
6414,-155.09182_19.67765,125
6415,-155.09859_19.68550,144
6416,-155.09852_19.68457,144
6417,-155.10101_19.68637,144
6418,-155.09873_19.68731,144
6419,-155.09221_19.67678,125
6420,-155.08447_19.68209,125
6421,-155.08442_19.68094,125
6422,-155.09373_19.67758,125
6423,-155.08232_19.68333,125
6424,-155.08474_19.68036,125
6425,-155.10109_19.68259,144
6426,-155.08659_19.68492,140
6427,-155.09360_19.68945,144
6428,-155.08488_19.68702,140
6429,-155.09330_19.67908,125
6430,-155.09013_19.68521,144
6431,-155.09129_19.68775,144
6432,-155.09128_19.68805,144
6433,-155.09085_19.68808,144
6434,-155.09078_19.68777,144
6435,-155.09079_19.68744,144
6436,-155.09067_19.68708,144
6437,-155.09173_19.68498,144
6438,-155.11071_19.67633,144
6439,-155.09890_19.68939,144
6440,-155.10605_19.67885,125
6441,-155.09043_19.67753,125
6442,-155.08272_19.67722,125
6443,-155.08847_19.67694,125
6444,-155.10453_19.68121,125
6445,-155.10451_19.68097,125
6446,-155.10449_19.68073,125
6447,-155.10162_19.68511,144
6448,-155.09015_19.68544,144
6449,-155.09896_19.68100,125
6450,-155.09105_19.67621,125
6451,-155.09682_19.67699,125
6452,-155.10157_19.68416,144
6453,-155.10554_19.67993,125
6454,-155.10552_19.67969,125
6455,-155.10497_19.67855,125
6456,-155.09206_19.68954,144
6457,-155.09169_19.68896,144
6458,-155.09339_19.68845,144
6459,-155.09019_19.67859,125
6460,-155.09045_19.67846,125
6461,-155.08608_19.68846,140
6462,-155.08714_19.68371,140
6463,-155.09072_19.68613,144
6464,-155.08373_19.67838,125
6465,-155.09347_19.67799,125
6466,-155.09480_19.67815,125
6467,-155.09481_19.67859,125
6468,-155.09196_19.68693,144
6469,-155.09161_19.68695,144
6470,-155.09132_19.68603,144
6471,-155.08228_19.67759,125
6472,-155.08709_19.68120,125
6473,-155.08764_19.68112,125
6474,-155.08739_19.68201,125
6475,-155.08763_19.68200,125
6476,-155.10492_19.67998,125
6477,-155.08463_19.68881,140
6478,-155.08512_19.68887,140
6479,-155.09923_19.68004,125
6480,-155.10156_19.68287,144
6481,-155.10154_19.68362,144
6482,-155.11045_19.68854,144
6483,-155.09253_19.68644,144
6484,-155.09250_19.68620,144
6485,-155.09148_19.68335,144
6486,-155.08918_19.68207,125
6487,-155.08867_19.67719,125
6488,-155.09170_19.67646,125
6489,-155.08297_19.67719,125
6490,-155.08144_19.67654,125
6491,-155.08542_19.67856,125
6492,-155.08229_19.68546,140
6493,-155.09039_19.68247,125
6494,-155.09098_19.68170,125
6495,-155.08328_19.67706,125
6496,-155.08338_19.67736,125
6497,-155.10892_19.67645,144
6498,-155.10866_19.67660,144
6499,-155.10832_19.67659,144
6500,-155.10772_19.67661,144
6501,-155.10718_19.67663,144
6502,-155.09290_19.67930,125
6503,-155.09258_19.68172,125
6504,-155.09168_19.68447,144
6505,-155.10245_19.68071,125
6506,-155.08761_19.68949,140
6507,-155.09017_19.68568,144
6508,-155.10703_19.67628,144
6509,-155.08985_19.68912,140
6510,-155.09060_19.68470,144
6511,-155.09058_19.68447,144
6512,-155.09056_19.68423,144
6513,-155.09054_19.68400,144
6514,-155.09232_19.68384,144
6515,-155.09070_19.68588,144
6516,-155.09066_19.68540,144
6517,-155.08682_19.68778,140
6518,-155.09246_19.68570,144
6519,-155.09601_19.67756,125
6520,-155.09181_19.68725,144
6521,-155.09259_19.68802,144
6522,-155.10677_19.67667,144
6523,-155.09295_19.67988,125
6524,-155.09296_19.68007,125
6525,-155.08592_19.68417,140
6526,-155.09685_19.67741,125
6527,-155.09651_19.67700,125
6528,-155.11257_19.68964,144
6529,-155.09597_19.67713,125
6530,-155.09130_19.68743,144
6531,-155.09400_19.68087,125
6532,-155.08264_19.67646,125
6533,-155.08272_19.67676,125
6534,-155.09925_19.67737,125
6535,-155.09646_19.67672,125
6536,-155.09766_19.68014,125
6537,-155.09357_19.68124,125
6538,-155.08823_19.67702,125
6539,-155.10691_19.67836,144
6540,-155.09634_19.68206,125
6541,-155.10156_19.68537,144
6542,-155.09863_19.68601,144
6543,-155.08574_19.68388,140
6544,-155.08572_19.68364,140
6545,-155.08563_19.68423,140
6546,-155.08596_19.68462,140
6547,-155.09952_19.68909,144
6548,-155.09954_19.68878,144
6549,-155.09933_19.68840,144
6550,-155.08437_19.68436,140
6551,-155.09238_19.68472,144
6552,-155.08834_19.68904,140
6553,-155.10747_19.67655,144
6554,-155.10728_19.67616,144
6555,-155.08921_19.68245,125
6556,-155.10069_19.67801,125
6557,-155.10076_19.67888,125
6558,-155.10080_19.67936,125
6559,-155.10358_19.68199,125
6560,-155.09968_19.68848,144
6561,-155.09978_19.68823,144
6562,-155.09991_19.68783,144
6563,-155.09960_19.68785,144
6564,-155.09931_19.68787,144
6565,-155.08149_19.67605,125
6566,-155.08600_19.68721,140
6567,-155.08604_19.68782,140
6568,-155.08230_19.67780,125
6569,-155.08775_19.67719,125
6570,-155.09305_19.67757,125
6571,-155.10070_19.67649,125
6572,-155.09107_19.68901,144
6573,-155.11193_19.68898,144
6574,-155.10110_19.68290,144
6575,-155.08524_19.67895,125
6576,-155.08514_19.67869,125
6577,-155.10956_19.68925,144
6578,-155.09596_19.67691,125
6579,-155.09599_19.67735,125
6580,-155.08959_19.67718,125
6581,-155.07517_19.67819,140
6582,-155.06617_19.67610,140
6583,-155.06615_19.67588,140
6584,-155.06711_19.68823,140
6585,-155.07213_19.68868,140
6586,-155.01320_19.65911,110
6587,-155.10898_19.67990,144
6588,-155.10074_19.68285,144
6589,-155.09130_19.68702,144
6590,-155.10640_19.67636,144
6591,-155.09578_19.67954,125
6592,-155.09582_19.68012,125
6593,-155.08226_19.67737,125
6594,-155.08223_19.67716,125
6595,-155.08220_19.67663,125
6596,-155.08215_19.67603,125
6597,-155.08144_19.68345,125
6598,-155.10159_19.68436,144
6599,-155.10128_19.68438,144
6600,-155.10118_19.68408,144
6601,-155.10152_19.68381,144
6602,-155.08527_19.68323,125
6603,-155.00335_19.66967,110
6604,-155.06840_19.67308,123
6605,-155.07875_19.68487,140
6606,-155.08093_19.67671,125
6607,-155.07971_19.67734,140
6608,-155.05214_19.66819,145
6609,-155.07656_19.67236,123
6610,-155.04633_19.68023,145
6611,-155.07147_19.68482,140
6612,-155.07241_19.68523,140
6613,-155.07685_19.68644,140
6614,-155.06111_19.68952,145
6615,-155.07950_19.68352,140
6616,-155.06615_19.68249,140
6617,-155.06632_19.68330,140
6618,-155.06251_19.68852,145
6619,-155.05230_19.68967,145
6620,-155.06493_19.68611,145
6621,-155.06524_19.68609,145
6622,-155.07042_19.67252,123
6623,-155.07577_19.67067,123
6624,-155.06312_19.67792,145
6625,-155.06412_19.66098,123
6626,-155.07260_19.68756,140
6627,-155.07163_19.68855,140
6628,-155.06285_19.68751,145
6629,-155.04364_19.68090,145
6630,-155.07009_19.68614,140
6631,-155.07390_19.68456,140
6632,-155.07396_19.68573,140
6633,-155.06294_19.67762,145
6634,-155.08115_19.66877,123
6635,-155.06964_19.68506,140
6636,-155.06956_19.68593,140
6637,-155.06944_19.68654,140
6638,-155.06983_19.68940,140
6639,-155.06885_19.68561,140
6640,-155.06434_19.67524,145
6641,-155.07257_19.68727,140
6642,-155.06942_19.68433,140
6643,-155.06841_19.68227,140
6644,-155.06249_19.68831,145
6645,-155.07943_19.67565,140
6646,-155.07940_19.67698,140
6647,-155.07942_19.67741,140
6648,-155.07249_19.68621,140
6649,-155.06760_19.68085,140
6650,-155.06753_19.67998,140
6651,-155.06678_19.67991,140
6652,-155.06282_19.68723,145
6653,-155.05168_19.63675,110
6654,-155.07470_19.68854,140
6655,-155.06082_19.67779,145
6656,-155.06105_19.67776,145
6657,-155.06132_19.67808,145
6658,-155.06161_19.67789,145
6659,-155.06133_19.67774,145
6660,-155.06244_19.67800,145
6661,-155.06269_19.67799,145
6662,-155.06268_19.67764,145
6663,-155.08096_19.68490,140
6664,-155.06726_19.68501,140
6665,-155.06717_19.68660,140
6666,-155.04072_19.67401,145
6667,-155.06823_19.67822,140
6668,-155.07193_19.67976,140
6669,-155.06335_19.68781,145
6670,-155.06314_19.68782,145
6671,-155.06293_19.68784,145
6672,-155.06270_19.68782,145
6673,-155.06245_19.68808,145
6674,-155.06243_19.68783,145
6675,-155.06253_19.68873,145
6676,-155.07294_19.68287,140
6677,-155.06424_19.66061,123
6678,-155.06439_19.66032,123
6679,-155.06644_19.67747,140
6680,-155.06275_19.68667,145
6681,-155.06273_19.68627,145
6682,-155.06273_19.68599,145
6683,-155.06259_19.68062,145
6684,-155.06067_19.68396,145
6685,-155.07022_19.68648,140
6686,-155.05753_19.68272,145
6687,-155.06888_19.67373,123
6688,-155.06962_19.68006,140
6689,-155.07046_19.68325,140
6690,-155.06981_19.68160,140
6691,-155.06656_19.67896,140
6692,-155.06366_19.68599,145
6693,-155.06677_19.68390,140
6694,-155.06834_19.68130,140
6695,-155.07514_19.66915,123
6696,-155.06258_19.68936,145
6697,-155.06256_19.68915,145
6698,-155.06254_19.68894,145
6699,-155.07664_19.67341,123
6700,-155.0588_19.65865,115
6701,-155.05189_19.63706,110
6702,-155.05107_19.63576,110
6703,-155.06200_19.68298,145
6704,-155.06174_19.68279,145
6705,-155.06370_19.68417,145
6706,-155.06360_19.68391,145
6707,-155.06357_19.68372,145
6708,-155.06354_19.68329,145
6709,-155.06353_19.68308,145
6710,-155.06353_19.68289,145
6711,-155.06354_19.68264,145
6712,-155.06278_19.68293,145
6713,-155.06871_19.68759,140
6714,-155.06869_19.68738,140
6715,-155.06900_19.68761,140
6716,-155.06898_19.68732,140
6717,-155.06580_19.68571,140
6718,-155.06189_19.68647,145
6719,-155.05710_19.68750,145
6720,-155.05669_19.68635,145
6721,-155.05786_19.67341,145
6722,-155.06348_19.68928,145
6723,-155.04902_19.67094,145
6724,-155.04891_19.67248,145
6725,-155.06302_19.68827,145
6726,-155.05497_19.68166,145
6727,-155.07152_19.68695,140
6728,-155.07084_19.68703,140
6729,-155.07116_19.68697,140
6730,-155.07080_19.68661,140
6731,-155.07111_19.68661,140
6732,-155.07147_19.68662,140
6733,-155.06538_19.67881,140
6734,-155.04910_19.66922,145
6735,-155.04971_19.66902,145
6736,-155.06421_19.68656,145
6737,-155.06418_19.68631,145
6738,-155.06446_19.68626,145
6739,-155.06444_19.68602,145
6740,-155.06416_19.68600,145
6741,-155.06415_19.68577,145
6742,-155.06503_19.68737,145
6743,-155.06530_19.68732,145
6744,-155.06481_19.66069,123
6745,-155.06449_19.66114,123
6746,-155.07248_19.68036,140
6747,-155.07349_19.68122,140
6748,-155.06924_19.68198,140
6749,-155.06625_19.68717,140
6750,-155.06795_19.68742,140
6751,-155.05184_19.63562,110
6752,-155.04834_19.64072,110
6753,-155.04783_19.64032,110
6754,-155.04639_19.63822,110
6755,-155.07174_19.68422,140
6756,-155.08112_19.67920,125
6757,-155.06616_19.67560,140
6758,-155.06332_19.67534,145
6759,-155.04453_19.68457,145
6760,-155.04372_19.68235,145
6761,-155.06437_19.68485,145
6762,-155.06154_19.68490,145
6763,-155.06499_19.68679,145
6764,-155.06526_19.68680,145
6765,-155.06528_19.68708,145
6766,-155.06501_19.68707,145
6767,-155.03934_19.63945,110
6768,-155.06603_19.67901,140
6769,-155.06601_19.67875,140
6770,-155.06751_19.68957,140
6771,-155.07268_19.68843,140
6772,-155.07618_19.68845,140
6773,-155.04816_19.68525,145
6774,-155.07583_19.68754,140
6775,-155.06115_19.68442,145
6776,-155.04612_19.68208,145
6777,-155.08069_19.68166,125
6778,-155.07717_19.67353,123
6779,-155.04866_19.63940,110
6780,-155.06797_19.68767,140
6781,-155.07811_19.68508,140
6782,-155.06990_19.68384,140
6783,-155.06485_19.68336,145
6784,-155.07838_19.68834,140
6785,-155.06383_19.68782,145
6786,-155.07555_19.68945,140
6787,-155.06274_19.68353,145
6788,-155.06279_19.68373,145
6789,-155.06281_19.68392,145
6790,-155.06286_19.68411,145
6791,-155.06285_19.68436,145
6792,-155.06210_19.68274,145
6793,-155.06329_19.68494,145
6794,-155.06938_19.67258,123
6795,-155.06020_19.67106,145
6796,-155.05017_19.63593,110
6797,-155.05094_19.63709,110
6798,-155.05134_19.63768,110
6799,-155.05205_19.63730,110
6800,-155.06255_19.67027,145
6801,-155.07240_19.67223,123
6802,-155.06589_19.68653,140
6803,-155.07465_19.67117,123
6804,-155.06974_19.68655,140
6805,-155.06604_19.68817,140
6806,-155.06846_19.68502,140
6807,-155.07105_19.68827,140
6808,-155.07091_19.68757,140
6809,-155.07093_19.68793,140
6810,-155.07138_19.68598,140
6811,-155.07146_19.68631,140
6812,-155.07077_19.68605,140
6813,-155.07176_19.67095,123
6814,-155.07709_19.68937,140
6815,-155.06069_19.68840,145
6816,-155.04910_19.65854,145
6817,-155.04926_19.65296,145
6818,-155.05131_19.68506,145
6819,-155.05077_19.68357,145
6820,-155.08101_19.67625,125
6821,-155.08075_19.67623,125
6822,-155.06799_19.68790,140
6823,-155.06390_19.68818,145
6824,-155.06448_19.68658,145
6825,-155.07846_19.67639,140
6826,-155.06147_19.68288,145
6827,-155.06265_19.68560,145
6828,-155.05237_19.68056,145
6829,-155.05331_19.68313,145
6830,-155.05405_19.68517,145
6831,-155.08073_19.68213,125
6832,-155.05276_19.66799,145
6833,-155.06217_19.67864,145
6834,-155.07909_19.68883,140
6835,-155.07955_19.68531,140
6836,-155.08007_19.68408,140
6837,-155.06763_19.67428,123
6838,-155.06692_19.67434,123
6839,-155.07147_19.68729,140
6840,-155.07667_19.67373,123
6841,-155.07615_19.67374,123
6842,-155.07429_19.67131,123
6843,-155.06322_19.68693,145
6844,-155.06317_19.68670,145
6845,-155.06441_19.68571,145
6846,-155.06322_19.68734,145
6847,-155.06323_19.68713,145
6848,-155.06477_19.67948,145
6849,-155.06830_19.68739,140
6850,-155.06814_19.68938,140
6851,-155.06928_19.68496,140
6852,-155.06963_19.68482,140
6853,-155.05402_19.67283,145
6854,-155.06934_19.68530,140
6855,-155.07643_19.68231,140
6856,-155.06054_19.68234,145
6857,-155.06398_19.67748,145
6858,-155.06405_19.67798,145
6859,-155.06397_19.67772,145
6860,-155.06502_19.65956,123
6861,-155.04674_19.63693,110
6862,-155.07558_19.64887,123
6863,-155.06711_19.68698,140
6864,-155.05473_19.66623,145
6865,-155.07704_19.67199,123
6866,-155.04370_19.63760,110
6867,-155.04292_19.63663,110
6868,-155.04428_19.63675,110
6869,-155.04512_19.63699,110
6870,-155.04567_19.63685,110
6871,-155.04601_19.64100,110
6872,-155.07125_19.68756,140
6873,-155.08073_19.67593,125
6874,-155.07639_19.68180,140
6875,-155.06169_19.67867,145
6876,-155.04604_19.63917,110
6877,-155.04686_19.64039,110
6878,-155.04730_19.64065,110
6879,-155.04694_19.64087,110
6880,-155.04729_19.64138,110
6881,-155.06310_19.68931,145
6882,-155.06308_19.68910,145
6883,-155.04636_19.68958,145
6884,-155.04589_19.68516,145
6885,-155.04406_19.68328,145
6886,-155.07032_19.68771,140
6887,-155.07038_19.68823,140
6888,-155.07103_19.68854,140
6889,-155.07106_19.68905,140
6890,-155.05822_19.68242,145
6891,-155.06590_19.67736,140
6892,-155.06544_19.67744,140
6893,-155.06520_19.67777,140
6894,-155.06342_19.68845,145
6895,-155.06340_19.68824,145
6896,-155.06402_19.68926,145
6897,-155.06401_19.68905,145
6898,-155.06399_19.68884,145
6899,-155.07033_19.68608,140
6900,-155.07030_19.68747,140
6901,-155.07461_19.68732,140
6902,-155.07451_19.68610,140
6903,-155.06575_19.68326,140
6904,-155.06157_19.67063,145
6905,-155.07252_19.68893,140
6906,-155.07635_19.67970,140
6907,-155.08100_19.67587,125
6908,-155.08068_19.67539,125
6909,-155.08094_19.67518,125
6910,-155.06206_19.68378,145
6911,-155.06198_19.68359,145
6912,-155.06153_19.68331,145
6913,-155.06198_19.68337,145
6914,-155.06202_19.68317,145
6915,-155.07403_19.67133,123
6916,-155.07323_19.67139,123
6917,-155.07293_19.67141,123
6918,-155.07260_19.66965,123
6919,-155.07314_19.66961,123
6920,-155.07316_19.66991,123
6921,-155.07319_19.67022,123
6922,-155.07321_19.67052,123
6923,-155.07363_19.67080,123
6924,-155.07361_19.67050,123
6925,-155.07356_19.66988,123
6926,-155.07354_19.66958,123
6927,-155.07410_19.66985,123
6928,-155.06522_19.67808,140
6929,-155.06525_19.67839,140
6930,-155.07437_19.68449,140
6931,-155.05892_19.66634,145
6932,-155.05953_19.66577,145
6933,-155.06447_19.68680,145
6934,-155.07316_19.68688,140
6935,-155.08061_19.68091,125
6936,-155.08053_19.67992,125
6937,-155.08046_19.67905,125
6938,-155.07218_19.68348,140
6939,-155.07109_19.68381,140
6940,-155.06285_19.68142,145
6941,-155.04007_19.63603,110
6942,-155.06071_19.67869,145
6943,-155.06063_19.67784,145
6944,-155.08117_19.67335,123
6945,-155.08080_19.66981,123
6946,-155.06650_19.67611,140
6947,-155.05533_19.68262,145
6948,-155.06662_19.67685,140
6949,-155.02886_19.67893,145
6950,-155.06639_19.67937,140
6951,-155.07829_19.68719,140
6952,-155.06885_19.68613,140
6953,-155.06690_19.68192,140
6954,-155.07495_19.65153,123
6955,-155.07459_19.65123,123
6956,-155.07423_19.65092,123
6957,-155.06780_19.67247,123
6958,-155.06816_19.68366,140
6959,-155.07665_19.64980,123
6960,-155.06736_19.67923,140
6961,-155.08018_19.67609,125
6962,-155.08019_19.67560,125
6963,-155.08101_19.67840,125
6964,-155.06323_19.68753,145
6965,-155.07840_19.68853,140
6966,-155.08035_19.67763,125
6967,-155.07522_19.67118,123
6968,-155.07413_19.67015,123
6969,-155.07415_19.67046,123
6970,-155.07418_19.67077,123
6971,-155.07464_19.68781,140
6972,-155.07106_19.68601,140
6973,-155.07028_19.68722,140
6974,-155.07026_19.68697,140
6975,-155.06111_19.68345,145
6976,-155.06130_19.68367,145
6977,-155.06122_19.68402,145
6978,-155.06153_19.68399,145
6979,-155.06175_19.68424,145
6980,-155.06181_19.68451,145
6981,-155.06183_19.68474,145
6982,-155.04957_19.67440,145
6983,-155.06366_19.68662,145
6984,-155.06368_19.68704,145
6985,-155.06532_19.68643,145
6986,-155.06511_19.68644,145
6987,-155.06490_19.68646,145
6988,-155.06721_19.68526,140
6989,-155.06815_19.67993,140
6990,-155.07695_19.68770,140
6991,-155.06282_19.68332,145
6992,-155.06321_19.68621,145
6993,-155.06280_19.68695,145
6994,-155.07386_19.65061,123
6995,-155.07261_19.68924,140
6996,-155.04718_19.68109,145
6997,-155.06257_19.67824,145
6998,-155.06119_19.67991,145
6999,-155.06084_19.67993,145
7000,-155.06082_19.67962,145
7001,-155.06117_19.67960,145
7002,-155.06115_19.67929,145
7003,-155.06079_19.67931,145
7004,-155.06079_19.67900,145
7005,-155.06111_19.67898,145
7006,-155.06843_19.68031,140
7007,-155.06511_19.68513,145
7008,-155.06349_19.68649,145
7009,-155.07243_19.68003,140
7010,-155.06569_19.68244,140
7011,-155.03994_19.68919,145
7012,-155.06826_19.68081,140
7013,-155.06551_19.67838,140
7014,-155.06551_19.67671,140
7015,-155.06215_19.67827,145
7016,-155.05442_19.67072,145
7017,-155.01974_19.70122,145
7018,-155.07603_19.68961,140
7019,-155.07621_19.68943,140
7020,-155.07654_19.68947,140
7021,-155.06346_19.68907,145
7022,-155.06307_19.68889,145
7023,-155.07759_19.68840,140
7024,-155.07091_19.67276,123
7025,-155.99708_19.71541,90
7026,-155.99771_19.71447,90
7027,-156.01647_19.69099,74
7028,-155.99490_19.71269,90
7029,-155.99214_19.71383,90
7030,-156.01974_19.70007,90
7031,-155.99581_19.71096,90
7032,-156.01905_19.70006,90
7033,-156.04251_19.73647,90
7034,-155.99742_19.71348,90
7035,-155.99112_19.71417,90
7036,-156.01525_19.69935,90
7037,-156.01452_19.69934,90
7038,-155.99389_19.71327,90
7039,-155.99347_19.71531,90
7040,-155.99244_19.71611,90
7041,-156.02261_19.70013,90
7042,-155.99942_19.71261,90
7043,-155.99952_19.71295,90
7044,-155.99962_19.71328,90
7045,-155.99404_19.71129,90
7046,-155.99439_19.71121,90
7047,-156.04513_19.71338,90
7048,-156.02067_19.68972,74
7049,-156.02532_19.69975,90
7050,-156.02492_19.69966,90
7051,-156.02222_19.69945,90
7052,-155.99551_19.71630,90
7053,-155.99850_19.71355,90
7054,-155.99840_19.71322,90
7055,-156.00903_19.69954,90
7056,-156.01095_19.69926,90
7057,-156.02004_19.69942,90
7058,-156.01932_19.69940,90
7059,-156.02430_19.70021,90
7060,-156.02717_19.69977,90
7061,-155.99178_19.71177,90
7062,-155.99671_19.71173,90
7063,-155.99712_19.71248,90
7064,-156.01253_19.69992,90
7065,-156.03800_19.71800,90
7066,-156.03511_19.71296,90
7067,-156.01186_19.69991,90
7068,-156.01119_19.69989,90
7069,-156.01379_19.69932,90
7070,-156.01858_19.69939,90
7071,-156.01952_19.69132,74
7072,-156.03658_19.71402,90
7073,-156.01525_19.69998,90
7074,-156.01653_19.69937,90
7075,-155.98025_19.71642,90
7076,-155.97006_19.70183,121
7077,-155.97029_19.70249,121
7078,-155.93995_19.71130,121
7079,-155.98601_19.70920,90
7080,-155.97682_19.71314,121
7081,-155.97714_19.71451,121
7082,-155.97833_19.70840,90
7083,-155.97646_19.71098,121
7084,-155.97630_19.71100,121
7085,-155.97614_19.71102,121
7086,-155.97598_19.71102,121
7087,-155.95916_19.69746,121
7088,-155.96086_19.70451,121
7089,-155.93799_19.70491,121
7090,-155.97355_19.71151,121
7091,-155.98456_19.70114,90
7092,-155.97631_19.70588,121
7093,-155.97674_19.69665,121
