,Uid,dist2_Wetlands_m
8955,-155.07745_19.69394,955.4288522463215
8956,-155.07172_19.69960,1275.2494207008367
8957,-155.05925_19.69463,1343.1410029198012
8958,-155.05911_19.69423,1383.823079362816
8959,-155.05984_19.69444,1376.2375204191305
8960,-155.05953_19.69454,1358.2938696759759
8961,-155.05973_19.69404,1417.7329864466706
8962,-155.05939_19.69415,1398.479515534611
8963,-155.05756_19.69413,1377.1933522403494
8964,-155.05909_19.69526,1271.5166380450055
8965,-155.05911_19.69268,1553.7025505138101
8966,-155.05954_19.69243,1587.9931969650374
8967,-155.07083_19.70257,1253.751876764738
8968,-155.06380_19.71361,1040.677409762656
8969,-155.07629_19.69291,1121.3981461253438
8970,-155.06652_19.69470,1653.3738072461204
8971,-155.06545_19.69081,1959.7088619586443
8972,-155.06075_19.70851,438.41463734535085
8973,-155.06469_19.70786,814.2846533646533
8974,-155.07288_19.69922,1164.1627204792642
8975,-155.07764_19.70251,591.3433599710031
8976,-155.07359_19.69082,1486.5518002651243
8977,-155.07883_19.70568,346.56897069439543
8978,-155.05759_19.69515,1265.3198445945434
8979,-155.05745_19.69475,1307.7774218707805
8980,-155.05787_19.69506,1276.7196072933405
8981,-155.05773_19.69467,1319.3678980492266
8982,-155.05815_19.69498,1288.831215650915
8983,-155.05801_19.69458,1331.1804165626281
8984,-155.05842_19.69489,1301.5466183252604
8985,-155.05828_19.69449,1343.499853057917
8986,-155.05870_19.69480,1314.9476141441648
8987,-155.05856_19.69441,1356.4832669986404
8988,-155.05798_19.69561,1217.7649465008976
8989,-155.07494_19.70382,803.4066305374049
8990,-155.08000_19.71501,382.90707957808075
8991,-155.07967_19.70621,243.3450525189301
8992,-155.05868_19.69378,1426.5503430338947
8993,-155.05896_19.69370,1440.0199404839996
8994,-155.05957_19.69350,1471.9810561373517
8995,-155.06820_19.70337,1228.309714234373
8996,-155.07315_19.70256,1026.7044986190701
8997,-155.06871_19.69854,1518.2374419756434
8998,-155.06133_19.69067,1818.843825521587
8999,-155.06383_19.70991,796.3900804755555
9000,-155.08056_19.71472,346.09379938753165
9001,-155.08069_19.71465,339.3728114997252
9002,-155.07087_19.70374,1205.2233759597434
9003,-155.08006_19.71602,493.4952270528069
9004,-155.07623_19.71351,495.3169658592735
9005,-155.06223_19.69051,1861.6088989621828
9006,-155.06202_19.69053,1853.9527359058857
9007,-155.07160_19.69334,1514.7721169158792
9008,-155.07162_19.69360,1500.2649536207211
9009,-155.07164_19.69387,1486.0313772201712
9010,-155.07660_19.69045,1257.2382703324952
9011,-155.07577_19.69072,1307.2446016283072
9012,-155.07258_19.70026,1175.7234741072189
9013,-155.07044_19.70165,1327.4737854326902
9014,-155.07625_19.69012,1308.747972735384
9015,-155.04779_19.71612,1384.2074174766544
9016,-155.07187_19.70100,1211.7054883797002
9017,-155.05694_19.69308,1491.8309378684323
9018,-155.05704_19.69334,1462.6950216135308
9019,-155.04923_19.70443,813.4386386631639
9020,-155.07605_19.68996,1335.6980585201518
9021,-155.07428_19.70159,953.6310250138575
9022,-155.06162_19.69055,1839.5128011292848
9023,-155.06264_19.69089,1835.9954410307278
9024,-155.06223_19.69091,1819.7143693200762
9025,-155.06203_19.69093,1811.9583050163599
9026,-155.06183_19.69094,1804.5508844820413
9027,-155.06163_19.69095,1797.3210117715469
9028,-155.04172_19.72486,1115.3652982323124
9029,-155.01942_19.73113,66.59427564244515
9030,-155.03803_19.72756,626.4718673037976
9031,-155.03781_19.72767,600.6684876244508
9032,-155.03759_19.72777,575.9123346374304
9033,-155.03809_19.72835,582.4368759519
9034,-155.03836_19.72823,614.1234720489352
9035,-155.04093_19.72845,771.4264547604834
9036,-155.03940_19.73001,594.0147741971991
9037,-155.04126_19.73574,49.554918302503175
9038,-155.04226_19.73541,153.00124906923375
9039,-155.04042_19.72636,907.0013200160989
9040,-155.04583_19.72599,1204.0688068233362
9041,-155.03990_19.72662,846.3474493465553
9042,-155.06253_19.71851,818.1216676084252
9043,-155.04917_19.72365,1608.4115217053454
9044,-155.04117_19.72447,1097.3501415592943
9045,-155.03847_19.72583,787.5935276878956
9046,-155.04082_19.72699,906.2017176707344
9047,-155.04777_19.71724,1479.2544049780295
9048,-155.03572_19.72417,773.2496213869185
9049,-155.03518_19.72443,725.4014696440338
9050,-155.03566_19.72502,684.0755920623358
9051,-155.03629_19.72472,743.669318264265
9052,-155.03679_19.72666,600.4511094911529
9053,-155.03795_19.72693,664.4781318945236
9054,-155.04695_19.72535,1324.2739101899042
9055,-155.04056_19.73160,421.6315335645705
9056,-155.04980_19.72423,1552.0923581140273
9057,-155.04146_19.73114,492.57659165603167
9058,-155.04224_19.73075,562.9539982739235
9059,-155.04042_19.72754,839.351517249433
9060,-155.04565_19.72372,1419.9139059964261
9061,-155.03624_19.72391,821.903321416293
9062,-155.04783_19.72799,1139.2446032417838
9063,-155.04005_19.73185,388.30044623345276
9064,-155.01226_19.73399,353.4351475418765
9065,-155.03966_19.73058,529.2893046297914
9066,-155.06532_19.72224,384.28764600007247
9067,-155.06470_19.71887,750.6328737846503
9068,-155.02145_19.73061,237.10061551273827
9069,-155.03745_19.73669,235.06689533645138
9070,-155.08061_19.71740,643.5040278051349
9071,-155.04187_19.72513,1110.7035381947355
9072,-155.04807_19.72494,1425.5745879642468
9073,-155.04826_19.72469,1460.0662168131892
9074,-155.04326_19.72493,1205.3875794671221
9075,-155.04640_19.72424,1404.0406163338296
9076,-155.04450_19.72431,1313.052825268603
9077,-155.04481_19.72416,1340.1945044727722
9078,-155.04301_19.73416,297.69970766902037
9079,-155.05551_19.72539,944.8141215690983
9080,-155.03695_19.72523,732.8467207513311
9081,-155.04392_19.72611,1104.8398667483825
9082,-155.03787_19.73674,192.93403364847438
9083,-155.04495_19.72821,944.4198385596658
9084,-155.04666_19.72412,1428.524285094755
9085,-155.03702_19.72588,680.1798189988828
9086,-155.03817_19.72530,808.3423036486024
9087,-155.04545_19.72534,1249.563895573587
9088,-155.04633_19.72493,1332.2432183103185
9089,-155.05027_19.72388,1508.2556309082308
9090,-155.04603_19.72507,1303.970350831924
9091,-155.11441_19.86834,3807.692955368973
9092,-155.09510_19.80746,2767.220919761202
9093,-155.09390_19.80654,2864.1285195965465
9094,-155.13651_19.82208,4642.6707422870095
9095,-155.12188_19.85920,3992.973826427965
9096,-155.78632_19.93419,663.6263155142556
9097,-155.78472_19.93390,791.0634871244132
9098,-155.78715_19.93491,646.9212864800205
9099,-155.78625_19.93307,606.6495507047439
9100,-155.78612_19.93351,643.4019770453071
9101,-155.78591_19.93354,663.3341240126571
9102,-155.78570_19.93357,683.7383844814456
9103,-155.78921_19.93478,503.17931220850716
9104,-155.78999_19.93241,241.9031742248549
9105,-155.79181_19.93574,535.720548348201
9106,-155.78590_19.93594,820.3417806415025
9107,-155.78667_19.93344,588.8767018126142
9108,-155.78663_19.93304,570.3274009288577
9109,-155.78687_19.93297,545.0720573918709
9110,-155.78703_19.93275,517.8121033272191
9111,-155.79350_19.93819,825.6031295711194
9112,-155.79324_19.93815,816.2367430870663
9113,-155.79107_19.93893,892.0361628535695
9114,-155.79117_19.93912,911.8791318347703
9115,-155.79150_19.93846,836.9114195547629
9116,-155.79131_19.93811,799.544266604369
9117,-155.78630_19.94093,1247.2982247244158
9118,-155.78772_19.93959,1050.6209478336264
9119,-155.79631_19.94436,1562.0981626753883
9120,-155.78774_19.93679,772.8534382597674
9121,-155.78251_19.94627,1955.63282563407
9122,-155.79951_19.93976,1236.5903653352675
9123,-155.78642_19.94828,2004.1307105445028
9124,-155.78657_19.94809,1978.8039093324342
9125,-155.78624_19.93806,975.7143649280703
9126,-155.78625_19.93766,939.2719237044992
9127,-155.78387_19.94747,2011.7660353462527
9128,-155.78418_19.94743,1994.6565769388892
9129,-155.78422_19.93990,1265.404090215782
9130,-155.78438_19.94005,1269.0535400073964
9131,-155.78457_19.94014,1265.8584659310334
9132,-155.78508_19.94073,1290.5142049953708
9133,-155.79935_19.94371,1621.8145981924615
9134,-155.79911_19.94336,1575.6494189085004
9135,-155.79891_19.94367,1595.973802765545
9136,-155.79967_19.94264,1536.4720601039262
9137,-155.80016_19.94269,1566.0944621909325
9138,-155.80036_19.94273,1576.7170739928908
9139,-155.77886_19.95238,2731.9129787628312
9140,-155.77892_19.95202,2694.3908221389056
9141,-155.77857_19.95141,2654.683621235018
9142,-155.80142_19.94488,1837.7463080829455
9143,-155.80066_19.94129,1436.8572161702152
9144,-155.80040_19.94116,1413.8440737709534
9145,-155.79972_19.94126,1401.0076206390481
9146,-155.79937_19.94599,1848.1288276821851
9147,-155.79961_19.94604,1864.0458698813381
9148,-155.79986_19.94609,1880.629158742321
9149,-155.79909_19.94515,1752.040612700553
9150,-155.79951_19.94547,1802.2237853898425
9151,-155.79938_19.94493,1742.9180904209006
9152,-155.79872_19.94540,1760.1277199836013
9153,-155.79970_19.94161,1438.0339889016095
9154,-155.79915_19.94111,1364.7818638771512
9155,-155.79914_19.94089,1343.1242080194838
9156,-155.80010_19.94085,1370.3172637646471
9157,-155.78231_19.95075,2409.591435231796
9158,-155.80026_19.94377,1675.9545977046164
9159,-155.80021_19.94398,1692.8500293214938
9160,-155.79960_19.94440,1702.1786167497298
9161,-155.80018_19.94448,1739.2519691586251
9162,-155.79991_19.94443,1720.222690843339
9163,-155.80170_19.94678,2039.3154803881243
9164,-155.80053_19.94624,1927.2349401676433
9165,-155.77825_19.95235,2760.82055172486
9166,-155.79997_19.93879,1153.3114552308687
9167,-155.78303_19.95200,2508.4483206969644
9168,-155.80092_19.94362,1688.7934931671232
9169,-155.80087_19.94382,1707.923314807341
9170,-155.79824_19.94472,1670.7110939669144
9171,-155.79836_19.94602,1807.9266958713627
9172,-155.79849_19.94617,1828.8855304686042
9173,-155.80096_19.94343,1669.7163127467254
9174,-155.80100_19.94323,1650.637945826845
9175,-155.79931_19.94398,1646.3706547183212
9176,-155.79922_19.94418,1661.1832011207282
9177,-155.79932_19.94444,1691.2900275533616
9178,-155.79901_19.94440,1673.056093583443
9179,-155.79834_19.94454,1656.890761668699
9180,-155.83952_20.08032,6968.469086728424
9181,-155.84107_20.08264,6861.543504580449
9182,-155.74975_20.02405,5555.42035333085
9183,-155.82846_20.03815,4661.142928666687
9184,-155.75917_20.01991,5776.706488287072
9185,-155.85786_20.07866,8370.341755139289
9186,-155.84371_20.08542,6804.09545184657
9187,-155.84352_20.08906,6496.220505125586
9188,-155.05734_19.72797,783.1158623338694
9189,-155.02201_19.73064,285.9645691567938
9190,-155.04507_19.72932,848.088328489247
9191,-155.04707_19.72824,1066.5335255850255
9192,-155.03982_19.73262,302.76137464513266
9193,-155.03979_19.73198,373.8929058479063
9194,-155.04818_19.72701,1245.846740377503
9195,-155.03658_19.72525,709.4775524572568
9196,-155.04161_19.72811,820.5723877082004
9197,-155.09266_19.77889,5925.354714683315
9198,-155.09109_19.75347,3729.893595261172
9199,-155.10336_19.74417,4059.8618719305823
9200,-155.12158_19.75778,4081.135222930765
9201,-155.14218_19.76595,4737.625614972575
9202,-155.10847_19.74416,3672.6239655621594
9203,-155.10338_19.79737,4015.2753958955486
9204,-155.09429_19.79340,4318.3553559967295
9205,-155.09527_19.75325,3996.8931708791083
9206,-155.13150_19.74953,2915.364936173095
9207,-155.12625_19.74715,2806.995026291816
9208,-155.09688_19.74489,3519.7894324156578
9209,-155.11273_19.77749,6405.069338898261
9210,-155.09335_19.78288,5482.011249748181
9211,-155.12637_19.79175,5668.583062314801
9212,-155.09284_19.75656,4112.976707953744
9213,-155.09407_19.77665,6089.782164502113
9214,-155.09113_19.75537,3899.591610618189
9215,-155.09242_19.74361,3057.153686342612
9216,-155.09346_19.74429,3190.2656514741516
9217,-155.09321_19.75131,3692.6145474287264
9218,-155.13973_19.75411,3404.9681450636713
9219,-155.09076_19.78921,4790.4276312816855
9220,-155.10778_19.74481,3774.145585517241
9221,-155.09521_19.79059,4632.735123694262
9222,-155.08915_19.79810,3823.8720563992397
9223,-155.09129_19.74441,3020.0854174309784
9224,-155.09212_19.79455,4192.958442168457
9225,-155.09313_19.76683,5080.001079910322
9226,-155.09627_19.78809,4914.463339647726
9227,-155.10957_19.74383,3559.865361251492
9228,-155.10835_19.74361,3644.289123049376
9229,-155.09340_19.79191,4482.835732946537
9230,-155.12177_19.79259,5311.35564453849
9231,-155.13041_19.90393,432.47045386640707
9232,-155.17060_19.88140,4779.779606531709
9233,-155.14340_19.83204,5206.087596259968
9234,-155.10620_19.85675,2455.778235948381
9235,-155.08501_19.83759,576.4660168366091
9236,-155.15191_19.85411,5584.61294410528
9237,-155.12316_19.86737,3642.2049799636725
9238,-155.09641_19.83362,287.0217670562413
9239,-155.08327_19.84742,648.518850426852
9240,-155.08376_19.84774,646.5882127873169
9241,-155.12456_19.88862,1325.836768263065
9242,-155.11806_19.88005,2473.061086252966
9243,-155.09218_19.83117,183.33453648181663
9244,-155.10276_19.83747,1060.8214572412435
9245,-155.10594_19.85944,2632.03098428151
9246,-155.09575_19.86153,2215.2416514915144
9247,-155.14831_19.87634,3272.1186900596726
9248,-155.16151_19.89061,3521.5306799895607
9249,-155.11287_19.86938,3772.8448192235933
9250,-155.08973_19.82710,699.9635860374481
9251,-155.08625_19.85145,946.3408834245337
9252,-155.11220_19.81008,3155.101943099174
9253,-155.11006_19.81015,3014.8862954238243
9254,-155.08326_19.84526,487.2761270456545
9255,-155.10808_19.80046,3852.955600942275
9256,-155.13489_19.88671,1562.6148506497543
9257,-155.09210_19.84775,693.3654366172027
9258,-155.13380_19.90356,609.3957263962023
9259,-155.11942_19.81247,3499.8851524175957
9260,-155.08881_19.85259,1067.0315491473566
9261,-155.09755_19.85120,1367.1506091396975
9262,-155.09815_19.85103,1402.1422623981744
9263,-155.12866_19.83855,3709.0482485185994
9264,-155.11689_19.84455,2734.950202599514
9265,-155.13136_19.87207,3074.420765670108
9266,-155.14085_19.87921,2579.904316686937
9267,-155.12133_19.87139,3247.870255739082
9268,-155.10845_19.86411,3184.9311620162293
9269,-155.08558_19.84938,733.2394843043578
9270,-155.08865_19.84875,643.6128627864041
9271,-155.10202_19.84513,1502.790591719191
9272,-155.10204_19.80122,3567.0801509756348
9273,-155.09303_19.86200,2175.1678746586
9274,-155.09260_19.86169,2130.6861281750203
9275,-155.10108_19.84665,1445.879549880571
9276,-155.08537_19.84656,447.87836221926176
9277,-155.09979_19.84209,1170.9019191261998
9278,-155.09971_19.83757,793.1164012032177
9279,-155.11564_19.86267,3638.7537636016737
9280,-155.11257_19.86687,3703.99038615141
9281,-155.10685_19.79845,4011.8620368343522
9282,-155.11346_19.86983,3700.415561347623
9283,-155.08584_19.85095,898.0342438266835
9284,-155.09598_19.84975,1137.745820486731
9285,-155.08588_19.84983,774.9644489875171
9286,-155.09161_19.86021,1947.254940408409
9287,-155.09753_19.82377,1045.6221200721511
9288,-155.08492_19.83529,819.9820664052784
9289,-155.08503_19.83470,880.7346656373338
9290,-155.08543_19.83298,822.1593771798335
9291,-155.15060_19.84429,6084.495188285028
9292,-155.11155_19.87361,3432.3254103504887
9293,-155.09504_19.83126,205.95866339162845
9294,-155.11129_19.84742,2423.102015901612
9295,-155.11427_19.84549,2548.6626978728923
9296,-155.11253_19.84651,2461.8982201586005
9297,-155.14767_19.86367,4437.43093092401
9298,-155.11076_19.86773,3644.483922090256
9299,-155.12061_19.88134,2229.120859940788
9300,-155.10902_19.82891,1665.3615976903518
9301,-155.09542_19.79794,3820.6749367265343
9302,-155.09103_19.85620,1500.975801986433
9303,-155.09080_19.85568,1439.8811096524234
9304,-155.09046_19.85455,1309.2155086677146
9305,-155.09216_19.85357,1257.2309376959536
9306,-155.10248_19.84030,1209.4963790781906
9307,-155.11087_19.87309,3518.7819044795006
9308,-155.11563_19.86664,3917.570075721703
9309,-155.13532_19.83621,4371.061605598461
9310,-155.09699_19.81188,2301.507381073772
9311,-155.12516_19.88860,1306.0381393223624
9312,-155.11319_19.87091,3606.584427228675
9313,-155.09298_19.80217,3347.763726760624
9314,-155.10731_19.82990,1465.1892745039472
9315,-155.11657_19.85829,3454.8629546757857
9316,-155.78424_19.93560,932.2580494884007
9317,-155.78403_19.93548,942.9032808797964
9318,-155.78414_19.93516,913.7797790855127
9319,-155.78439_19.93470,865.5057142439967
9320,-155.78611_19.93593,803.9829189789516
9321,-155.78742_19.93222,453.5295114112586
9322,-155.78711_19.93157,456.747029672778
9323,-155.78685_19.93163,485.4731494789805
9324,-155.78670_19.93186,508.21148937411795
9325,-155.78636_19.93251,568.0869813280913
9326,-155.78615_19.93254,589.7278599600196
9327,-155.78490_19.93584,891.6914442200499
9328,-155.78574_19.93260,631.2049985471581
9329,-155.78756_19.93297,482.00805933104607
9330,-155.78773_19.93278,456.25396846017486
9331,-155.78764_19.93248,447.0579546057974
9332,-155.79280_19.93454,416.1270641297377
9333,-155.79314_19.93474,446.93013322193667
9334,-155.78524_19.93451,778.2854437195932
9335,-155.78540_19.93437,755.7875987140828
9336,-155.78505_19.93310,719.7612769576126
9337,-155.78495_19.93283,717.8863763870012
9338,-155.78539_19.93325,694.8568252156288
9339,-155.78880_19.93429,481.2293857250394
9340,-155.78605_19.93545,772.3507784138852
9341,-155.78810_19.93471,563.2632765337657
9342,-155.78620_19.93173,553.0396164325567
9343,-155.78677_19.93121,481.2426245565492
9344,-155.78701_19.93120,456.48490429466636
9345,-155.79212_19.93539,497.91617307417465
9346,-155.79229_19.93520,478.5704163795525
9347,-155.78768_19.93328,489.3175084012624
9348,-155.78728_19.93335,528.3807036410992
9349,-155.78784_19.93430,547.9400836330809
9350,-155.78818_19.93526,605.8453529223499
9351,-155.78766_19.93523,636.9887426290678
9352,-155.78643_19.93480,695.1744293863127
9353,-155.78646_19.93521,722.1717303843916
9354,-155.78682_19.93392,603.4676267444978
9355,-155.78755_19.93388,539.938049538546
9356,-155.78777_19.93385,520.3756631582265
9357,-155.78595_19.93473,730.1265473973938
9358,-155.78530_19.93592,864.8330090797424
9359,-155.78755_19.93582,694.9251549016631
9360,-155.78482_19.93529,862.4484153810815
9361,-155.78718_19.93528,673.6462075089977
9362,-155.78587_19.93452,723.7563595388077
9363,-155.78545_19.93528,808.4035669899378
9364,-155.78571_19.93594,835.2755318659813
9365,-155.78958_19.93556,563.9860382473842
9366,-155.78690_19.93446,633.3238835350468
9367,-155.78686_19.93419,617.3275144729822
9368,-155.82791_19.98192,2479.9034060808895
9369,-155.82863_19.97968,2717.434940260137
9370,-155.82927_19.97824,2883.3669082813994
9371,-155.82887_19.97915,2778.662996209199
9372,-155.82953_19.97776,2941.888277161478
9373,-155.83604_19.97210,3858.428409999444
9374,-155.83801_19.97246,3966.739651372581
9375,-155.84479_19.96883,4750.987688165305
9376,-155.84173_19.97142,4321.042930430829
9377,-155.84206_19.97052,4415.7761646129675
9378,-155.84243_19.97013,4474.07161124613
9379,-155.85244_19.95005,4419.953117718135
9380,-155.84010_19.97177,4173.333080633952
9381,-155.84032_19.97163,4199.535111135719
9382,-155.86328_19.94351,3083.0968976801414
9383,-155.84149_19.97159,4290.603324444547
9384,-155.84117_19.97182,4248.404873811776
9385,-155.84985_19.94487,4321.575429197473
9386,-155.85453_19.96463,5432.156856321792
9387,-155.85425_19.96412,5404.8540329413
9388,-155.84010_19.97252,4114.61244567796
9389,-155.82969_19.97724,2997.250775908252
9390,-155.82821_19.98318,2399.935420572749
9391,-155.85345_19.95714,4871.769291937455
9392,-155.82473_19.99076,1580.6685565386733
9393,-155.83066_19.97740,3047.0203842656774
9394,-155.82960_19.97862,2872.877257623663
9395,-155.84532_19.96789,4862.920424555095
9396,-155.83144_19.97271,3510.1694329977004
9397,-155.85710_19.96049,4904.795708318529
9398,-155.85116_19.96706,5376.609672780378
9399,-155.78915_19.94294,1361.1806198725264
9400,-155.78922_19.94231,1290.9143387746801
9401,-155.79389_19.93753,765.6018228721534
9402,-155.79328_19.93702,694.7839848887152
9403,-155.79314_19.93685,673.1552989232648
9404,-155.78051_19.95032,2449.5196121019917
9405,-155.78342_19.94459,1747.0267029042138
9406,-155.78320_19.94462,1761.2525650973444
9407,-155.78717_19.94464,1594.7747900730233
9408,-155.78501_19.95028,2258.655061315824
9409,-155.78480_19.94412,1634.330078599021
9410,-155.80101_19.94001,1320.1809161215856
9411,-155.80137_19.93994,1329.773149705795
9412,-155.77939_19.95007,2483.657768482779
9413,-155.78725_19.93680,801.7124707019315
9414,-155.78971_19.93692,699.8345891358964
9415,-155.79439_19.93979,1019.8308924625926
9416,-155.80119_19.94052,1379.2240380320402
9417,-155.80147_19.94045,1384.5361456423273
9418,-155.79178_19.93987,992.9630035315074
9419,-155.79159_19.94068,1082.3734155577167
9420,-155.78861_19.93843,897.1586192639886
9421,-155.78808_19.93820,894.9742879643969
9422,-155.78787_19.93816,899.615989280655
9423,-155.78972_19.94318,1377.052327437438
9424,-155.78913_19.93656,684.8238968675354
9425,-155.78853_19.93801,856.3935709190956
9426,-155.78313_19.94965,2263.3285158970675
9427,-155.78300_19.94949,2252.310907782205
9428,-155.78774_19.94310,1415.0099142521913
9429,-155.78126_19.94485,1891.0515919536126
9430,-155.78097_19.94461,1886.5736701138446
9431,-155.78103_19.94437,1861.9674928169914
9432,-155.78349_19.94416,1701.383546257459
9433,-155.79511_19.94231,1309.6047668768406
9434,-155.78209_19.94095,1496.6565471655954
9435,-155.78225_19.94050,1449.3137143879792
9436,-155.79593_19.94333,1441.6021775061313
9437,-155.79548_19.94387,1485.89748243391
9438,-155.80045_19.94676,1973.989092551272
9439,-155.78594_19.94092,1263.1346659821265
9440,-155.78136_19.94341,1756.2218246295931
9441,-155.78423_19.94428,1676.026909027353
9442,-155.78432_19.94445,1688.9809011145965
9443,-155.78448_19.94460,1696.3465018032816
9444,-155.78932_19.93849,878.1033387077852
9445,-155.78670_19.94447,1592.7321697050738
9446,-155.78618_19.94437,1601.7958037204685
9447,-155.78624_19.94417,1578.871384290141
9448,-155.78654_19.94377,1525.938715340429
9449,-155.78450_19.93625,953.0443328458244
9450,-155.78476_19.93624,931.208282616581
9451,-155.78496_19.93630,919.5728474171235
9452,-155.78171_19.94582,1955.015371951248
9453,-155.78303_19.94308,1624.3817107461136
9454,-155.78290_19.94232,1562.8722241736305
9455,-155.78297_19.94213,1542.204080120971
9456,-155.78319_19.94181,1499.3850846577918
9457,-155.78352_19.94158,1458.6205951821296
9458,-155.78949_19.93786,806.3600045508714
9459,-155.78925_19.93753,779.2089854261806
9460,-155.78976_19.93759,770.4302568573547
9461,-155.78993_19.93771,778.1229034498479
9462,-155.79012_19.93792,796.264248145492
9463,-155.79012_19.93856,865.947694642433
9464,-155.79040_19.93845,848.657115227828
9465,-155.79072_19.93812,806.6247726454361
9466,-155.79093_19.93849,844.577067313783
9467,-155.79066_19.93860,860.9158035900745
9468,-155.78769_19.94709,1842.625359919288
9469,-155.78745_19.94705,1844.7052551342426
9470,-155.78711_19.94743,1894.012284584137
9471,-155.78734_19.94763,1908.9558657641405
9472,-155.78758_19.94768,1908.9608747508773
9473,-155.78816_19.94660,1778.2200240654727
9474,-155.78978_19.93966,991.6510927144756
9475,-155.78964_19.93951,979.0374428844185
9476,-155.78938_19.93923,955.0546802985417
9477,-155.79731_19.94440,1600.955653599165
9478,-155.79700_19.94491,1642.820749097362
9479,-155.79738_19.94515,1681.734896628411
9480,-155.78824_19.93885,954.5200729161863
9481,-155.78804_19.93881,957.9888325627154
9482,-155.78748_19.94004,1107.115142656314
9483,-155.78569_19.94211,1392.8049900632943
9484,-155.78963_19.94222,1273.464471873989
9485,-155.78459_19.93598,927.2015710137348
9486,-155.79276_19.93598,571.1106322705889
9487,-155.78101_19.94767,2168.3512248368593
9488,-155.78055_19.94731,2159.2292893548097
9489,-155.78071_19.94718,2138.4476012832506
9490,-155.78089_19.94708,2118.400309756913
9491,-155.78108_19.94699,2100.0714903001794
9492,-155.78127_19.94692,2083.0465602075064
9493,-155.78147_19.94687,2067.653821951855
9494,-155.78170_19.94681,2049.0367806202653
9495,-155.78220_19.94680,2022.6512616996977
9496,-155.78242_19.94715,2045.7535250059088
9497,-155.78270_19.94853,2169.032257894798
9498,-155.78272_19.94831,2146.570080420186
9499,-155.78290_19.94805,2112.2853944977583
9500,-155.78269_19.94797,2113.2538489592475
9501,-155.78229_19.94774,2109.9081591099907
9502,-155.78209_19.94765,2110.4865739194447
9503,-155.78181_19.94731,2091.4729138481734
9504,-155.78159_19.94747,2118.357264476634
9505,-155.78139_19.94753,2134.7851723622043
9506,-155.78567_19.94432,1616.689469287225
9507,-155.78256_19.95124,2448.652207879421
9508,-155.78540_19.95025,2243.6405578538297
9509,-155.78540_19.94990,2206.670046361265
9510,-155.78530_19.94958,2175.536960782608
9511,-155.78547_19.94933,2143.9207427822744
9512,-155.78572_19.94927,2129.9186724768733
9513,-155.78568_19.94898,2100.8674337391667
9514,-155.78482_19.93920,1165.73555716649
9515,-155.78544_19.94436,1629.926945369543
9516,-155.78419_19.94883,2137.137967430051
9517,-155.78432_19.94907,2157.07859339124
9518,-155.78339_19.94566,1852.3989516166296
9519,-155.79546_19.94259,1349.3638592681118
9520,-155.79872_19.94268,1490.3028997303338
9521,-155.80073_19.94681,1993.134231906168
9522,-155.79970_19.94705,1969.4189964167845
9523,-155.79995_19.94663,1938.360736574055
9524,-155.78578_19.94795,1989.1756085905506
9525,-155.78590_19.94778,1967.0919703491297
9526,-155.78610_19.94814,1998.3639293136025
9527,-155.78623_19.94795,1973.9962113064225
9528,-155.78557_19.94324,1511.6589484071335
9529,-155.78593_19.94276,1447.8586014866662
9530,-155.78606_19.94261,1426.742627094933
9531,-155.78547_19.94717,1918.007247721313
9532,-155.78396_19.94848,2110.1792101602387
9533,-155.78339_19.94822,2107.5978231731506
9534,-155.78691_19.94081,1208.5052004780873
9535,-155.78305_19.93876,1251.3028223748945
9536,-155.78686_19.93796,931.7426335831645
9537,-155.78665_19.93797,944.152768060012
9538,-155.79989_19.94298,1580.6726259116308
9539,-155.77882_19.95067,2570.900408043642
9540,-155.78472_19.94336,1562.2357497268188
9541,-155.78429_19.94357,1603.565388979371
9542,-155.78408_19.94360,1617.023963047053
9543,-155.78758_19.94872,2021.2190617865147
9544,-155.78584_19.94355,1531.522002229919
9545,-155.78885_19.94243,1312.666397654736
9546,-155.78866_19.94284,1361.6594910657827
9547,-155.78871_19.94306,1383.8353344308898
9548,-155.80014_19.93914,1195.43837186373
9549,-155.79812_19.93887,1098.0826154154825
9550,-155.79222_19.93837,827.6782557329664
9551,-155.79226_19.93805,792.5978093142288
9552,-155.79732_19.94290,1448.1392275940652
9553,-155.78439_19.93852,1136.3697499436055
9554,-155.78408_19.93824,1135.0915127291944
9555,-155.79022_19.94333,1385.5788658024755
9556,-155.78311_19.94071,1408.0857406647697
9557,-155.78329_19.94082,1405.4889571574831
9558,-155.78363_19.94092,1392.5505020577282
9559,-155.78453_19.94087,1333.7115114683568
9560,-155.78419_19.94058,1327.9013165255224
9561,-155.78400_19.94048,1330.5932421835146
9562,-155.79119_19.94031,1043.3398315205195
9563,-155.79092_19.94001,1013.0078653839156
9564,-155.79065_19.93972,983.4524945305373
9565,-155.78809_19.94200,1287.7803894901658
9566,-155.78420_19.94406,1655.821936821774
9567,-155.79991_19.94264,1550.0191675312985
9568,-155.78790_19.94192,1285.04709910948
9569,-155.78808_19.94157,1242.6307740637737
9570,-155.78832_19.94156,1234.5154234878955
9571,-155.78851_19.94149,1220.7384621730153
9572,-155.78891_19.94139,1198.9388169096346
9573,-155.79032_19.94106,1135.6976551409007
9574,-155.79053_19.94099,1124.3814203018753
9575,-155.79098_19.94124,1147.18569918948
9576,-155.79049_19.94146,1176.6961032962472
9577,-155.79008_19.94155,1192.3078300077002
9578,-155.78363_19.94520,1795.2914862500284
