,Uid,Wave_pwr
152,-155.86376_19.20057,5.94161891937
153,-155.86260_19.19854,5.94161891937
154,-155.86255_19.19777,5.94161891937
155,-155.78534_19.09445,6.43249893188
156,-155.72174_19.14376,6.01220321655
157,-155.78440_19.09559,6.43249893188
158,-155.75585_19.10454,5.72789001465
159,-155.77316_19.10978,5.27352619171
160,-155.77007_19.11330,5.63031721115
161,-155.90443_19.20400,5.64181280136
162,-155.77988_19.11605,4.90250587463
163,-155.86524_19.19993,5.94161891937
164,-155.62645_19.03907,15.3341598511
165,-155.78123_19.13213,6.43249893188
166,-155.78096_19.12601,6.43249893188
167,-155.76301_19.09707,5.72789001465
168,-155.76998_19.13221,4.90250587463
169,-155.77022_19.13212,5.27352619171
170,-155.89962_19.20315,5.64181280136
171,-155.73119_19.11879,4.79416894913
172,-155.79000_19.06109,5.49637889862
173,-155.74864_19.08447,6.01220321655
174,-155.78108_19.08815,5.49637889862
175,-155.78312_19.08835,6.02410984039
176,-155.78244_19.08877,6.02410984039
177,-155.89799_19.20501,5.94161891937
178,-155.77903_19.09787,4.90250587463
179,-155.75805_19.08521,5.63031721115
180,-155.79366_19.10924,7.62799978256
181,-155.79495_19.10865,7.62799978256
182,-155.90136_19.20646,5.83090877533
183,-155.47196_19.19937,12.5640964508
184,-155.77017_19.10606,5.63031721115
185,-155.76872_19.13159,5.63031721115
186,-155.89765_19.20633,5.74600982666
187,-155.61010_19.04397,14.6414833069
188,-155.78383_19.09678,6.02410984039
189,-155.77880_19.11729,4.90250587463
190,-155.75775_19.10443,5.72789001465
191,-155.90103_19.20547,5.64181280136
192,-155.74568_19.09332,6.01220321655
193,-155.58261_19.06007,14.3849964142
194,-155.77905_19.09272,4.90250587463
195,-155.89879_19.20453,5.94161891937
196,-155.86855_19.28008,5.32536077499
197,-155.76034_19.10066,5.72789001465
198,-155.77569_19.10701,5.27352619171
199,-155.77580_19.10733,5.27352619171
200,-155.89826_19.20399,5.94161891937
201,-155.89828_19.20415,5.94161891937
202,-155.76227_19.10261,5.72789001465
203,-155.74712_19.09924,6.01220321655
204,-155.89818_19.20696,5.74600982666
205,-155.76630_19.09527,5.63031721115
206,-155.76159_19.08324,5.63031721115
207,-155.88155_19.21130,5.74600982666
208,-155.89723_19.20359,5.94161891937
209,-155.89760_19.20533,5.94161891937
210,-155.90133_19.20382,5.64181280136
211,-155.74495_19.11278,6.01220321655
212,-155.75238_19.10809,6.01220321655
213,-155.75737_19.08904,5.72789001465
214,-155.78672_19.11183,6.43249893188
215,-155.73533_19.12075,4.79416894913
216,-155.53282_19.10450,11.6529178619
217,-155.75170_19.11706,6.01220321655
218,-155.75810_19.13075,5.72789001465
219,-155.58672_19.06111,15.5848846436
220,-155.58690_19.06177,15.5848846436
221,-155.77278_19.09712,5.27352619171
222,-155.86711_19.29584,5.38683795929
223,-155.77237_19.10121,5.27352619171
224,-155.77618_19.10581,4.90250587463
225,-155.76393_19.12652,5.63031721115
226,-155.77254_19.09565,4.90250587463
227,-155.89696_19.20889,5.74600982666
228,-155.77752_19.12814,5.49637889862
229,-155.56573_19.06895,12.0125522614
230,-155.47578_19.20339,12.5640964508
231,-155.47651_19.20358,12.5640964508
232,-155.90202_19.20329,5.64181280136
233,-155.90290_19.20333,5.64181280136
234,-155.90304_19.20353,5.64181280136
235,-155.75724_19.11577,5.72789001465
236,-155.75330_19.13589,5.72789001465
237,-155.75375_19.08469,5.72789001465
238,-155.63056_19.04418,15.711022377
239,-155.76806_19.08589,4.90250587463
240,-155.90750_19.18222,5.68671178818
241,-155.75575_19.10268,5.72789001465
242,-155.77107_19.10850,5.63031721115
243,-155.77191_19.11083,5.63031721115
244,-155.74539_19.12482,6.01220321655
245,-155.75949_19.14969,5.27352619171
246,-155.74177_19.12988,6.01220321655
247,-155.75180_19.08121,5.72789001465
248,-155.78449_19.12032,6.43249893188
249,-155.74764_19.08777,6.01220321655
250,-155.74847_19.08626,6.01220321655
251,-155.89906_19.20742,5.83090877533
252,-155.77517_19.09489,4.90250587463
253,-155.90465_19.20373,5.64181280136
254,-155.90480_19.20364,5.64181280136
255,-155.90503_19.20339,5.64181280136
256,-155.73188_19.13113,4.79416894913
257,-155.73199_19.13145,4.79416894913
258,-155.88113_19.20737,5.74600982666
259,-155.75910_19.08624,5.63031721115
260,-155.75226_19.10615,6.01220321655
261,-155.75168_19.10634,6.01220321655
262,-155.75156_19.10597,6.01220321655
263,-155.73831_19.12813,5.65067005157
264,-155.77563_19.06201,4.90250587463
265,-155.74349_19.10436,6.01220321655
266,-155.74342_19.10418,6.01220321655
267,-155.89931_19.20604,5.64181280136
268,-155.78280_19.12661,7.62799978256
269,-155.62678_19.05496,15.711022377
270,-155.74092_19.10926,5.65067005157
271,-155.76515_19.08167,5.27352619171
272,-155.78403_19.10485,6.02410984039
273,-155.78440_19.10474,6.02410984039
274,-155.78477_19.10462,6.02410984039
275,-155.75421_19.11317,6.01220321655
276,-155.74546_19.12172,6.01220321655
277,-155.74485_19.09482,6.01220321655
278,-155.86127_19.19667,5.94161891937
279,-155.74610_19.09318,6.01220321655
280,-155.76994_19.10542,5.63031721115
281,-155.76890_19.09458,5.27352619171
282,-155.75639_19.08628,5.63031721115
283,-155.903_19.20544,5.64181280136
284,-155.90313_19.20533,5.64181280136
285,-155.90350_19.20498,5.64181280136
286,-155.90363_19.20487,5.64181280136
287,-155.90381_19.20457,5.64181280136
288,-155.76226_19.08907,5.63031721115
289,-155.79800_19.10028,7.62799978256
290,-155.79954_19.09961,7.62799978256
291,-155.75819_19.11781,5.72789001465
292,-155.89829_19.20432,5.94161891937
293,-155.89783_19.20851,5.74600982666
294,-155.89389_19.20453,5.94161891937
295,-155.90310_19.20290,5.64181280136
296,-155.58881_19.06075,15.5848846436
297,-155.78010_19.13318,7.38594484329
298,-155.79775_19.10036,7.62799978256
299,-155.79922_19.09875,7.62799978256
300,-155.76820_19.09604,5.27352619171
301,-155.76814_19.09586,5.27352619171
302,-155.75854_19.14704,5.63031721115
303,-155.78719_19.11684,6.43249893188
304,-155.78731_19.11717,6.43249893188
305,-155.78134_19.10089,4.90250587463
306,-155.88636_19.20217,5.94161891937
307,-155.76778_19.08399,4.90250587463
308,-155.78223_19.11743,6.43249893188
309,-155.76343_19.10017,5.72789001465
310,-155.74920_19.08827,6.01220321655
311,-155.75471_19.11795,5.72789001465
312,-155.90254_19.20601,5.64181280136
313,-155.90225_19.20660,5.83090877533
314,-155.76870_19.10107,5.63031721115
315,-155.76661_19.11478,5.72789001465
316,-155.74372_19.09773,6.01220321655
317,-155.90204_19.20723,5.83090877533
318,-155.90167_19.20759,5.83090877533
319,-155.90116_19.20804,5.83090877533
320,-155.90064_19.20845,5.83090877533
321,-155.90034_19.20862,5.83090877533
322,-155.74852_19.09363,6.01220321655
323,-155.77078_19.11413,5.63031721115
324,-155.78781_19.11852,7.62799978256
325,-155.58466_19.06016,15.5848846436
326,-155.63352_19.03164,15.7913255692
327,-155.63436_19.03086,15.7913255692
328,-155.76651_19.12318,5.63031721115
329,-155.73640_19.11284,5.65067005157
330,-155.60722_19.06551,14.6414833069
331,-155.76422_19.10046,5.63031721115
332,-155.76353_19.10493,5.72789001465
333,-155.79527_19.10630,7.62799978256
334,-155.79295_19.11077,7.62799978256
335,-155.79325_19.11039,7.62799978256
336,-155.78379_19.10008,6.02410984039
337,-155.77351_19.09689,5.27352619171
338,-155.66096_19.01338,16.0537471771
339,-155.78296_19.04337,4.90250587463
340,-155.78288_19.12760,7.62799978256
341,-155.76958_19.10096,5.63031721115
342,-155.75452_19.13926,5.72789001465
343,-155.77759_19.09370,4.90250587463
344,-155.77687_19.09434,4.90250587463
345,-155.89984_19.20761,5.83090877533
346,-155.90035_19.20697,5.83090877533
347,-155.74769_19.11133,6.01220321655
348,-155.89977_19.20575,5.64181280136
349,-155.75648_19.09488,5.72789001465
350,-155.77800_19.07773,4.90250587463
351,-155.74700_19.09654,6.01220321655
352,-155.75835_19.11712,5.72789001465
353,-155.87326_19.21588,5.83090877533
354,-155.76568_19.13724,5.63031721115
355,-155.74990_19.11560,6.01220321655
356,-155.78516_19.11804,6.43249893188
357,-155.75203_19.07733,5.63031721115
358,-155.77346_19.09328,4.90250587463
359,-155.78917_19.11124,6.43249893188
360,-155.74652_19.10625,6.01220321655
361,-155.76817_19.10035,5.63031721115
362,-155.90089_19.20635,5.83090877533
363,-155.78056_19.09109,4.90250587463
364,-155.76444_19.09000,5.63031721115
365,-155.76474_19.09071,5.63031721115
366,-155.75352_19.08174,5.72789001465
367,-155.75278_19.08203,5.72789001465
368,-155.76655_19.09012,5.63031721115
369,-155.76584_19.09076,5.63031721115
370,-155.78454_19.09696,6.02410984039
371,-155.88934_19.20804,5.74600982666
372,-155.74253_19.11358,6.01220321655
373,-155.73794_19.13113,5.65067005157
374,-155.65942_19.04497,16.0537471771
375,-155.78007_19.10819,4.90250587463
376,-155.78043_19.10645,4.90250587463
377,-155.77504_19.09453,4.90250587463
378,-155.78843_19.10926,6.43249893188
379,-155.81266_19.05637,6.43249893188
380,-155.74289_19.12050,6.01220321655
381,-155.76773_19.10686,5.63031721115
382,-155.74154_19.10460,5.65067005157
383,-155.74167_19.10496,5.65067005157
384,-155.74169_19.10578,5.65067005157
385,-155.78444_19.11603,6.43249893188
386,-155.76064_19.10710,5.72789001465
387,-155.75125_19.13011,6.01220321655
388,-155.77648_19.11851,4.90250587463
389,-155.77346_19.09443,4.90250587463
390,-155.77163_19.09576,5.27352619171
391,-155.76301_19.12024,5.72789001465
392,-155.76314_19.12060,5.72789001465
393,-155.74524_19.10614,6.01220321655
394,-155.74549_19.10605,6.01220321655
395,-155.88455_19.21401,5.74600982666
396,-155.89999_19.20315,5.64181280136
397,-155.89990_19.20339,5.64181280136
398,-155.76646_19.12035,5.72789001465
399,-155.79059_19.11249,7.62799978256
400,-155.73711_19.10725,5.65067005157
401,-155.73689_19.10747,5.65067005157
402,-155.75030_19.09477,6.01220321655
403,-155.48982_19.23782,12.5640964508
404,-155.74418_19.09639,6.01220321655
405,-155.7751_19.09247,4.90250587463
406,-155.62941_19.05141,15.711022377
407,-155.63379_19.04707,15.3341598511
408,-155.89569_19.20532,5.94161891937
409,-155.77499_19.12691,4.90250587463
410,-155.77747_19.11778,4.90250587463
411,-155.77722_19.12545,5.49637889862
412,-155.77443_19.10360,4.90250587463
413,-155.77393_19.10222,5.27352619171
414,-155.86402_19.16675,5.51563405991
415,-155.90101_19.20603,5.64181280136
416,-155.78689_19.10001,6.43249893188
417,-155.73681_19.12780,5.65067005157
418,-155.75618_19.09669,5.72789001465
419,-155.77641_19.08730,4.90250587463
420,-155.89787_19.20352,5.94161891937
421,-155.58041_19.05895,14.3849964142
422,-155.89524_19.20497,5.94161891937
423,-155.90316_19.20446,5.64181280136
424,-155.89648_19.20371,5.94161891937
425,-155.57969_19.06121,14.3849964142
426,-155.75196_19.13211,5.72789001465
427,-155.75207_19.13242,5.72789001465
428,-155.75218_19.13274,5.72789001465
429,-155.76060_19.13422,5.63031721115
430,-155.63455_19.03973,15.7913255692
431,-155.77858_19.12395,6.02410984039
432,-155.77214_19.10057,5.27352619171
433,-155.77820_19.11049,4.90250587463
434,-155.78311_19.08994,6.02410984039
435,-155.78596_19.10139,6.43249893188
436,-155.75118_19.10813,6.01220321655
437,-155.75147_19.10561,6.01220321655
438,-155.63224_19.03268,15.7913255692
439,-155.74332_19.11901,6.01220321655
440,-155.76704_19.08616,5.27352619171
441,-155.79370_19.09450,6.43249893188
442,-155.79433_19.09618,6.43249893188
443,-155.79445_19.09650,6.43249893188
444,-155.77537_19.08512,4.90250587463
445,-155.75123_19.11398,6.01220321655
446,-155.77079_19.11532,5.63031721115
447,-155.58585_19.06000,15.5848846436
448,-155.77136_19.11272,5.63031721115
449,-155.77447_19.11791,4.90250587463
450,-155.73804_19.10547,5.65067005157
451,-155.75512_19.08996,5.72789001465
452,-155.78899_19.11537,7.62799978256
453,-155.79030_19.11381,7.62799978256
454,-155.75651_19.11961,5.72789001465
455,-155.78851_19.09328,6.43249893188
456,-155.78944_19.09369,6.43249893188
457,-155.78956_19.09401,6.43249893188
458,-155.78968_19.09433,6.43249893188
459,-155.89497_19.20773,5.74600982666
460,-155.89500_19.20812,5.74600982666
461,-155.75719_19.11957,5.72789001465
462,-155.73691_19.11142,5.65067005157
463,-155.73650_19.11155,5.65067005157
464,-155.79547_19.11000,7.62799978256
465,-155.76182_19.11240,5.72789001465
466,-155.76746_19.08870,5.63031721115
467,-155.63247_19.04598,15.3341598511
468,-155.80017_19.09687,7.38594484329
469,-155.62775_19.03179,15.3341598511
470,-155.78811_19.10578,6.43249893188
471,-155.77314_19.10679,5.27352619171
472,-155.78287_19.09002,6.02410984039
473,-155.76506_19.12476,5.63031721115
474,-155.76261_19.12557,5.72789001465
475,-155.73981_19.10622,5.65067005157
476,-155.75178_19.07954,5.72789001465
477,-155.78076_19.11456,5.49637889862
478,-155.79515_19.07321,6.43249893188
479,-155.77362_19.08455,4.90250587463
480,-155.79344_19.05065,4.90250587463
481,-155.75817_19.13501,5.72789001465
482,-155.77358_19.08771,4.90250587463
483,-155.77566_19.09942,4.90250587463
484,-155.77521_19.10355,4.90250587463
485,-155.77546_19.10413,4.90250587463
486,-155.64575_18.98297,13.1420001984
487,-155.78407_19.10081,6.02410984039
488,-155.79822_19.09711,7.62799978256
489,-155.62473_19.04211,15.711022377
490,-155.47356_19.20104,12.5640964508
491,-155.75789_19.10146,5.72789001465
492,-155.77299_19.11047,5.27352619171
493,-155.75394_19.09051,6.01220321655
494,-155.61220_19.06763,14.6414833069
495,-155.58746_19.05968,15.5848846436
496,-155.58789_19.05991,15.5848846436
497,-155.76289_19.10773,5.72789001465
498,-155.77431_19.08747,4.90250587463
499,-155.75672_19.09479,5.72789001465
500,-155.77662_19.05680,4.90250587463
501,-155.73462_19.11362,4.79416894913
502,-155.73474_19.11393,4.79416894913
503,-155.79164_19.11044,7.62799978256
504,-155.77401_19.10130,5.27352619171
505,-155.76773_19.11786,5.63031721115
506,-155.76784_19.11818,5.63031721115
507,-155.76475_19.10831,5.72789001465
508,-155.90082_19.20763,5.83090877533
509,-155.90146_19.20707,5.83090877533
510,-155.77581_19.12161,4.90250587463
511,-155.77404_19.12166,4.90250587463
512,-155.72099_19.14397,6.01220321655
513,-155.77067_19.11842,5.63031721115
514,-155.77637_19.14476,9.31167697906
515,-155.76480_19.12070,5.72789001465
516,-155.77455_19.10392,4.90250587463
517,-155.76835_19.06094,4.90250587463
518,-155.76150_19.12249,5.72789001465
519,-155.76496_19.11001,5.72789001465
520,-155.76461_19.10905,5.72789001465
521,-155.87117_19.29193,5.32536077499
522,-155.79263_19.10430,7.62799978256
523,-155.74380_19.09535,6.01220321655
524,-155.73986_19.10961,5.65067005157
525,-155.76590_19.09651,5.63031721115
526,-155.78544_19.10573,6.43249893188
527,-155.78521_19.11477,6.43249893188
528,-155.80328_19.10214,7.38594484329
529,-155.76538_19.11587,5.72789001465
530,-155.75437_19.11688,6.01220321655
531,-155.76710_19.11615,5.63031721115
532,-155.75229_19.08329,5.72789001465
533,-155.76237_19.09538,5.63031721115
534,-155.74485_19.09743,6.01220321655
535,-155.74442_19.09703,6.01220321655
536,-155.78021_19.11192,4.90250587463
537,-155.76983_19.10169,5.63031721115
538,-155.79770_19.09871,7.62799978256
539,-155.79666_19.09923,7.62799978256
540,-155.65883_19.04186,13.1420001984
541,-155.77016_19.10265,5.27352619171
542,-155.78000_19.12214,4.90250587463
543,-155.58302_19.06011,14.3849964142
544,-155.74197_19.11534,6.01220321655
545,-155.75311_19.08818,6.01220321655
546,-155.63278_19.04940,15.3341598511
547,-155.78047_19.10442,4.90250587463
548,-155.76374_19.10663,5.72789001465
549,-155.76350_19.09501,5.63031721115
550,-155.76326_19.09437,5.63031721115
551,-155.74871_19.09795,6.01220321655
552,-155.74915_19.09727,6.01220321655
553,-155.74498_19.12890,6.01220321655
554,-155.77241_19.11221,5.27352619171
555,-155.79639_19.09414,6.43249893188
556,-155.77785_19.12052,4.90250587463
557,-155.77267_19.08783,5.27352619171
558,-155.76173_19.09695,5.72789001465
559,-155.79141_19.10980,7.62799978256
560,-155.74755_19.09242,6.01220321655
561,-155.77200_19.12777,4.90250587463
562,-155.72133_19.14048,6.01220321655
563,-155.72182_19.14032,6.01220321655
564,-155.75323_19.09193,6.01220321655
565,-155.74382_19.09886,6.01220321655
566,-155.77857_19.13315,7.62799978256
567,-155.78095_19.08892,5.49637889862
568,-155.74494_19.10193,6.01220321655
569,-155.78162_19.10162,4.90250587463
570,-155.78174_19.10193,4.90250587463
571,-155.77191_19.12948,4.90250587463
572,-155.77198_19.12856,4.90250587463
573,-155.74072_19.11193,5.65067005157
574,-155.77843_19.11267,4.90250587463
575,-155.77786_19.11302,4.90250587463
576,-155.63646_19.03956,15.7913255692
577,-155.80062_19.09925,7.38594484329
578,-155.74327_19.10812,6.01220321655
579,-155.75824_19.10241,5.72789001465
580,-155.78765_19.05586,4.90250587463
581,-155.75336_19.12514,6.01220321655
582,-155.77408_19.09186,4.90250587463
583,-155.77395_19.09149,4.90250587463
584,-155.75558_19.11968,5.72789001465
585,-155.75519_19.11990,5.72789001465
586,-155.78160_19.12664,7.62799978256
587,-155.75157_19.14315,5.72789001465
588,-155.78497_19.12228,6.43249893188
589,-155.57530_19.06396,14.3849964142
590,-155.63131_19.04421,15.3341598511
591,-155.77455_19.09637,4.90250587463
592,-155.79345_19.11209,7.62799978256
593,-155.78096_19.05879,4.90250587463
594,-155.78264_19.11525,6.43249893188
595,-155.78742_19.10654,4.90250587463
596,-155.75947_19.12139,5.72789001465
597,-155.78917_19.09299,6.43249893188
598,-155.76898_19.10267,5.63031721115
599,-155.74715_19.09123,6.01220321655
600,-155.75050_19.10817,6.01220321655
601,-155.75593_19.11151,5.72789001465
602,-155.75368_19.10569,6.01220321655
603,-155.75810_19.08348,5.63031721115
604,-155.79140_19.09319,6.43249893188
605,-155.48177_19.20290,12.5640964508
606,-155.76022_19.10025,5.72789001465
607,-155.78311_19.11014,5.49637889862
608,-155.78318_19.11032,5.49637889862
609,-155.76959_19.10436,5.63031721115
610,-155.77584_19.11073,5.27352619171
611,-155.75105_19.09798,6.01220321655
612,-155.78063_19.11419,4.90250587463
613,-155.77702_19.11654,4.90250587463
614,-155.77715_19.11692,4.90250587463
615,-155.81167_19.05397,6.43249893188
616,-155.76290_19.12632,5.72789001465
617,-155.77879_19.11397,4.90250587463
618,-155.77093_19.10244,5.27352619171
619,-155.77575_19.12488,4.90250587463
620,-155.78702_19.10038,6.43249893188
621,-155.76494_19.14289,4.90250587463
622,-155.86935_19.19793,5.94161891937
623,-155.76991_19.14204,7.62799978256
624,-155.74576_19.09960,6.01220321655
625,-155.75568_19.13159,5.72789001465
626,-155.75530_19.08664,5.63031721115
627,-155.77290_19.10462,5.27352619171
628,-155.75366_19.14449,5.72789001465
629,-155.76952_19.12171,5.63031721115
630,-155.76464_19.08542,5.27352619171
631,-155.88171_19.20601,5.74600982666
632,-155.74400_19.10123,6.01220321655
633,-155.74376_19.10130,6.01220321655
634,-155.75907_19.13745,5.63031721115
635,-155.78261_19.12039,6.43249893188
636,-155.80129_19.09919,7.38594484329
637,-155.76971_19.09378,5.27352619171
638,-155.75938_19.12266,5.72789001465
639,-155.74495_19.10943,6.01220321655
640,-155.79851_19.10433,7.62799978256
641,-155.60886_19.04232,14.6414833069
642,-155.79249_19.09291,6.43249893188
643,-155.74800_19.11788,6.01220321655
644,-155.74480_19.14792,6.01220321655
645,-155.75347_19.10334,6.01220321655
646,-155.77096_19.08755,5.27352619171
647,-155.74517_19.09910,6.01220321655
648,-155.74586_19.09834,6.01220321655
649,-155.72066_19.14052,6.01220321655
650,-155.73210_19.11750,4.79416894913
651,-155.73245_19.11846,4.79416894913
652,-155.73288_19.11778,4.79416894913
653,-155.75399_19.10157,6.01220321655
654,-155.58143_19.06194,14.3849964142
655,-155.74410_19.09347,6.01220321655
656,-155.77955_19.04279,4.90250587463
657,-155.75173_19.09538,6.01220321655
658,-155.75441_19.08089,5.72789001465
659,-155.75485_19.08021,5.72789001465
660,-155.77090_19.11907,5.63031721115
661,-155.66318_18.99860,16.0537471771
662,-155.76155_19.10061,5.72789001465
663,-155.76135_19.10841,5.72789001465
664,-155.76208_19.10817,5.72789001465
665,-155.78622_19.11751,7.62799978256
666,-155.62065_19.05710,14.6414833069
667,-155.77279_19.08815,4.90250587463
668,-155.72759_19.12689,4.79416894913
669,-155.75773_19.12886,5.72789001465
670,-155.76511_19.10286,5.63031721115
671,-155.76155_19.08797,5.63031721115
672,-155.75333_19.08124,5.72789001465
673,-155.75305_19.08161,5.72789001465
674,-155.77798_19.04917,4.90250587463
675,-155.76603_19.11309,5.72789001465
676,-155.76482_19.08445,5.27352619171
677,-155.79808_19.10647,7.38594484329
678,-155.78969_19.11155,7.62799978256
679,-155.78963_19.11137,7.62799978256
680,-155.77809_19.11379,4.90250587463
681,-155.77510_19.13792,6.43249893188
682,-155.77278_19.03341,5.27352619171
683,-155.58589_19.06126,15.5848846436
684,-155.77416_19.11181,5.27352619171
685,-155.77441_19.11173,5.27352619171
686,-155.75812_19.10209,5.72789001465
687,-155.76230_19.10602,5.72789001465
688,-155.77004_19.13498,4.90250587463
689,-155.77283_19.13180,4.90250587463
690,-155.77547_19.12065,4.90250587463
691,-155.61915_19.05464,14.6414833069
692,-155.77921_19.08865,4.90250587463
693,-155.78527_19.10821,6.43249893188
694,-155.78601_19.10797,6.43249893188
695,-155.78423_19.10237,6.02410984039
696,-155.73580_19.10974,5.65067005157
697,-155.63009_19.03450,15.3341598511
698,-155.77691_19.08415,4.90250587463
