,Uid,OSDS_Density_perAcre
82,-159.41505_22.20960,0.06938365101810001
83,-159.57513_22.22328,0.00991195067763
84,-159.40543_22.20625,0.564981162548
85,-159.40539_22.20604,0.564981162548
86,-159.40416_22.20655,0.47577363252599997
87,-159.50240_22.20135,0.505509495735
88,-159.50259_22.20252,0.49559751153
89,-159.56125_22.22290,0.109031453729
90,-159.49536_22.21305,0.208150953054
91,-159.43746_22.17940,0.13876730203600002
92,-159.42485_22.18704,0.14867925643899998
93,-159.40826_22.21396,0.505509495735
94,-159.40755_22.21321,0.594717025757
95,-159.43119_22.21424,0.247798755765
96,-159.43127_22.21227,0.19823901355300003
97,-159.44454_22.22353,0.158591210842
98,-159.45694_22.19675,0.168503165245
99,-159.45191_22.19955,0.14867925643899998
100,-159.45064_22.19725,0.0892075523734
101,-159.45555_22.18906,0.109031453729
102,-159.45536_22.18833,0.11894340813200001
103,-159.43737_22.21668,0.277534604073
104,-159.49519_22.20403,0.5550692081449999
105,-159.49259_22.20376,0.23788681626299998
106,-159.48538_22.21379,0.0396478027105
107,-159.49698_22.21277,0.168503165245
108,-159.49682_22.20931,0.43612581491499997
109,-159.49690_22.20906,0.43612581491499997
110,-159.49619_22.20464,0.733484327793
111,-159.49949_22.20303,0.455949723721
112,-159.49652_22.20705,0.67401266098
113,-159.49596_22.20653,0.7533082365989999
114,-159.49213_22.20483,0.23788681626299998
115,-159.49358_22.20400,0.376654118299
116,-159.51685_22.20307,0.059471704065800005
117,-159.49526_22.20438,0.6938365101809999
118,-159.55544_22.19795,0.0396478027105
119,-159.54715_22.20804,0.06938365101810001
120,-159.54747_22.20841,0.128855362535
121,-159.40927_22.20806,0.545157253742
122,-159.54310_22.21081,0.059471704065800005
123,-159.54404_22.21090,0.059471704065800005
124,-159.54698_22.22271,0.376654118299
125,-159.54574_22.22263,0.307270467281
126,-159.54939_22.22169,0.46586167812299994
127,-159.55280_22.22272,0.416301906109
128,-159.55209_22.22361,0.446037769318
129,-159.55011_22.22383,0.525333344936
130,-159.55049_22.22390,0.49559751153
131,-159.55575_22.22282,0.18832705915
132,-159.55553_22.22283,0.18832705915
133,-159.54497_22.22072,0.257710725069
134,-159.54244_22.21710,0.059471704065800005
135,-159.49522_22.20470,0.6938365101809999
136,-159.49561_22.20418,0.5550692081449999
137,-159.43439_22.17299,0.178415104747
138,-159.38584_22.20046,0.287446558475
139,-159.42005_22.19571,0.029735852032900002
140,-159.42887_22.21392,0.168503165245
141,-159.55053_22.20915,0.09911950677629999
142,-159.40667_22.20953,0.842515766621
143,-159.49967_22.20294,0.455949723721
144,-159.40987_22.20995,0.43612581491499997
145,-159.40792_22.21322,0.574893116951
146,-159.49657_22.21227,0.19823901355300003
147,-159.33393_22.19288,0.247798755765
148,-159.44210_22.22038,0.128855362535
149,-159.35380_22.19794,0.14867925643899998
150,-159.40455_22.20223,0.14867925643899998
151,-159.50056_22.20190,0.446037769318
152,-159.50571_22.20182,0.327094376087
153,-159.49324_22.20356,0.346918255091
154,-159.49661_22.20567,0.773132145405
155,-159.42994_22.21408,0.19823901355300003
156,-159.49881_22.20287,0.49559751153
157,-159.49908_22.20268,0.49559751153
158,-159.49722_22.20550,0.792956054211
159,-159.50527_22.19942,0.29735851287799997
160,-159.50165_22.20075,0.535245299339
161,-159.40740_22.20980,0.802868008614
162,-159.40754_22.20961,0.792956054211
163,-159.40281_22.21050,0.247798755765
164,-159.40458_22.21006,0.624452888966
165,-159.40448_22.20945,0.67401266098
166,-159.40522_22.20719,0.634364843369
167,-159.40541_22.20757,0.703748464584
168,-159.39210_22.21036,0.09911950677629999
169,-159.39094_22.21196,0.07929560542110001
170,-159.39394_22.20713,0.128855362535
171,-159.42868_22.18647,0.128855362535
172,-159.43233_22.18039,0.14867925643899998
173,-159.50053_22.20244,0.446037769318
174,-159.50531_22.20192,0.376654118299
175,-159.50462_22.20192,0.426213860512
176,-159.49823_22.20635,0.644276797771
177,-159.54771_22.22242,0.43612581491499997
178,-159.54743_22.22232,0.43612581491499997
179,-159.41072_22.20556,0.406389981508
180,-159.31757_22.16131,0.13876730203600002
181,-159.30967_22.16254,0.22797486186000002
182,-159.30909_22.16047,0.22797486186000002
183,-159.31622_22.16366,0.109031453729
184,-159.31702_22.17049,0.168503165245
185,-159.31107_22.16903,0.0892075523734
186,-159.34073_22.18069,0.06938365101810001
187,-159.34074_22.18307,0.09911950677629999
188,-159.35598_22.18332,0.0198239013553
189,-159.34011_22.19685,0.059471704065800005
190,-159.34151_22.18833,0.168503165245
191,-159.34126_22.18776,0.178415104747
192,-159.33420_22.18928,0.21806290745700002
193,-159.33331_22.18992,0.287446558475
194,-159.33421_22.19236,0.29735851287799997
195,-159.33335_22.19176,0.29735851287799997
196,-159.33252_22.19217,0.277534604073
197,-159.33411_22.19262,0.247798755765
198,-159.37214_22.20660,0.06938365101810001
199,-159.36410_22.19929,0.0892075523734
200,-159.38404_22.21357,0.059471704065800005
201,-159.37854_22.19793,0.19823901355300003
202,-159.38029_22.19980,0.287446558475
203,-159.37574_22.20905,0.04955975338819999
204,-159.37517_22.21039,0.07929560542110001
205,-159.38321_22.20037,0.277534604073
206,-159.38548_22.19536,0.327094376087
207,-159.36704_22.18621,0.109031453729
208,-159.36183_22.19204,0.23788681626299998
209,-159.36460_22.18656,0.168503165245
210,-159.36326_22.18805,0.208150953054
211,-159.35878_22.19714,0.168503165245
212,-159.35803_22.19961,0.13876730203600002
213,-159.35683_22.19530,0.26762264967
214,-159.35519_22.19434,0.22797486186000002
215,-159.39940_22.22242,0.109031453729
216,-159.39660_22.22248,0.04955975338819999
217,-159.39193_22.21862,0.13876730203600002
218,-159.39240_22.21658,0.06938365101810001
219,-159.40552_22.21869,0.04955975338819999
220,-159.41091_22.20800,0.346918255091
221,-159.40654_22.21204,0.72357237339
222,-159.40537_22.21145,0.72357237339
223,-159.40627_22.21062,0.802868008614
224,-159.41056_22.20589,0.49559751153
225,-159.40942_22.20473,0.406389981508
226,-159.42446_22.21938,0.059471704065800005
227,-159.42556_22.21414,0.0892075523734
228,-159.42356_22.22095,0.13876730203600002
229,-159.42032_22.21981,0.128855362535
230,-159.40384_22.21507,0.07929560542110001
231,-159.40754_22.21030,0.812779963017
232,-159.40364_22.20938,0.515421450138
233,-159.40413_22.20796,0.594717025757
234,-159.40913_22.20825,0.545157253742
235,-159.43050_22.19524,0.09911950677629999
236,-159.43179_22.19818,0.06938365101810001
237,-159.42725_22.20747,0.14867925643899998
238,-159.42519_22.21069,0.19823901355300003
239,-159.40704_22.20753,0.773132145405
240,-159.40548_22.20673,0.564981162548
241,-159.40345_22.20644,0.416301906109
242,-159.40429_22.20693,0.545157253742
243,-159.40453_22.20698,0.60462898016
244,-159.50531_22.20143,0.376654118299
245,-159.50502_22.20138,0.376654118299
246,-159.55883_22.22572,0.0892075523734
247,-159.56095_22.22206,0.128855362535
248,-159.43346_22.18138,0.168503165245
249,-159.43405_22.18272,0.178415104747
250,-159.43445_22.17751,0.18832705915
251,-159.43178_22.17414,0.14867925643899998
252,-159.40671_22.21373,0.545157253742
253,-159.40726_22.21405,0.515421450138
254,-159.40744_22.21415,0.515421450138
255,-159.40839_22.21345,0.515421450138
256,-159.42333_22.18245,0.0892075523734
257,-159.40725_22.21313,0.614540934563
258,-159.40700_22.21305,0.614540934563
259,-159.44114_22.22205,0.178415104747
260,-159.44039_22.22190,0.158591210842
261,-159.45276_22.22491,0.06938365101810001
262,-159.45557_22.22552,0.0396478027105
263,-159.46017_22.22377,0.04955975338819999
264,-159.46147_22.20310,0.158591210842
265,-159.45860_22.20093,0.128855362535
266,-159.45670_22.19552,0.13876730203600002
267,-159.45481_22.19853,0.208150953054
268,-159.45461_22.19137,0.158591210842
269,-159.45702_22.19080,0.14867925643899998
270,-159.45533_22.18545,0.0396478027105
271,-159.43794_22.21999,0.19823901355300003
272,-159.43638_22.22110,0.18832705915
273,-159.49387_22.21486,0.109031453729
274,-159.49095_22.21451,0.109031453729
275,-159.49068_22.21405,0.0892075523734
276,-159.49589_22.20846,0.49559751153
277,-159.49633_22.20830,0.49559751153
278,-159.49770_22.20507,0.792956054211
279,-159.49885_22.20310,0.535245299339
280,-159.49669_22.20733,0.614540934563
281,-159.49675_22.20711,0.67401266098
282,-159.49543_22.20577,0.783044099808
283,-159.49501_22.20360,0.455949723721
284,-159.51197_22.20274,0.029735852032900002
285,-159.55403_22.20123,0.109031453729
286,-159.55412_22.19998,0.06938365101810001
287,-159.55449_22.19950,0.06938365101810001
288,-159.55243_22.20612,0.0892075523734
289,-159.53873_22.21260,0.0396478027105
290,-159.54893_22.22413,0.49559751153
291,-159.54867_22.22329,0.515421450138
292,-159.55051_22.22200,0.525333344936
293,-159.55227_22.22317,0.446037769318
294,-159.55093_22.22264,0.535245299339
295,-159.55133_22.22465,0.446037769318
296,-159.55063_22.22438,0.446037769318
297,-159.55228_22.22411,0.43612581491499997
298,-159.55630_22.22373,0.158591210842
299,-159.54603_22.22080,0.247798755765
300,-159.54501_22.22124,0.257710725069
301,-159.54790_22.22142,0.426213860512
302,-159.33246_22.18030,0.0396478027105
303,-159.33472_22.18137,0.07929560542110001
304,-159.33638_22.18171,0.109031453729
305,-159.43875_22.17540,0.178415104747
306,-159.43706_22.17546,0.178415104747
307,-159.38726_22.19352,0.168503165245
308,-159.49875_22.20540,0.683924555779
309,-159.40273_22.20403,0.22797486186000002
310,-159.42775_22.21524,0.11894340813200001
311,-159.54995_22.20801,0.13876730203600002
312,-159.43838_22.16980,0.109031453729
313,-159.50569_22.20210,0.327094376087
314,-159.49975_22.20459,0.535245299339
315,-159.37238_22.20257,0.059471704065800005
316,-159.40676_22.20527,0.634364843369
317,-159.40755_22.21360,0.594717025757
318,-159.43409_22.21465,0.19823901355300003
319,-159.44241_22.21851,0.029735852032900002
320,-159.49656_22.21156,0.247798755765
321,-159.49662_22.21038,0.376654118299
322,-159.33557_22.19060,0.21806290745700002
323,-159.40381_22.21048,0.33700633049
324,-159.40473_22.20737,0.60462898016
325,-159.40482_22.20722,0.60462898016
326,-159.39599_22.20453,0.18832705915
327,-159.38909_22.21267,0.04955975338819999
328,-159.43049_22.18194,0.14867925643899998
329,-159.50172_22.20279,0.505509495735
330,-159.50393_22.20260,0.43612581491499997
331,-159.50419_22.20199,0.446037769318
332,-159.50299_22.20236,0.525333344936
333,-159.49561_22.21184,0.19823901355300003
334,-159.49757_22.20522,0.842515766621
335,-159.41472_22.19736,0.04955975338819999
336,-159.31833_22.15668,0.257710725069
337,-159.31617_22.15681,0.257710725069
338,-159.31638_22.15738,0.257710725069
339,-159.31387_22.16875,0.13876730203600002
340,-159.34098_22.18457,0.0892075523734
341,-159.34443_22.19306,0.09911950677629999
342,-159.33902_22.18812,0.11894340813200001
343,-159.33342_22.18926,0.21806290745700002
344,-159.33364_22.19112,0.317182421684
345,-159.33413_22.19051,0.277534604073
346,-159.33173_22.19226,0.23788681626299998
347,-159.36619_22.18282,0.00991195067763
348,-159.36464_22.19933,0.0892075523734
349,-159.36276_22.20861,0.00991195067763
350,-159.35954_22.21136,0.00991195067763
351,-159.38392_22.20872,0.09911950677629999
352,-159.38571_22.20500,0.0892075523734
353,-159.37768_22.19665,0.14867925643899998
354,-159.38181_22.19561,0.277534604073
355,-159.38078_22.19791,0.257710725069
356,-159.37341_22.21247,0.14867925643899998
357,-159.37041_22.21165,0.128855362535
358,-159.38621_22.20259,0.11894340813200001
359,-159.38604_22.20155,0.247798755765
360,-159.38799_22.19459,0.178415104747
361,-159.38324_22.19700,0.277534604073
362,-159.38544_22.19039,0.04955975338819999
363,-159.36339_22.19230,0.22797486186000002
364,-159.36187_22.18843,0.208150953054
365,-159.35402_22.19543,0.18832705915
366,-159.41015_22.22186,0.178415104747
367,-159.40963_22.20825,0.455949723721
368,-159.49057_22.21319,0.07929560542110001
369,-159.40528_22.21107,0.7433962821960001
370,-159.40901_22.20575,0.535245299339
371,-159.40799_22.20321,0.307270467281
372,-159.40989_22.20411,0.327094376087
373,-159.40597_22.20446,0.455949723721
374,-159.40107_22.21481,0.07929560542110001
375,-159.40385_22.20984,0.535245299339
376,-159.43000_22.19197,0.0892075523734
377,-159.43194_22.19933,0.059471704065800005
378,-159.43065_22.20615,0.059471704065800005
379,-159.42209_22.20790,0.158591210842
380,-159.41412_22.20897,0.168503165245
381,-159.40641_22.20862,0.763220191002
382,-159.40515_22.20675,0.564981162548
383,-159.50453_22.20104,0.396478027105
384,-159.56981_22.22111,0.00991195067763
385,-159.56248_22.21975,0.11894340813200001
386,-159.42836_22.17728,0.04955975338819999
387,-159.40775_22.21433,0.47577363252599997
388,-159.40682_22.21324,0.624452888966
389,-159.43033_22.21669,0.109031453729
390,-159.43072_22.21537,0.23788681626299998
391,-159.43034_22.21376,0.19823901355300003
392,-159.44572_22.22246,0.13876730203600002
393,-159.44297_22.22267,0.208150953054
394,-159.44208_22.22103,0.158591210842
395,-159.44364_22.22268,0.18832705915
396,-159.44333_22.22253,0.208150953054
397,-159.44137_22.22280,0.178415104747
398,-159.45673_22.18944,0.109031453729
399,-159.43579_22.21969,0.178415104747
400,-159.49559_22.20383,0.5550692081449999
401,-159.49604_22.20802,0.564981162548
402,-159.49659_22.21092,0.317182421684
403,-159.49699_22.20881,0.49559751153
404,-159.49707_22.20856,0.49559751153
405,-159.49615_22.20445,0.733484327793
406,-159.49687_22.20678,0.67401266098
407,-159.49638_22.20750,0.614540934563
408,-159.49699_22.20386,0.773132145405
409,-159.49632_22.20643,0.7533082365989999
410,-159.49417_22.20621,0.624452888966
411,-159.54669_22.20886,0.09911950677629999
412,-159.55062_22.20879,0.09911950677629999
413,-159.55023_22.20950,0.128855362535
414,-159.54754_22.22290,0.416301906109
415,-159.54999_22.22261,0.535245299339
416,-159.54966_22.22176,0.46586167812299994
417,-159.54987_22.22182,0.505509495735
418,-159.55207_22.22421,0.43612581491499997
419,-159.55188_22.22429,0.406389981508
420,-159.55090_22.22405,0.49559751153
421,-159.54277_22.21787,0.06938365101810001
422,-159.54540_22.21964,0.168503165245
423,-159.56461_22.22067,0.07929560542110001
424,-159.49487_22.20410,0.535245299339
425,-159.40507_22.21006,0.6938365101809999
426,-159.43632_22.17340,0.21806290745700002
427,-159.43219_22.17107,0.109031453729
428,-159.41457_22.20130,0.059471704065800005
429,-159.41486_22.20270,0.07929560542110001
430,-159.50315_22.19849,0.18832705915
431,-159.49856_22.20211,0.426213860512
432,-159.49550_22.20334,0.545157253742
433,-159.49596_22.20541,0.773132145405
434,-159.49611_22.20529,0.7533082365989999
435,-159.49676_22.20591,0.773132145405
436,-159.49699_22.20606,0.6938365101809999
437,-159.50263_22.20040,0.455949723721
438,-159.50493_22.20056,0.386566072702
439,-159.50471_22.20027,0.386566072702
440,-159.40771_22.21092,0.773132145405
441,-159.40527_22.20978,0.6938365101809999
442,-159.40492_22.20700,0.60462898016
443,-159.40524_22.20790,0.703748464584
444,-159.42927_22.18517,0.13876730203600002
445,-159.50058_22.20389,0.515421450138
446,-159.50053_22.20289,0.47577363252599997
447,-159.50100_22.20281,0.47577363252599997
448,-159.49525_22.21243,0.19823901355300003
449,-159.49869_22.20362,0.624452888966
450,-159.49747_22.20562,0.792956054211
451,-159.49703_22.20538,0.842515766621
452,-159.36795_22.20029,0.04955975338819999
453,-159.34706_22.19114,0.18832705915
454,-159.31675_22.15746,0.257710725069
455,-159.31886_22.16347,0.109031453729
456,-159.30998_22.16139,0.257710725069
457,-159.30951_22.16122,0.21806290745700002
458,-159.31256_22.15820,0.0892075523734
459,-159.32031_22.16761,0.11894340813200001
460,-159.31324_22.16268,0.14867925643899998
461,-159.31275_22.16387,0.14867925643899998
462,-159.34425_22.18007,0.00991195067763
463,-159.34283_22.18831,0.14867925643899998
464,-159.34584_22.18974,0.158591210842
465,-159.33881_22.18852,0.11894340813200001
466,-159.34210_22.19072,0.109031453729
467,-159.33397_22.19079,0.317182421684
468,-159.33193_22.19176,0.26762264967
469,-159.33217_22.19247,0.257710725069
470,-159.36516_22.19950,0.09911950677629999
471,-159.36670_22.19987,0.0892075523734
472,-159.36161_22.20077,0.09911950677629999
473,-159.38805_22.20589,0.0892075523734
474,-159.36875_22.21033,0.06938365101810001
475,-159.38625_22.19865,0.307270467281
476,-159.38648_22.19653,0.257710725069
477,-159.38832_22.20147,0.128855362535
478,-159.38848_22.20262,0.11894340813200001
479,-159.38533_22.19732,0.277534604073
480,-159.36594_22.18798,0.178415104747
481,-159.36486_22.18928,0.18832705915
482,-159.35993_22.19119,0.26762264967
483,-159.35969_22.19391,0.327094376087
484,-159.36038_22.18783,0.14867925643899998
485,-159.35853_22.19016,0.168503165245
486,-159.35835_22.19148,0.22797486186000002
487,-159.35711_22.19187,0.21806290745700002
488,-159.35670_22.19317,0.21806290745700002
489,-159.40712_22.22268,0.09911950677629999
490,-159.39383_22.21664,0.06938365101810001
491,-159.38953_22.21984,0.059471704065800005
492,-159.39248_22.21980,0.11894340813200001
493,-159.40596_22.22338,0.06938365101810001
494,-159.41152_22.22140,0.158591210842
495,-159.41237_22.22155,0.13876730203600002
496,-159.41322_22.22175,0.158591210842
497,-159.42289_22.17619,0.029735852032900002
498,-159.40865_22.20893,0.644276797771
499,-159.41056_22.20797,0.406389981508
500,-159.41050_22.20846,0.406389981508
501,-159.40845_22.21072,0.7433962821960001
502,-159.40684_22.21230,0.72357237339
503,-159.40906_22.20351,0.356830209494
504,-159.41010_22.20556,0.47577363252599997
505,-159.42254_22.22135,0.13876730203600002
506,-159.42165_22.22034,0.168503165245
507,-159.40774_22.20382,0.33700633049
508,-159.40794_22.20453,0.525333344936
509,-159.39915_22.20610,0.14867925643899998
510,-159.39813_22.20343,0.18832705915
511,-159.40005_22.20364,0.168503165245
512,-159.40090_22.20375,0.18832705915
513,-159.39787_22.21312,0.059471704065800005
514,-159.41194_22.19916,0.07929560542110001
515,-159.41371_22.20369,0.13876730203600002
516,-159.41330_22.20513,0.21806290745700002
517,-159.40610_22.20992,0.812779963017
518,-159.40594_22.20982,0.812779963017
519,-159.40634_22.20958,0.842515766621
520,-159.40352_22.20953,0.515421450138
521,-159.42300_22.21278,0.158591210842
522,-159.42289_22.21041,0.168503165245
523,-159.42392_22.20567,0.11894340813200001
524,-159.42751_22.19701,0.029735852032900002
525,-159.42298_22.20082,0.0198239013553
526,-159.41263_22.20613,0.23788681626299998
527,-159.41242_22.20748,0.327094376087
528,-159.41234_22.20724,0.33700633049
529,-159.40687_22.20872,0.763220191002
530,-159.40723_22.20864,0.792956054211
531,-159.40727_22.20727,0.733484327793
532,-159.40441_22.20716,0.545157253742
533,-159.50335_22.20122,0.47577363252599997
534,-159.50398_22.20143,0.455949723721
535,-159.50418_22.20141,0.455949723721
536,-159.50498_22.20102,0.396478027105
537,-159.55739_22.22551,0.07929560542110001
538,-159.55818_22.22595,0.0892075523734
539,-159.55928_22.22392,0.14867925643899998
540,-159.56046_22.22306,0.11894340813200001
541,-159.56048_22.22204,0.128855362535
542,-159.56006_22.22171,0.128855362535
543,-159.43613_22.18047,0.158591210842
544,-159.43514_22.17952,0.208150953054
545,-159.42560_22.18926,0.158591210842
546,-159.40653_22.21363,0.624452888966
547,-159.42553_22.18052,0.109031453729
548,-159.54398_22.21826,0.14867925643899998
549,-159.43341_22.21381,0.287446558475
550,-159.43447_22.21358,0.21806290745700002
551,-159.44515_22.22314,0.14867925643899998
552,-159.44264_22.22240,0.208150953054
553,-159.44219_22.22228,0.178415104747
554,-159.44375_22.22339,0.178415104747
555,-159.44305_22.22325,0.208150953054
556,-159.44969_22.22447,0.04955975338819999
557,-159.46524_22.22187,0.0198239013553
558,-159.45986_22.22397,0.04955975338819999
559,-159.45961_22.22418,0.0396478027105
560,-159.45809_22.19987,0.128855362535
561,-159.45735_22.19781,0.168503165245
562,-159.45683_22.20169,0.09911950677629999
563,-159.45525_22.18761,0.07929560542110001
564,-159.43849_22.21873,0.13876730203600002
565,-159.43783_22.21470,0.11894340813200001
566,-159.47413_22.20027,0.0396478027105
567,-159.49448_22.21471,0.09911950677629999
568,-159.48525_22.21019,0.00991195067763
569,-159.48058_22.21188,0.00991195067763
570,-159.47075_22.22350,0.00991195067763
571,-159.49155_22.22183,0.00991195067763
572,-159.49716_22.20832,0.49559751153
573,-159.49726_22.20807,0.564981162548
574,-159.49511_22.20603,0.7433962821960001
575,-159.49579_22.20575,0.773132145405
576,-159.49581_22.20633,0.7533082365989999
577,-159.49664_22.20669,0.67401266098
578,-159.49338_22.20407,0.376654118299
579,-159.49386_22.20389,0.446037769318
580,-159.51181_22.20223,0.029735852032900002
581,-159.55325_22.20222,0.11894340813200001
582,-159.55342_22.20078,0.06938365101810001
583,-159.55489_22.20419,0.0892075523734
584,-159.54679_22.20823,0.0892075523734
585,-159.54714_22.20855,0.0892075523734
586,-159.54860_22.20827,0.13876730203600002
587,-159.54937_22.22264,0.545157253742
588,-159.54895_22.22339,0.515421450138
589,-159.54637_22.22313,0.33700633049
590,-159.54977_22.22368,0.5550692081449999
591,-159.54953_22.22430,0.47577363252599997
592,-159.55237_22.22266,0.416301906109
593,-159.55281_22.22331,0.416301906109
594,-159.55278_22.22398,0.386566072702
595,-159.55141_22.22295,0.47577363252599997
596,-159.55169_22.22437,0.406389981508
597,-159.55152_22.22449,0.446037769318
598,-159.55021_22.22426,0.525333344936
599,-159.55412_22.22292,0.327094376087
600,-159.54576_22.22048,0.247798755765
601,-159.54611_22.22031,0.287446558475
602,-159.54342_22.21785,0.0892075523734
603,-159.54378_22.21763,0.109031453729
604,-159.54609_22.21948,0.208150953054
605,-159.54578_22.21971,0.247798755765
606,-159.56635_22.22014,0.059471704065800005
607,-159.56518_22.22014,0.07929560542110001
608,-159.57941_22.22210,0.0198239013553
609,-159.49476_22.20465,0.574893116951
610,-159.55532_22.20330,0.0892075523734
611,-159.41205_22.21526,0.059471704065800005
612,-159.33798_22.18199,0.11894340813200001
613,-159.43935_22.17238,0.18832705915
614,-159.44589_22.22187,0.13876730203600002
615,-159.49876_22.20255,0.515421450138
616,-159.49901_22.20245,0.446037769318
617,-159.50137_22.20207,0.515421450138
618,-159.50231_22.20270,0.525333344936
619,-159.49508_22.21027,0.346918255091
620,-159.49541_22.21107,0.29735851287799997
621,-159.50614_22.20198,0.327094376087
622,-159.50693_22.20145,0.257710725069
623,-159.50641_22.20105,0.287446558475
624,-159.49568_22.20280,0.455949723721
625,-159.49861_22.20136,0.346918255091
626,-159.32818_22.18437,0.029735852032900002
627,-159.47849_22.21825,0.00991195067763
628,-159.50523_22.19987,0.327094376087
629,-159.40715_22.21104,0.763220191002
630,-159.40357_22.21082,0.33700633049
631,-159.40537_22.20729,0.634364843369
632,-159.40553_22.20737,0.703748464584
633,-159.39277_22.20452,0.11894340813200001
634,-159.39318_22.20880,0.109031453729
635,-159.39046_22.20485,0.109031453729
636,-159.39400_22.20580,0.128855362535
637,-159.42833_22.18847,0.158591210842
638,-159.43113_22.18056,0.0892075523734
639,-159.50042_22.20223,0.446037769318
640,-159.50080_22.20233,0.47577363252599997
641,-159.50486_22.20192,0.426213860512
642,-159.50363_22.20210,0.48568558692900005
643,-159.50217_22.20180,0.505509495735
644,-159.49972_22.20338,0.525333344936
645,-159.49748_22.20539,0.792956054211
646,-159.49836_22.20611,0.644276797771
647,-159.49764_22.20684,0.584805071354
648,-159.49934_22.20245,0.446037769318
649,-159.41032_22.20550,0.47577363252599997
650,-159.33220_22.17457,0.00991195067763
651,-159.31700_22.15865,0.168503165245
652,-159.31792_22.15697,0.257710725069
653,-159.31749_22.15696,0.257710725069
654,-159.31875_22.15740,0.257710725069
655,-159.31984_22.16437,0.168503165245
656,-159.31823_22.16276,0.109031453729
657,-159.30523_22.15799,0.06938365101810001
658,-159.30631_22.15905,0.11894340813200001
659,-159.30934_22.16212,0.21806290745700002
660,-159.30839_22.15926,0.21806290745700002
661,-159.30682_22.15931,0.11894340813200001
662,-159.31092_22.16120,0.277534604073
663,-159.31048_22.16175,0.257710725069
664,-159.30949_22.16621,0.0892075523734
665,-159.31854_22.16677,0.128855362535
666,-159.31739_22.16548,0.13876730203600002
667,-159.31481_22.17004,0.18832705915
668,-159.31731_22.17229,0.168503165245
669,-159.33073_22.19200,0.19823901355300003
670,-159.33789_22.18953,0.128855362535
671,-159.33929_22.18773,0.13876730203600002
672,-159.34510_22.19235,0.208150953054
