,Uid,InSLR2030
931,-159.69697_21.96120,True
932,-159.72186_21.97581,True
933,-159.74393_21.98236,True
934,-159.72075_21.97504,True
935,-159.69731_21.96173,True
936,-159.72579_21.97161,True
937,-159.69688_21.96170,True
938,-159.69650_21.96092,True
939,-159.71878_21.97044,True
940,-159.72203_21.97202,True
941,-159.71858_21.97313,True
942,-159.71491_21.97228,True
943,-159.71542_21.97279,True
944,-159.71857_21.97108,True
945,-159.71871_21.97374,True
946,-159.70909_21.96293,True
947,-159.71894_21.97268,True
948,-159.71788_21.97198,True
949,-159.71581_21.96814,True
950,-159.71559_21.96852,True
951,-159.70995_21.96386,True
952,-159.70849_21.96246,True
953,-159.70054_21.96240,True
954,-159.69761_21.96222,True
955,-159.69857_21.96208,True
956,-159.70198_21.96323,True
957,-159.70427_21.96458,True
958,-159.70740_21.96533,True
959,-159.70473_21.96246,True
960,-159.71216_21.96608,True
961,-159.71433_21.97199,True
962,-159.70418_21.96189,True
963,-159.70259_21.96139,True
964,-159.70321_21.96269,True
965,-159.58457_21.91324,True
966,-159.64803_21.93722,True
967,-159.69277_21.96064,True
968,-159.70317_21.96408,True
969,-159.65872_21.96542,True
970,-159.34007_22.02762,True
971,-159.70560_21.96492,True
972,-159.70606_21.96487,True
973,-159.69560_21.96169,True
974,-159.72183_21.97043,True
975,-159.72256_21.97089,True
976,-159.72280_21.97105,True
977,-159.71991_21.97134,True
978,-159.72158_21.97254,True
979,-159.72173_21.97234,True
980,-159.72032_21.97426,True
981,-159.71760_21.97303,True
982,-159.71909_21.97323,True
983,-159.71676_21.97055,True
984,-159.71992_21.97332,True
985,-159.71635_21.97326,True
986,-159.71549_21.96801,True
987,-159.71433_21.96740,True
988,-159.70878_21.96332,True
989,-159.70006_21.96206,True
990,-159.70019_21.96273,True
991,-159.70174_21.96192,True
992,-159.70516_21.96609,True
993,-159.70419_21.96525,True
994,-159.70738_21.96615,True
995,-159.70645_21.96527,True
996,-159.71049_21.96572,True
997,-159.71350_21.97111,True
998,-159.70406_21.96106,True
999,-159.70321_21.96159,True
1000,-159.70373_21.96303,True
1001,-159.70226_21.96266,True
1002,-159.70597_21.96290,True
1003,-159.70632_21.96248,True
1004,-159.70582_21.96209,True
1005,-159.70375_21.96340,True
1006,-159.71262_21.96738,True
1007,-159.66605_21.95637,True
1008,-159.66378_21.95736,True
1009,-159.49213_21.88530,True
1010,-159.36219_21.94867,True
1011,-159.36336_21.94756,True
1012,-159.36269_21.95023,True
1013,-159.36478_21.94808,True
1014,-159.36416_21.94978,True
1015,-159.36426_21.94933,True
1016,-159.47156_21.87976,True
1017,-159.58683_21.91333,True
1018,-159.47088_21.87910,True
1019,-159.48603_21.88382,True
1020,-159.48656_21.88366,True
1021,-159.45535_21.87382,True
1022,-159.45212_21.87445,True
1023,-159.45066_21.87296,True
1024,-159.34330_22.02562,True
1025,-159.33820_22.04737,True
1026,-159.33925_22.04847,True
1027,-159.33869_22.04864,True
1028,-159.69687_21.96193,True
1029,-159.71683_21.96830,True
1030,-159.71520_21.96826,True
1031,-159.36315_21.95241,True
1032,-159.49044_21.88598,True
1033,-159.36490_21.94758,True
1034,-159.36420_21.95036,True
1035,-159.36309_21.94803,True
1036,-159.35393_21.95998,True
1037,-159.47181_21.88018,True
1038,-159.47079_21.87872,True
1039,-159.47992_21.88227,True
1040,-159.48247_21.88227,True
1041,-159.48185_21.88220,True
1042,-159.45515_21.87358,True
1043,-159.45120_21.87411,True
1044,-159.45126_21.87390,True
1045,-159.35317_21.95924,True
1046,-159.33711_22.04677,True
1047,-159.34830_22.04897,True
1048,-159.71784_21.96923,True
1049,-159.72548_21.97258,True
1050,-159.69379_21.96165,True
1051,-159.69357_21.96163,True
1052,-159.69699_21.96068,True
1053,-159.72080_21.97092,True
1054,-159.71586_21.97173,True
1055,-159.71820_21.97439,True
1056,-159.71720_21.97389,True
1057,-159.71985_21.97381,True
1058,-159.71767_21.97184,True
1059,-159.71746_21.97170,True
1060,-159.71470_21.96800,True
1061,-159.71596_21.96876,True
1062,-159.71631_21.96899,True
1063,-159.71657_21.96864,True
1064,-159.70867_21.96363,True
1065,-159.70846_21.96391,True
1066,-159.70028_21.96207,True
1067,-159.69830_21.96204,True
1068,-159.69805_21.96178,True
1069,-159.69798_21.96134,True
1070,-159.69985_21.96192,True
1071,-159.70280_21.96512,True
1072,-159.70757_21.96413,True
1073,-159.71287_21.96947,True
1074,-159.71548_21.96978,True
1075,-159.71474_21.96939,True
1076,-159.71343_21.96856,True
1077,-159.71097_21.96929,True
1078,-159.71288_21.97112,True
1079,-159.70380_21.96107,True
1080,-159.70262_21.96228,True
1081,-159.70764_21.96227,True
1082,-159.70776_21.96263,True
1083,-159.71108_21.96794,True
1084,-159.71125_21.96692,True
1085,-159.60799_21.90002,True
1086,-159.66135_21.98112,True
1087,-159.65614_21.96632,True
1088,-159.66561_21.95677,True
1089,-159.67099_21.95613,True
1090,-159.64493_21.93175,True
1091,-159.57300_21.91896,True
1092,-159.50297_21.89127,True
1093,-159.36317_21.95077,True
1094,-159.36484_21.94982,True
1095,-159.36467_21.94995,True
1096,-159.36407_21.95052,True
1097,-159.36393_21.95069,True
1098,-159.36429_21.94859,True
1099,-159.35412_21.96040,True
1100,-159.47233_21.87998,True
1101,-159.47214_21.88068,True
1102,-159.58672_21.91372,True
1103,-159.58924_21.91276,True
1104,-159.48487_21.88375,True
1105,-159.48029_21.88220,True
1106,-159.48067_21.88222,True
1107,-159.48151_21.88222,True
1108,-159.77332_22.02276,True
1109,-159.45557_21.87400,True
1110,-159.45070_21.87396,True
1111,-159.45219_21.87412,True
1112,-159.45223_21.87391,True
1113,-159.45026_21.87314,True
1114,-159.36357_21.95196,True
1115,-159.35276_21.95859,True
1116,-159.36030_21.96193,True
1117,-159.36249_21.98861,True
1118,-159.34175_21.99336,True
1119,-159.33649_22.04709,True
1120,-159.69744_21.96121,True
1121,-159.67420_21.95999,True
1122,-159.72087_21.97489,True
1123,-159.72106_21.97546,True
1124,-159.72160_21.97560,True
1125,-159.72348_21.97054,True
1126,-159.69642_21.96167,True
1127,-159.69623_21.96063,True
1128,-159.72231_21.97074,True
1129,-159.65726_21.96576,True
1130,-159.72284_21.97004,True
1131,-159.72241_21.97205,True
1132,-159.72015_21.97345,True
1133,-159.71970_21.97318,True
1134,-159.71851_21.97240,True
1135,-159.71606_21.97321,True
1136,-159.71972_21.97474,True
1137,-159.71469_21.96759,True
1138,-159.71609_21.96827,True
1139,-159.71637_21.96837,True
1140,-159.70147_21.96230,True
1141,-159.69809_21.96070,True
1142,-159.69898_21.96191,True
1143,-159.69858_21.96232,True
1144,-159.69992_21.96273,True
1145,-159.70263_21.96348,True
1146,-159.70338_21.96449,True
1147,-159.70525_21.96594,True
1148,-159.70462_21.96603,True
1149,-159.70402_21.96564,True
1150,-159.70182_21.96398,True
1151,-159.70735_21.96481,True
1152,-159.70797_21.96522,True
1153,-159.70778_21.96591,True
1154,-159.71447_21.97048,True
1155,-159.70386_21.96219,True
1156,-159.70301_21.96184,True
1157,-159.70231_21.96232,True
1158,-159.70422_21.96398,True
1159,-159.70441_21.96392,True
1160,-159.71238_21.96694,True
1161,-159.59527_21.90624,True
1162,-159.58246_21.91808,True
1163,-159.58030_21.91810,True
1164,-159.58007_21.91813,True
1165,-159.66000_21.96573,True
1166,-159.66030_21.96223,True
1167,-159.67128_21.95626,True
1168,-159.65778_21.96546,True
1169,-159.49071_21.88607,True
1170,-159.49095_21.88612,True
1171,-159.49322_21.88474,True
1172,-159.36205_21.95032,True
1173,-159.36508_21.94941,True
1174,-159.36314_21.94849,True
1175,-159.36283_21.94864,True
1176,-159.36376_21.94754,True
1177,-159.36261_21.95006,True
1178,-159.36381_21.95017,True
1179,-159.35690_21.95697,True
1180,-159.47835_21.88203,True
1181,-159.47288_21.88088,True
1182,-159.47153_21.88008,True
1183,-159.4863_21.88370,True
1184,-159.48222_21.88196,True
1185,-159.48774_21.88393,True
1186,-159.45169_21.87363,True
1187,-159.45119_21.87358,True
1188,-159.45036_21.87262,True
1189,-159.36680_21.95286,True
1190,-159.35926_21.95055,True
1191,-159.36233_21.95445,True
1192,-159.36423_21.95186,True
1193,-159.36009_22.03801,True
1194,-159.33642_22.04653,True
1195,-159.33899_22.04842,True
1196,-159.65653_21.97414,True
1197,-159.65659_21.96634,True
1198,-159.71173_21.96980,True
1199,-159.70543_21.96169,True
1200,-159.65619_21.97334,True
1201,-159.65650_21.97437,True
1202,-159.67142_21.95633,True
1203,-159.65619_21.97354,True
1204,-159.65639_21.97714,True
1205,-159.65681_21.97510,True
1206,-159.71642_21.97351,True
1207,-159.58715_21.91408,True
1208,-159.36492_21.95401,True
1209,-159.71532_21.97279,True
1210,-159.70899_21.96293,True
1211,-159.71571_21.96814,True
1212,-159.71549_21.96852,True
1213,-159.70188_21.96323,True
1214,-159.71423_21.97199,True
1215,-159.58447_21.91324,True
1216,-159.69267_21.96064,True
1217,-159.71539_21.96801,True
1218,-159.71423_21.96740,True
1219,-159.71039_21.96572,True
1220,-159.70311_21.96159,True
1221,-159.70587_21.96290,True
1222,-159.36209_21.94867,True
1223,-159.36416_21.94933,True
1224,-159.45525_21.87382,True
1225,-159.45056_21.87296,True
1226,-159.71673_21.96830,True
1227,-159.36305_21.95241,True
1228,-159.71460_21.96800,True
1229,-159.71621_21.96899,True
1230,-159.71647_21.96864,True
1231,-159.60789_21.90002,True
1232,-159.50287_21.89127,True
1233,-159.36307_21.95077,True
1234,-159.36419_21.94859,True
1235,-159.58914_21.91276,True
1236,-159.48019_21.88220,True
1237,-159.48057_21.88222,True
1238,-159.36347_21.95196,True
1239,-159.35266_21.95859,True
1240,-159.34165_21.99336,True
1241,-159.71459_21.96759,True
1242,-159.71599_21.96827,True
1243,-159.69888_21.96191,True
1244,-159.36366_21.94754,True
1245,-159.36371_21.95017,True
1246,-159.45109_21.87358,True
1247,-159.70533_21.96169,True
1248,-159.74383_21.98236,True
1249,-159.74403_21.98236,True
1250,-159.71481_21.97228,True
1251,-159.71501_21.97228,True
1252,-159.72022_21.97426,True
1253,-159.72042_21.97426,True
1254,-159.36326_21.94756,True
1255,-159.36346_21.94756,True
1256,-159.36468_21.94808,True
1257,-159.36488_21.94808,True
1258,-159.71586_21.96876,True
1259,-159.71606_21.96876,True
1260,-159.77322_22.02276,True
1261,-159.77342_22.02276,True
1262,-159.71163_21.96980,True
1263,-159.71183_21.96980,True
1264,-159.69825_21.96118,True
1265,-159.69845_21.96118,True
1266,-159.69835_21.96128,True
1267,-159.36559_21.95075,True
1268,-159.36579_21.95075,True
1269,-159.36569_21.95085,True
1270,-159.71206_21.96608,True
1271,-159.71226_21.96608,True
1272,-159.71216_21.96618,True
1273,-159.72785_21.97480,True
1274,-159.35680_21.95697,True
1275,-159.35700_21.95697,True
1276,-159.35690_21.95707,True
1277,-159.71538_21.96978,True
1278,-159.71558_21.96978,True
1279,-159.71548_21.96988,True
1280,-159.71548_21.96968,True
1281,-159.71538_21.96988,True
1282,-159.71538_21.96968,True
1283,-159.71558_21.96988,True
1284,-159.71558_21.96968,True
1285,-159.71464_21.96939,True
1286,-159.71484_21.96939,True
1287,-159.71474_21.96949,True
1288,-159.71474_21.96929,True
1289,-159.71464_21.96949,True
1290,-159.71464_21.96929,True
1291,-159.71484_21.96949,True
1292,-159.71484_21.96929,True
1293,-159.71277_21.96947,True
1294,-159.71297_21.96947,True
1295,-159.71287_21.96957,True
1296,-159.71287_21.96937,True
1297,-159.71277_21.96957,True
1298,-159.71277_21.96937,True
1299,-159.71297_21.96957,True
1300,-159.71297_21.96937,True
1301,-159.71267_21.96947,True
1302,-156.33891_20.93217,True
1303,-156.49308_20.91950,True
1304,-156.49313_20.91931,True
1305,-156.49312_20.91914,True
1306,-156.49272_20.91670,True
1307,-156.49295_20.91379,True
1308,-156.49308_20.91823,True
1309,-156.46389_20.89472,True
1310,-156.46609_20.89374,True
1311,-156.46226_20.89660,True
1312,-156.46417_20.88605,True
1313,-156.42690_20.90785,True
1314,-156.42925_20.90670,True
1315,-156.43050_20.90588,True
1316,-156.43116_20.90525,True
1317,-156.42647_20.90800,True
1318,-156.42633_20.90868,True
1319,-156.49391_20.80073,True
1320,-156.60820_21.02028,True
1321,-156.60791_21.02046,True
1322,-156.68429_20.89756,True
1323,-156.68436_20.89677,True
1324,-156.68582_20.90212,True
1325,-156.67088_20.86872,True
1326,-156.61851_20.80962,True
1327,-156.62500_20.81226,True
1328,-156.62587_20.81329,True
1329,-156.61124_20.81128,True
1330,-156.61164_20.81157,True
1331,-156.33869_20.93324,True
1332,-156.49262_20.91670,True
1333,-156.42680_20.90785,True
1334,-156.43040_20.90588,True
1335,-156.68572_20.90212,True
1336,-156.62490_20.81226,True
1337,-156.49381_20.80073,True
1338,-156.49401_20.80073,True
1339,-156.62203_20.81148,True
1340,-156.62223_20.81148,True
1341,-156.44327_20.62960,True
1342,-156.44288_20.62911,True
1343,-156.44342_20.63153,True
1344,-156.44209_20.62985,True
1345,-156.43864_20.62124,True
1346,-156.43836_20.62034,True
1347,-156.44287_20.62630,True
1348,-156.44254_20.64908,True
1349,-156.44221_20.65430,True
1350,-156.44125_20.65401,True
1351,-156.51140_20.79072,True
1352,-156.51651_20.78539,True
1353,-156.45347_20.74803,True
1354,-156.45996_20.77793,True
1355,-156.45068_20.73986,True
1356,-156.43854_20.62124,True
1357,-156.43826_20.62034,True
1358,-156.45058_20.73986,True
1359,-156.44317_20.62960,True
1360,-156.44337_20.62960,True
1361,-158.13475_21.58305,True
1362,-158.15359_21.57583,True
1363,-157.91620_21.61767,True
1364,-158.15143_21.57800,True
1365,-157.89939_21.60322,True
1366,-158.11878_21.56635,True
1367,-157.90017_21.59609,True
1368,-158.15680_21.57694,True
1369,-158.06119_21.65324,True
1370,-157.91831_21.62251,True
1371,-158.13778_21.58216,True
1372,-158.03733_21.67854,True
1373,-157.88653_21.58070,True
1374,-157.89156_21.58340,True
1375,-157.91313_21.60923,True
1376,-158.11403_21.58502,True
1377,-157.84704_21.54581,True
1378,-158.13466_21.58176,True
1379,-158.12176_21.56639,True
1380,-157.85472_21.55665,True
1381,-158.01525_21.69594,True
1382,-158.12705_21.58226,True
1383,-157.90383_21.60351,True
1384,-158.12890_21.58088,True
1385,-157.93111_21.66154,True
1386,-157.93338_21.66260,True
1387,-158.15736_21.57711,True
1388,-157.91296_21.61527,True
1389,-158.15590_21.57705,True
1390,-158.07111_21.63002,True
1391,-157.91430_21.61344,True
1392,-158.12437_21.58143,True
1393,-157.85257_21.50037,True
1394,-157.93159_21.64982,True
1395,-158.11490_21.58836,True
1396,-158.06114_21.65337,True
1397,-158.11462_21.58896,True
1398,-158.02015_21.69044,True
1399,-158.03673_21.67804,True
1400,-157.90979_21.60837,True
1401,-158.11020_21.58727,True
1402,-157.91912_21.62310,True
1403,-157.91033_21.60835,True
1404,-158.15504_21.57529,True
1405,-158.12489_21.58235,True
1406,-157.87510_21.56662,True
1407,-158.15808_21.57565,True
1408,-158.06127_21.65383,True
1409,-157.85247_21.55518,True
1410,-158.03641_21.67888,True
1411,-157.91356_21.61316,True
1412,-158.10715_21.57977,True
1413,-157.90662_21.60439,True
1414,-157.87123_21.55175,True
1415,-157.87933_21.57472,True
1416,-158.03498_21.68091,True
1417,-157.84725_21.54887,True
1418,-157.84997_21.55235,True
1419,-157.91294_21.61173,True
1420,-157.85069_21.49648,True
1421,-157.84888_21.55080,True
1422,-158.22661_21.47928,True
1423,-158.12801_21.58010,True
1424,-158.03801_21.67542,True
1425,-157.84982_21.55214,True
1426,-157.89204_21.59144,True
1427,-158.04107_21.67236,True
1428,-157.87565_21.57271,True
1429,-157.91925_21.63672,True
1430,-157.88632_21.58006,True
1431,-157.84738_21.54960,True
1432,-158.13216_21.58184,True
1433,-158.12970_21.57915,True
1434,-158.13458_21.58302,True
1435,-158.03735_21.68008,True
1436,-158.15304_21.57697,True
1437,-157.89420_21.59283,True
1438,-158.12485_21.58266,True
1439,-158.04615_21.66901,True
1440,-157.90652_21.60589,True
1441,-157.84696_21.54689,True
1442,-158.08900_21.61546,True
1443,-158.10110_21.59608,True
1444,-158.03721_21.67797,True
1445,-157.91379_21.61349,True
1446,-158.11448_21.58890,True
1447,-158.03601_21.67878,True
1448,-157.91949_21.63685,True
1449,-157.91186_21.60828,True
1450,-158.10777_21.57955,True
1451,-158.12479_21.58169,True
1452,-158.12728_21.57772,True
1453,-157.88528_21.57849,True
1454,-157.85285_21.55333,True
1455,-157.84314_21.54228,True
1456,-158.04409_21.67102,True
1457,-158.10580_21.58139,True
1458,-157.85012_21.55348,True
1459,-157.92543_21.64762,True
1460,-158.11063_21.58728,True
1461,-157.90976_21.61029,True
1462,-157.89939_21.60267,True
1463,-158.10446_21.58617,True
1464,-158.10854_21.58982,True
1465,-157.87873_21.57405,True
1466,-157.92519_21.64730,True
1467,-157.91035_21.60622,True
1468,-157.91292_21.61872,True
1469,-158.11056_21.57582,True
1470,-158.03552_21.67983,True
1471,-158.03444_21.67985,True
1472,-158.04464_21.66925,True
1473,-158.07320_21.62914,True
1474,-158.07016_21.63336,True
1475,-158.01488_21.69714,True
1476,-158.12446_21.58043,True
1477,-158.12449_21.57949,True
1478,-158.12783_21.58086,True
1479,-158.12492_21.58069,True
1480,-158.12507_21.58111,True
1481,-157.88708_21.58194,True
1482,-157.91563_21.61821,True
1483,-158.15473_21.58026,True
1484,-158.03965_21.67377,True
1485,-158.14390_21.58237,True
1486,-158.14676_21.58168,True
1487,-158.11082_21.59008,True
1488,-157.90014_21.59348,True
1489,-157.91638_21.62185,True
1490,-158.10742_21.58018,True
1491,-157.91495_21.62017,True
1492,-157.97348_21.70695,True
1493,-158.11892_21.56875,True
1494,-158.01418_21.69764,True
1495,-158.06989_21.63249,True
1496,-158.10428_21.58167,True
1497,-158.14774_21.58124,True
1498,-158.1471_21.58145,True
1499,-157.89843_21.60273,True
1500,-157.90655_21.60620,True
1501,-157.84677_21.54554,True
1502,-157.89871_21.60173,True
1503,-157.91796_21.62215,True
1504,-157.91438_21.61852,True
1505,-158.13068_21.58216,True
1506,-158.13107_21.58220,True
1507,-158.13087_21.58220,True
1508,-158.15252_21.58023,True
1509,-158.11175_21.57236,True
1510,-158.13074_21.58009,True
1511,-158.19460_21.58123,True
1512,-158.19740_21.58129,True
1513,-157.93488_21.66351,True
1514,-157.94497_21.67560,True
1515,-158.08989_21.61449,True
1516,-158.11295_21.58836,True
1517,-158.12684_21.58184,True
1518,-157.92167_21.63347,True
1519,-157.85228_21.55533,True
1520,-158.10768_21.59197,True
1521,-157.90539_21.60383,True
1522,-157.88835_21.58673,True
1523,-158.07143_21.63021,True
1524,-157.90180_21.60502,True
1525,-157.90086_21.60380,True
1526,-157.90129_21.60404,True
1527,-158.11192_21.58810,True
1528,-158.02809_21.68754,True
1529,-158.10259_21.58929,True
1530,-158.04073_21.67277,True
1531,-158.11917_21.57579,True
1532,-157.89524_21.59407,True
1533,-158.11038_21.57822,True
1534,-158.17587_21.58008,True
1535,-158.10645_21.59211,True
1536,-158.11943_21.57707,True
1537,-157.91218_21.60927,True
1538,-157.91325_21.61272,True
1539,-157.84782_21.54754,True
1540,-157.84854_21.54961,True
1541,-158.10385_21.57790,True
1542,-157.92276_21.63004,True
1543,-157.91624_21.61802,True
1544,-158.12112_21.56640,True
1545,-158.08325_21.62093,True
1546,-157.91600_21.61805,True
1547,-158.10565_21.57940,True
1548,-158.11163_21.58815,True
1549,-157.88249_21.55028,True
1550,-158.10635_21.58013,True
1551,-158.14036_21.58173,True
1552,-157.91284_21.61255,True
1553,-157.85234_21.55462,True
1554,-157.84752_21.54931,True
1555,-158.22795_21.47984,True
1556,-158.12683_21.57750,True
1557,-157.90135_21.60244,True
1558,-157.85286_21.55557,True
1559,-157.85295_21.50153,True
1560,-157.88935_21.58543,True
1561,-157.93185_21.65003,True
1562,-158.03791_21.67820,True
1563,-158.11066_21.57657,True
1564,-157.90131_21.60326,True
1565,-157.91090_21.61067,True
1566,-158.07921_21.62375,True
1567,-158.03398_21.67956,True
1568,-158.03725_21.67764,True
1569,-157.85205_21.55331,True
1570,-158.12618_21.57942,True
1571,-158.03605_21.67934,True
1572,-157.91660_21.61788,True
1573,-157.85031_21.55364,True
1574,-158.11477_21.58901,True
1575,-158.07141_21.63076,True
1576,-157.90838_21.60746,True
1577,-157.84443_21.53792,True
1578,-158.15131_21.57882,True
1579,-157.91579_21.61779,True
1580,-157.85271_21.50077,True
1581,-157.87542_21.57192,True
1582,-158.11490_21.57558,True
1583,-157.91547_21.61861,True
1584,-157.88858_21.58583,True
1585,-157.85206_21.55510,True
1586,-157.89337_21.59228,True
1587,-158.10900_21.57591,True
1588,-158.07349_21.62866,True
1589,-157.84842_21.47985,True
1590,-158.10312_21.58634,True
1591,-158.04541_21.66984,True
1592,-158.03914_21.67427,True
1593,-158.13926_21.58167,True
1594,-158.04740_21.66806,True
1595,-158.10784_21.57774,True
1596,-158.11122_21.57780,True
1597,-157.91211_21.60789,True
1598,-158.01320_21.69779,True
1599,-158.22581_21.47829,True
1600,-157.85353_21.55596,True
1601,-158.12312_21.57588,True
1602,-157.91530_21.61260,True
1603,-158.04723_21.66825,True
1604,-157.88920_21.58551,True
1605,-158.11624_21.57778,True
1606,-157.83476_21.52275,True
1607,-158.13949_21.58207,True
1608,-158.03773_21.67745,True
1609,-158.11108_21.57568,True
1610,-158.10397_21.58813,True
1611,-158.18356_21.57853,True
1612,-158.15413_21.57723,True
1613,-157.87987_21.57383,True
1614,-157.84191_21.54051,True
1615,-158.10090_21.59484,True
1616,-158.11031_21.57589,True
1617,-157.84645_21.48181,True
1618,-157.91503_21.61301,True
1619,-158.12462_21.57894,True
1620,-158.10971_21.58772,True
1621,-157.95479_21.67801,True
1622,-158.12645_21.58078,True
1623,-158.12540_21.58037,True
1624,-158.12426_21.58282,True
1625,-158.12522_21.58090,True
1626,-157.88679_21.58001,True
1627,-158.14468_21.58170,True
1628,-157.93010_21.65232,True
1629,-158.10169_21.59226,True
1630,-158.09380_21.61317,True
1631,-158.09170_21.61387,True
1632,-158.11485_21.57490,True
1633,-157.91416_21.61399,True
1634,-158.11625_21.58045,True
1635,-158.14988_21.58012,True
1636,-158.07563_21.62627,True
1637,-158.07513_21.62695,True
1638,-158.15270_21.58022,True
1639,-158.09325_21.60762,True
1640,-158.15625_21.58005,True
1641,-158.15371_21.58025,True
1642,-157.91392_21.61989,True
1643,-157.91562_21.62149,True
1644,-157.91438_21.61965,True
1645,-157.91633_21.62137,True
1646,-157.91459_21.62037,True
1647,-157.91647_21.62177,True
1648,-157.91619_21.62200,True
1649,-157.91325_21.61982,True
1650,-158.14808_21.58115,True
1651,-158.04013_21.67217,True
1652,-157.93037_21.65444,True
1653,-157.93195_21.66196,True
1654,-158.11847_21.57584,True
1655,-158.08299_21.62101,True
1656,-158.17545_21.58005,True
1657,-157.88250_21.54944,True
1658,-158.13439_21.58150,True
1659,-157.88431_21.57802,True
1660,-158.03590_21.68026,True
1661,-158.11991_21.56597,True
1662,-158.11808_21.56610,True
1663,-158.22381_21.47855,True
1664,-157.90871_21.60773,True
1665,-158.11378_21.58724,True
1666,-158.03614_21.67865,True
1667,-158.06119_21.64105,True
1668,-157.90414_21.60382,True
1669,-157.92937_21.65045,True
1670,-158.10887_21.58982,True
1671,-158.10907_21.59008,True
1672,-157.91290_21.61054,True
1673,-158.11438_21.58818,True
1674,-158.12563_21.57825,True
1675,-157.91771_21.62204,True
1676,-157.91599_21.61770,True
1677,-157.88968_21.58805,True
1678,-157.90440_21.60629,True
1679,-157.90354_21.60317,True
1680,-158.12125_21.56604,True
1681,-158.06021_21.65480,True
1682,-157.85245_21.55369,True
1683,-158.15546_21.57709,True
1684,-158.10753_21.59205,True
1685,-157.87545_21.57219,True
1686,-158.10678_21.57983,True
1687,-157.91472_21.61253,True
1688,-158.13268_21.58159,True
1689,-157.90669_21.60624,True
1690,-158.03776_21.67836,True
1691,-157.91292_21.61698,True
1692,-157.91502_21.61369,True
1693,-158.22750_21.47916,True
1694,-158.12573_21.58154,True
1695,-158.22493_21.57876,True
1696,-158.10713_21.59112,True
1697,-158.12603_21.57933,True
1698,-158.22757_21.48111,True
1699,-158.03852_21.67645,True
1700,-157.88781_21.58667,True
1701,-158.13629_21.58304,True
1702,-157.92028_21.62406,True
1703,-158.22666_21.47858,True
1704,-158.10763_21.59108,True
1705,-157.85247_21.49885,True
1706,-157.91206_21.60883,True
1707,-158.22733_21.47974,True
1708,-157.84967_21.55194,True
1709,-158.08937_21.61513,True
1710,-158.10960_21.57705,True
1711,-158.08715_21.61704,True
1712,-158.22572_21.47976,True
1713,-158.07042_21.63303,True
1714,-157.91187_21.60972,True
1715,-158.15377_21.57461,True
1716,-158.10222_21.59074,True
1717,-157.87161_21.55227,True
1718,-157.90619_21.60481,True
1719,-157.85612_21.55667,True
1720,-158.22821_21.48177,True
1721,-158.13868_21.58169,True
1722,-157.85071_21.55248,True
1723,-158.08013_21.62334,True
1724,-158.08429_21.62048,True
1725,-158.16173_21.57815,True
1726,-157.84850_21.54899,True
1727,-157.91258_21.60888,True
1728,-158.15178_21.57547,True
1729,-157.90919_21.60559,True
1730,-158.03571_21.68004,True
1731,-158.01171_21.69565,True
1732,-158.01517_21.69622,True
1733,-157.91164_21.61008,True
1734,-157.89835_21.60261,True
1735,-157.91199_21.60934,True
1736,-158.15796_21.57604,True
1737,-158.10249_21.58770,True
1738,-157.89920_21.60077,True
1739,-157.87142_21.55266,True
1740,-157.91924_21.63653,True
1741,-158.03644_21.67834,True
1742,-157.88310_21.54797,True
1743,-157.84385_21.54262,True
1744,-157.87545_21.57082,True
1745,-158.22686_21.48054,True
1746,-158.10684_21.59181,True
1747,-157.88263_21.54904,True
1748,-158.15276_21.57871,True
1749,-158.11091_21.57896,True
1750,-157.88791_21.58011,True
1751,-157.91408_21.61981,True
1752,-158.10050_21.59374,True
1753,-158.12732_21.57890,True
1754,-157.90723_21.60504,True
1755,-157.91372_21.61837,True
1756,-157.85402_21.55625,True
1757,-158.10897_21.58941,True
1758,-157.93566_21.66449,True
1759,-157.91335_21.61819,True
1760,-157.91480_21.62026,True
1761,-158.11988_21.57262,True
1762,-157.92562_21.64808,True
1763,-158.13331_21.58131,True
1764,-158.11442_21.57552,True
1765,-158.10292_21.59468,True
1766,-158.09651_21.59369,True
1767,-158.09119_21.61416,True
1768,-158.09131_21.61306,True
1769,-158.09349_21.61322,True
1770,-158.19695_21.58146,True
1771,-158.09062_21.61382,True
1772,-158.07456_21.62737,True
1773,-158.07521_21.62633,True
1774,-158.07664_21.62528,True
1775,-158.10506_21.57946,True
1776,-158.14131_21.58282,True
1777,-158.15158_21.58036,True
1778,-157.91518_21.62097,True
1779,-158.11106_21.57973,True
1780,-158.11171_21.58674,True
1781,-158.11143_21.58704,True
1782,-157.91619_21.62263,True
1783,-158.10615_21.59217,True
1784,-158.10521_21.59175,True
1785,-158.10408_21.59170,True
1786,-157.89909_21.60290,True
1787,-158.03740_21.67604,True
1788,-157.89440_21.59303,True
1789,-157.91276_21.61165,True
1790,-158.11376_21.58867,True
1791,-158.12685_21.58154,True
1792,-158.12643_21.58189,True
1793,-157.91303_21.61239,True
1794,-157.88918_21.58772,True
1795,-157.84988_21.55134,True
1796,-158.10532_21.57764,True
1797,-158.12735_21.57716,True
1798,-158.15365_21.57542,True
1799,-158.04664_21.66910,True
1800,-158.22994_21.48175,True
1801,-157.85644_21.55676,True
1802,-157.91315_21.61026,True
1803,-157.92643_21.64750,True
1804,-157.84705_21.54665,True
1805,-158.10369_21.58777,True
1806,-157.84153_21.53883,True
1807,-158.08828_21.61617,True
1808,-157.84661_21.54901,True
